 Sounding NKX 20170601-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 268.88   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 268.88   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 268.99   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 268.84   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 268.51   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 267.99   3.31
  25.90800   22.30 223.40   0.00   0.00   1.00   0.00 265.68   8.35
  25.60300   23.40 222.50   0.00   0.00   1.00   0.00 265.61   8.53
  24.99400   25.70 220.90   0.00   0.00   1.00   0.00 265.48   8.90
  24.38400   28.30 220.10   0.00   0.00   1.00   0.00 265.40   9.30
  22.95600   35.30 218.80   0.00   0.00   1.00   0.00 265.12  10.36
  21.84000   42.10 214.20   0.00   0.00   1.00   0.00 264.85  10.98
  21.64100   43.50 214.70   0.00   0.00   1.00   0.00 264.86  11.09
  21.14700   47.00 215.80   0.00   0.00   1.00   0.00 264.79  11.49
  21.03100   47.90 214.20   0.00   0.00   1.00   0.00 264.73  11.55
  20.76000   50.00 213.00   0.00   0.00   1.00   0.00 264.69  11.67
  20.32400   53.60 213.80   0.00   0.00   1.00   0.00 264.63  11.97
  20.04000   56.10 210.80   0.00   0.00   1.00   0.02 264.53  12.07
  19.60300   60.20 211.20   0.00   0.00   1.00   0.02 264.61  12.34
  19.41100   62.10 209.80   0.00   0.00   1.00   0.02 264.63  12.44
  18.89800   67.50 211.10   0.00   0.00   2.00   0.02 264.82  12.90
  18.47000   72.30 211.80   0.00   0.00   2.00   0.02 264.86  13.42
  18.18600   75.70 209.40   0.00   0.00   2.00   0.02 264.81  13.62
  17.98300   78.30 209.30   0.00   0.00   2.00   0.02 264.85  13.76
  17.39800   86.10 209.00   0.00   0.00   2.00   0.02 264.93  14.26
  17.27200   87.90 207.20   0.00   0.00   3.00   0.02 264.92  14.30
  17.06900   90.90 206.80   0.00   0.00   3.00   0.02 265.02  14.40
  16.76400   95.60 207.30   0.00   0.00   3.00   0.02 265.24  14.65
  16.42900  101.00 208.60   0.00   0.00   3.00   0.02 265.44  15.08
  16.13500  106.00 207.00   0.00   0.00   3.00   0.02 265.53  15.33
  15.69300  114.00 208.20   0.00   0.00   5.00   0.02 265.87  15.88
  15.08400  126.00 207.80   0.00   0.00  11.00   0.02 266.14  16.87
  14.98900  128.00 205.40   0.00   0.00  12.00   0.01 266.12  16.92
  14.85000  131.00 204.60   0.00   0.00  14.00   0.01 266.29  16.97
  14.40600  141.00 207.80   0.00   0.00  15.00   0.01 267.11  17.91
  14.03000  150.00 207.00   0.00   0.00  17.00   0.01 267.65  18.75
  12.81100  183.00 213.60   0.00   0.00  13.00   0.02 270.98  23.04
  12.25000  200.00 218.00   0.00   0.00  12.00   0.02 272.98  26.13
  11.62700  220.00 222.40   0.01   0.00  13.00   0.02 275.40  30.66
