 Sounding NKX 20170708-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 290.32   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 290.32   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 290.44   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 290.28   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 289.94   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 289.40   3.32
  27.43200   18.10 227.80   0.00   0.00   1.00   0.00 287.53   7.69
  25.90800   22.80 222.50   0.00   0.00   1.00   0.00 287.05   8.77
  24.61700   27.80 218.00   0.00   0.00   1.00   0.00 286.77   9.45
  24.13000   30.00 218.20   0.00   0.00   1.00   0.00 286.74   9.73
  23.52200   33.00 217.60   0.00   0.00   1.00   0.00 286.69  10.13
  23.29400   34.20 219.40   0.00   0.00   1.00   0.00 286.67  10.34
  22.87800   36.50 217.20   0.00   0.00   1.00   0.00 286.53  10.65
  22.55500   38.40 216.80   0.00   0.00   1.00   0.00 286.47  10.86
  21.94400   42.30 216.00   0.00   0.00   1.00   0.00 286.36  11.28
  21.73700   43.70 217.20   0.00   0.00   1.00   0.00 286.32  11.47
  21.64100   44.40 216.80   0.00   0.00   1.00   0.00 286.27  11.55
  21.19700   47.60 215.20   0.00   0.00   1.00   0.00 286.01  11.86
  21.06700   48.60 212.60   0.00   0.00   1.00   0.00 285.92  11.88
  20.72600   51.30 210.70   0.00   0.00   1.00   0.00 285.84  11.92
  19.95000   58.20 211.80   0.00   0.00   1.00   0.01 285.75  12.36
  19.76200   60.00 209.80   0.00   0.00   1.00   0.01 285.68  12.45
  19.20200   65.70 208.80   0.00   0.00   2.00   0.01 285.60  12.75
  18.89800   69.10 206.30   0.00   0.00   2.00   0.01 285.53  12.84
  18.59300   72.70 206.30   0.00   0.00   3.00   0.01 285.55  12.98
  18.28800   76.50 204.20   0.00   0.00   5.00   0.01 285.51  13.08
  17.98300   80.50 202.70   0.00   0.00   6.00   0.01 285.56  13.15
  17.53100   86.80 201.60   0.00   0.00   8.00   0.01 285.80  13.31
  17.23700   91.20 203.00   0.00   0.00   8.00   0.01 286.03  13.58
  17.07600   93.70 201.40   0.00   0.00   8.00   0.01 286.10  13.66
  16.69000  100.00 202.80   0.00   0.00  11.00   0.01 286.48  14.04
  16.40100  105.00 201.40   0.00   0.00  13.00   0.01 286.74  14.28
  16.17900  109.00 203.20   0.00   0.00  11.00   0.01 287.08  14.59
  15.91200  114.00 203.40   0.00   0.00  10.00   0.01 287.42  14.97
  15.54500  121.20 204.80   0.00   0.00  10.00   0.01 287.96  15.58
  15.36100  125.00 205.60   0.00   0.00   9.00   0.01 288.20  15.93
  15.17200  129.00 204.20   0.00   0.00   8.00   0.01 288.40  16.15
  14.90000  135.00 205.00   0.00   0.00   9.00   0.01 288.94  16.53
  14.26000  150.00 209.80   0.00   0.00   5.00   0.01 290.47  18.05
  13.41000  172.00 215.40   0.00   0.00   5.00   0.01 292.55  20.85
  13.15900  179.00 216.20   0.00   0.00   5.00   0.01 293.15  21.79
  12.22500  207.00 222.80   0.00   0.00   4.00   0.01 295.94  26.30
  11.41400  234.00 226.80   0.00   0.00   5.00   0.02 298.41  31.34
  10.97000  250.00 230.00   0.01   0.00   5.00   0.02 300.00  34.94
  10.67900  261.00 230.80   0.04   0.00  29.00   0.02 301.20  39.44
  10.19900  280.00 235.20   0.05   0.00  22.00   0.02 304.52  50.06
   9.95600  290.00 236.60   0.06   0.00  25.00   0.03 306.12  54.74
   9.72000  300.00 238.80   0.05   0.00  18.00   0.03 307.84  59.09
   9.42200  313.00 240.60   0.10   0.00  29.00   0.03 309.95  64.82
   9.14400  325.60 243.00   0.14   0.00  32.00   0.04 312.56  71.38
   8.83900  339.80 245.80   0.15   0.00  27.00   0.04 315.46  78.62
   8.68700  347.00 246.60   0.32   0.00  52.00   0.04 316.92  82.78
   8.44200  359.00 247.40   0.17   0.00  26.00   0.04 319.58  88.38
   8.34100  364.00 248.20   0.23   0.00  32.00   0.04 320.84  90.28
   8.14400  374.00 249.40   0.08   0.00  10.00   0.07 322.98  93.21
   7.62000  401.60 253.90   0.09   0.00   8.00   0.10 327.92 100.19
   6.70600  453.30 261.20   0.24   0.00  12.00   0.15 337.52 117.78
   6.40100  471.70 263.40   0.34   0.00  14.00   0.15 340.83 125.83
   6.09600  490.70 265.50   0.34   0.00  12.00   0.16 343.74 133.81
   5.95000  500.00 265.80   0.49   0.00  17.00   0.18 344.72 137.44
   5.64400  520.00 267.40   1.58   0.00  49.00   0.18 348.30 149.81
   5.53900  527.00 268.00   1.95   0.00  58.00   0.18 349.90 155.88
   5.44900  533.00 268.40   2.95   0.00  85.00   0.20 351.59 161.84
   4.77500  580.00 274.90   3.50   0.00  64.00   0.22 371.29 204.60
   4.26700  617.20 279.60   3.29   0.00  44.00   0.23 385.48 227.49
   3.65800  664.30 285.10   3.93   0.00  37.00   0.24 402.59 252.71
   3.01400  717.00 290.90   3.33   0.00  22.00   0.34 420.18 278.42
   2.62700  750.00 294.10   5.11   0.00  28.00   0.35 430.61 294.81
   2.13400  793.70 298.80   4.06   0.00  17.00   0.50 444.52 317.79
   1.82900  821.70 300.90   5.64   0.00  21.00   0.62 451.23 331.04
   1.52800  850.00 303.80   5.34   0.00  17.00   0.62 458.57 346.85
   1.21900  879.80 305.20   5.42   0.00  16.00   0.74 461.39 359.19
   0.88700  913.00 306.10   7.11   0.00  20.00   0.99 461.02 371.18
   0.63300  939.00 305.30   8.86   0.00  26.00   0.99 453.90 377.84
   0.47200  956.00 301.30  11.52   0.00  42.00   0.99 441.15 373.79
   0.30500  974.20 298.80  14.33   0.00  60.00   0.99 430.55 371.58
   0.20600  985.30 295.80  14.30   0.00  71.00   0.99 421.04 367.17
   0.20100  985.80 295.70  14.42   0.00  72.00   0.99 420.61 366.95
   0.19600  986.40 295.50  14.26   0.00  72.00   0.99 420.12 366.66
   0.19100  986.90 295.40  14.37   0.00  73.00   0.99 419.68 366.43
   0.18600  987.40 295.20  14.21   0.00  73.00   0.99 419.18 366.13
   0.18100  988.00 295.10  14.32   0.00  74.00   0.99 418.73 365.89
   0.17600  988.50 294.90  14.35   0.00  75.00   0.99 418.21 365.60
   0.17100  989.10 294.80  14.26   0.00  75.00   0.99 417.72 365.35
   0.16600  989.60 294.60  14.29   0.00  76.00   0.99 417.12 365.06
   0.16100  990.20 294.40  14.12   0.00  76.00   0.99 416.42 364.72
   0.15700  990.70 294.00  13.80   0.00  76.00   0.99 415.74 364.25
   0.15200  991.30 293.60  13.48   0.00  76.00   0.99 415.02 363.59
   0.14700  991.90 293.20  13.34   0.00  77.00   0.99 414.36 362.89
   0.14200  992.40 292.80  13.03   0.00  77.00   0.99 413.80 362.16
   0.13700  993.00 292.30  12.66   0.00  77.00   0.00 413.44 361.32
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
