 Sounding NKX 20150526-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 259.38   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 259.38   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 259.49   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 259.34   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 259.00   1.97
  30.78500   10.60 231.70   0.00   0.00   1.00   0.00 257.22   5.81
  30.32100   11.30 232.00   0.00   0.00   1.00   0.00 257.12   6.18
  30.14400   11.60 230.40   0.00   0.00   1.00   0.00 257.07   6.31
  29.80300   12.20 231.00   0.00   0.00   1.00   0.00 257.00   6.57
  29.32400   13.10 228.80   0.00   0.00   1.00   0.00 256.89   6.92
  28.64200   14.50 230.40   0.00   0.00   1.00   0.00 256.72   7.49
  27.82400   16.40 223.20   0.00   0.00   1.00   0.00 256.44   7.97
  27.43200   17.40 224.20   0.00   0.00   1.00   0.00 256.39   8.18
  26.51800   20.00 220.60   0.00   0.00   1.00   0.00 256.19   8.65
  26.00500   21.70 218.80   0.00   0.00   1.00   0.00 256.13   8.88
  25.65900   22.90 220.20   0.00   0.00   1.00   0.00 256.12   9.08
  24.84400   26.00 217.80   0.00   0.00   1.00   0.00 256.00   9.54
  24.38400   27.90 218.00   0.00   0.00   1.00   0.00 255.99   9.82
  23.53800   31.90 218.60   0.00   0.00   1.00   0.00 255.89  10.46
  22.94900   35.00 215.40   0.00   0.00   1.00   0.00 255.76  10.80
  21.69400   42.70 216.20   0.00   0.00   1.00   0.00 255.71  11.70
  20.81400   49.10 214.80   0.00   0.00   1.00   0.00 255.49  12.36
  20.40700   52.40 212.00   0.00   0.00   1.00   0.01 255.36  12.53
  19.20300   63.60 211.80   0.00   0.00   1.00   0.01 255.42  13.36
  18.97400   66.00 209.80   0.00   0.00   1.00   0.01 255.42  13.47
  18.61000   70.00 211.80   0.00   0.00   1.00   0.01 255.57  13.81
  18.47800   71.50 212.40   0.00   0.00   1.00   0.01 255.58  13.97
  18.14900   75.40 212.00   0.00   0.00   1.00   0.01 255.47  14.31
  17.99500   77.30 209.20   0.00   0.00   1.00   0.01 255.38  14.34
  17.03400   90.50 207.80   0.00   0.00   1.00   0.01 255.51  14.82
  16.75300   94.80 206.00   0.00   0.00   1.00   0.01 255.58  14.90
  16.25000  103.00 208.40   0.00   0.00   2.00   0.01 255.91  15.37
  16.19100  104.00 207.20   0.00   0.00   2.00   0.01 255.90  15.41
  15.85000  110.00 208.40   0.00   0.00   4.00   0.01 256.01  15.79
  15.74100  112.00 205.20   0.00   0.00   4.00   0.01 255.95  15.78
  15.58200  115.00 205.60   0.00   0.00   5.00   0.01 256.08  15.83
  15.42700  118.00 204.20   0.00   0.00   6.00   0.01 256.21  15.87
  14.89100  129.00 206.60   0.00   0.00   5.00   0.01 257.15  16.49
  14.34600  141.00 212.00   0.00   0.00   2.00   0.01 258.22  17.76
  14.02100  148.50 213.30   0.00   0.00   2.00   0.01 258.64  18.54
  13.71400  156.00 215.20   0.00   0.00   2.00   0.01 259.01  19.36
  13.41100  163.70 215.00   0.00   0.00   4.00   0.01 259.18  20.10
  12.95500  176.00 214.60   0.00   0.00   7.00   0.01 259.57  21.31
  12.60700  186.00 215.80   0.00   0.00  11.00   0.01 260.04  22.67
  12.19200  198.70 214.70   0.01   0.00  27.00   0.01 260.56  24.74
  12.02500  204.00 215.80   0.01   0.00  35.00   0.01 260.96  26.01
  11.90200  208.00 214.60   0.01   0.00  40.00   0.01 261.20  26.88
  11.63400  217.00 215.80   0.01   0.00  41.00   0.01 262.26  28.90
  11.40300  225.00 218.00   0.01   0.00  36.00   0.02 263.36  30.97
  10.72000  250.00 223.60   0.02   0.00  34.00   0.02 266.77  38.29
   9.50000  300.00 233.80   0.07   0.00  38.00   0.03 274.68  56.42
   8.94800  325.00 238.40   0.14   0.00  49.00   0.04 278.89  67.72
   8.55000  344.00 241.20   0.27   0.00  72.00   0.04 282.29  77.59
   8.32800  355.00 242.40   0.34   0.00  80.00   0.05 284.51  83.47
   7.95600  374.00 245.80   0.36   0.00  63.00   0.08 289.15  93.33
   7.74700  385.00 247.40   0.52   0.00  79.00   0.08 291.68  98.93
   7.47000  400.00 249.60   0.58   0.00  73.00   0.08 295.57 107.02
   7.12700  419.00 252.20   0.70   0.00  71.00   0.12 300.35 116.47
   6.74500  441.00 254.60   0.89   0.00  74.00   0.14 306.31 126.99
   6.61000  449.00 255.40   0.70   0.00  54.00   0.14 308.70 130.42
   6.40100  461.60 257.20   0.73   0.00  49.00   0.14 312.57 135.40
   6.21600  473.00 259.00   0.43   0.00  25.00   0.15 315.70 139.50
   5.89900  493.00 261.40   0.62   0.00  30.00   0.18 320.37 146.00
   5.35400  529.00 266.00   0.70   0.00  24.00   0.18 329.84 159.28
   5.13600  544.00 268.00   0.51   0.00  15.00   0.20 333.47 164.51
   4.87700  562.10 269.90   0.77   0.00  20.00   0.21 337.54 170.68
   4.45300  593.00 273.10   0.29   0.00   6.00   0.21 343.25 179.82
   4.05700  623.00 274.80   0.76   0.00  14.00   0.23 347.19 187.23
   3.65800  654.40 277.30   0.77   0.00  12.00   0.24 352.49 197.06
   3.11000  700.00 280.80   1.21   0.00  15.00   0.31 359.42 211.95
   2.74300  731.90 281.60   1.53   0.00  18.00   0.34 362.43 221.31
