 Sounding NKX 20160817-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 297.14   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 297.14   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 297.24   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 297.07   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 296.68   1.96
  33.75000    7.00 232.20   0.00   0.00   1.00   0.00 295.63   4.03
  33.52800    7.20 232.60   0.00   0.00   1.00   0.00 295.61   4.17
  32.75400    8.10 233.80   0.00   0.00   1.00   0.00 295.49   4.75
  32.11400    8.90 230.60   0.00   0.00   1.00   0.00 295.35   5.19
  31.33000   10.00 228.80   0.00   0.00   1.00   0.00 295.20   5.66
  30.87900   10.70 225.40   0.00   0.00   1.00   0.00 295.12   5.87
  30.46200   11.40 224.20   0.00   0.00   1.00   0.00 295.09   6.05
  30.17500   11.90 224.50   0.00   0.00   1.00   0.00 295.08   6.18
  28.69700   14.90 226.00   0.00   0.00   1.00   0.00 294.95   7.14
  28.34600   15.70 224.80   0.00   0.00   1.00   0.00 294.88   7.38
  27.73700   17.20 223.30   0.00   0.00   1.00   0.00 294.78   7.78
  27.27700   18.50 223.80   0.00   0.00   1.00   0.00 294.71   8.10
  26.96800   19.40 221.40   0.00   0.00   1.00   0.00 294.64   8.28
  26.54600   20.70 222.80   0.00   0.00   1.00   0.00 294.60   8.58
  25.78000   23.30 220.40   0.00   0.00   1.00   0.00 294.43   9.09
  25.45600   24.50 221.00   0.00   0.00   1.00   0.00 294.36   9.32
  25.09800   25.90 218.80   0.00   0.00   1.00   0.00 294.27   9.54
  24.38400   29.00 218.40   0.00   0.00   1.00   0.00 294.14   9.99
  24.16000   30.00 217.20   0.00   0.00   1.00   0.00 294.08  10.13
  23.67200   32.40 215.40   0.00   0.00   1.00   0.00 294.00  10.37
  22.25000   40.60 215.20   0.00   0.00   1.00   0.00 293.87  11.31
  21.64100   44.70 214.10   0.00   0.00   1.00   0.00 293.73  11.72
  21.03100   49.30 211.70   0.00   0.00   1.00   0.00 293.60  12.02
  20.72600   51.80 211.60   0.00   0.00   1.00   0.00 293.59  12.18
  19.89400   59.20 212.40   0.00   0.00   1.00   0.01 293.47  12.81
  19.47300   63.40 207.80   0.00   0.00   2.00   0.01 293.31  12.95
  18.89800   69.70 208.40   0.00   0.00   2.00   0.01 293.44  13.28
  18.48900   74.50 209.00   0.00   0.00   4.00   0.01 293.44  13.67
  18.01300   80.60 204.60   0.00   0.00   6.00   0.01 293.31  13.86
  17.58900   86.50 205.00   0.00   0.00   9.00   0.01 293.42  14.13
  17.17100   92.80 200.80   0.00   0.00  11.00   0.01 293.48  14.20
  16.38400  106.00 202.60   0.00   0.00  11.00   0.01 294.42  14.80
  16.10900  111.00 204.20   0.00   0.00  12.00   0.01 294.82  15.22
  15.94900  114.00 203.80   0.00   0.00  12.00   0.01 295.02  15.44
  15.64100  120.00 205.80   0.00   0.00  10.00   0.01 295.51  16.00
  15.39400  125.00 205.20   0.00   0.00   9.00   0.01 295.84  16.37
  15.24000  128.20 205.90   0.00   0.00   8.00   0.01 296.13  16.61
  14.32200  149.00 211.60   0.00   0.00   5.00   0.01 297.98  18.78
  13.65200  166.00 213.60   0.00   0.00   9.00   0.01 299.31  20.76
  11.72700  224.00 226.00   0.01   0.00  13.00   0.01 306.72  33.16
  10.99000  250.00 232.20   0.01   0.00   6.00   0.02 310.69  40.25
   9.14400  325.20 246.10   0.01   0.00   2.00   0.03 320.34  57.91
   7.89500  386.00 253.00   0.12   0.00  11.00   0.06 328.80  80.21
   7.63000  400.00 255.60   0.13   0.00  10.00   0.06 331.96  87.95
   7.31500  416.80 258.30   0.15   0.00   9.00   0.09 335.62  96.45
   6.54500  461.00 265.00   0.16   0.00   6.00   0.11 344.50 115.79
   6.31200  475.00 265.60   0.17   0.00   6.00   0.12 346.54 120.70
   5.91000  500.00 268.60   0.11   0.00   3.00   0.14 350.68 128.51
   5.69200  514.00 270.00   0.12   0.00   3.00   0.14 352.45 132.41
   5.18200  548.10 272.20   0.18   0.00   4.00   0.15 356.29 141.95
   4.71600  581.00 275.50   0.28   0.00   5.00   0.16 360.10 153.53
   4.57200  591.50 274.80   1.57   0.00  29.00   0.16 360.02 159.69
   4.45700  600.00 274.80   2.98   0.00  55.00   0.16 361.02 169.68
   4.26700  614.30 275.80   4.59   0.00  79.00   0.17 364.96 189.02
   3.70500  658.00 281.30   4.42   0.00  53.00   0.18 381.97 230.46
