      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 288.71   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 288.72   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 288.83   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 288.67   1.04
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 288.33   1.94
  35.00    6.52 245.30   0.00   0.00   0.00   0.00 287.77   3.23
  30.00   13.20 234.20   0.00   0.00   0.01   0.00 286.89   5.15
  23.77   29.90 216.10   0.00   0.00   1.00   0.00 284.91   8.17
  23.76   30.00 216.00   0.00   0.00   1.00   0.00 284.91   8.18
  23.47   31.40 215.60   0.00   0.00   1.00   0.00 284.86   8.30
  22.86   34.60 215.30   0.00   0.00   1.00   0.00 284.75   8.63
  22.03   39.50 213.80   0.00   0.00   1.00   0.00 284.52   9.10
  21.66   41.90 211.00   0.00   0.00   2.00   0.00 284.40   9.24
  21.34   44.20 211.20   0.00   0.00   1.00   0.00 284.38   9.39
  20.98   46.80 211.40   0.00   0.00   1.00   0.00 284.32   9.59
  20.57   50.00 209.00   0.00   0.00   2.00   0.00 284.22   9.75
  19.66   58.00 208.20   0.00   0.00   2.00   0.00 284.25  10.24
  18.70   67.90 210.00   0.00   0.00   1.00   0.00 284.30  11.06
  18.51   70.00 208.60   0.00   0.00   2.00   0.00 284.23  11.18
  18.28   72.70 208.20   0.00   0.00   2.00   0.00 284.17  11.33
  17.92   77.10 205.60   0.00   0.00   2.00   0.00 284.08  11.44
  17.07   88.90 204.80   0.00   0.00   2.00   0.00 284.30  11.83
  16.74   93.90 206.20   0.00   0.00   3.00   0.00 284.44  12.14
  16.24  102.00 203.60   0.00   0.00   3.00   0.00 284.56  12.41
  15.54  114.50 207.40   0.00   0.00   3.00   0.00 285.27  13.28
  15.24  120.40 208.40   0.00   0.00   3.00   0.00 285.47  13.79
  14.91  127.00 208.60   0.00   0.00   4.00   0.00 285.63  14.31
  14.63  133.00 209.20   0.00   0.00   6.00   0.00 285.75  14.85
  14.23  142.00 208.00   0.00   0.00   9.00   0.00 285.84  15.55
  13.98  148.00 208.60   0.00   0.00  15.00   0.00 285.94  16.17
  13.94  149.00 208.00   0.00   0.00  18.00   0.00 285.91  16.28
  13.90  150.00 206.80   0.00   0.00  17.00   0.00 285.89  16.33
  13.82  152.00 206.00   0.00   0.00  17.00   0.00 285.95  16.41
  13.66  156.00 207.00   0.00   0.00  20.00   0.00 286.15  16.76
  13.55  159.00 205.80   0.00   0.00  20.00   0.00 286.24  16.98
  13.00  174.00 207.00   0.00   0.00  17.00   0.00 287.27  18.22
  12.50  188.80 210.40   0.00   0.00  17.00   0.00 288.63  20.02
  11.96  206.00 214.20   0.00   0.00  17.00   0.00 290.20  22.79
  11.54  220.00 216.40   0.01   0.00  31.00   0.00 291.48  25.81
  11.40  225.00 217.20   0.02   0.00  53.00   0.00 292.02  27.39
  11.29  229.00 217.60   0.02   0.00  59.00   0.00 292.51  28.90
  10.93  242.00 220.60   0.03   0.00  69.00   0.00 294.53  34.24
  10.72  250.00 222.60   0.04   0.00  65.00   0.00 295.90  37.69
  10.49  259.00 224.80   0.04   0.00  59.00   0.00 297.42  41.44
   9.88  284.00 229.80   0.07   0.00  59.00   0.01 301.81  51.55
   9.51  300.00 233.00   0.08   0.00  47.00   0.01 304.77  57.80
   9.14  316.30 235.70   0.10   0.00  43.00   0.01 307.67  63.72
   8.72  336.00 238.80   0.12   0.00  40.00   0.01 311.28  70.64
   8.58  343.00 239.60   0.14   0.00  44.00   0.01 312.61  73.09
   8.48  348.00 240.20   0.14   0.00  40.00   0.01 313.68  74.81
   8.44  350.00 240.40   0.14   0.00  40.00   0.01 314.17  75.47
