      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 290.10   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 290.10   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 290.22   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 290.06   1.05
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 289.72   1.99
  35.00    6.52 245.30   0.00   0.00   0.01   0.00 289.17   3.35
  30.00   13.20 234.20   0.00   0.00   0.05   0.00 288.36   5.46
  25.00   27.70 224.20   0.00   0.00   0.33   0.01 287.25   8.65
  18.72   70.00 208.40   0.00   0.00   2.00   0.02 285.29  12.94
  18.68   70.50 207.60   0.00   0.00   3.00   0.02 285.28  12.94
  18.59   71.50 207.80   0.00   0.00   3.00   0.02 285.29  12.97
  18.29   75.20 206.50   0.00   0.00   4.00   0.02 285.26  13.10
  18.08   77.80 204.40   0.00   0.00   4.00   0.02 285.27  13.12
  17.51   85.60 206.80   0.00   0.00   8.00   0.02 285.47  13.68
  17.37   87.50 205.60   0.00   0.00  10.00   0.02 285.38  13.84
  17.15   90.90 200.80   0.00   0.00  11.00   0.02 285.29  13.81
  16.87   95.30 202.00   0.00   0.00  11.00   0.02 285.47  13.93
  16.65   99.00 200.40   0.00   0.00  13.00   0.02 285.46  14.03
  16.59  100.00 198.00   0.00   0.00  12.00   0.02 285.45  13.98
  16.48  102.00 197.40   0.00   0.00  12.00   0.02 285.56  13.91
  15.93  112.00 198.80   0.00   0.00  12.00   0.02 286.36  14.18
  15.48  121.00 200.00   0.00   0.00  10.00   0.02 287.17  14.65
  15.24  125.90 201.80   0.00   0.00  10.00   0.01 287.71  15.04
  14.52  142.00 207.20   0.00   0.00   8.00   0.01 289.32  16.75
  14.19  150.00 208.40   0.00   0.00   8.00   0.01 290.00  17.65
  12.50  196.70 219.10   0.00   0.00   7.00   0.02 294.88  24.71
  12.04  211.00 222.60   0.00   0.00   7.00   0.02 296.43  27.69
  11.80  219.00 223.40   0.01   0.00  10.00   0.02 297.24  29.53
  11.33  235.00 227.00   0.01   0.00   6.00   0.02 299.08  33.36
  10.97  248.00 228.40   0.01   0.00   9.00   0.03 300.39  36.38
  10.37  271.00 232.80   0.02   0.00  11.00   0.03 303.29  43.37
  10.17  279.00 233.00   0.05   0.00  30.00   0.03 304.37  46.80
   9.75  296.40 236.90   0.05   0.00  20.00   0.04 308.09  55.44
   9.67  300.00 237.60   0.05   0.00  20.00   0.04 308.83  56.98
   9.14  323.00 242.70   0.07   0.00  15.00   0.05 313.82  66.71
   8.53  352.00 248.60   0.08   0.00  11.00   0.08 319.76  78.26
   7.62  398.40 256.00   0.16   0.00  12.00   0.13 329.42  97.67
   6.77  446.00 262.60   0.16   0.00   7.00   0.20 339.35 116.75
   6.10  486.30 267.10   0.13   0.00   4.00   0.24 346.36 130.06
   5.51  524.00 270.60   0.08   0.00   2.00   0.25 351.01 140.12
   5.49  525.50 270.60   0.12   0.00   3.00   0.25 351.11 140.49
   4.97  561.00 272.40   1.10   0.00  24.00   0.30 355.39 157.13
   4.52  593.00 274.80   1.74   0.00  32.00   0.30 361.93 180.07
   4.30  609.00 276.50   1.52   0.00  25.00   0.30 365.63 189.97
   4.27  611.80 276.80   1.61   0.00  26.00   0.30 366.17 191.57
   3.94  637.00 278.30   2.47   0.00  36.00   0.33 370.65 205.24
   3.67  658.00 280.10   2.55   0.00  33.00   0.33 374.94 216.97
   3.66  659.10 280.10   2.70   0.00  35.00   0.33 375.08 217.52
   3.61  663.00 280.30   3.05   0.00  39.00   0.33 375.64 219.53
   3.51  671.00 280.50   4.83   0.00  61.00   0.33 376.97 224.39
   3.16  700.00 283.10   6.18   0.00  66.00   0.42 385.31 246.25
   2.73  737.00 286.80   7.90   0.00  67.00   0.47 396.97 273.44
   2.58  750.00 287.90   7.45   0.00  59.00   0.47 400.28 281.99
   2.46  761.00 288.50   8.77   0.00  67.00   0.47 402.58 288.41
   2.37  769.00 289.30   8.66   0.00  63.00   0.47 404.54 293.67
   2.27  778.00 289.50   9.46   0.00  68.00   0.57 405.62 298.47
   1.89  813.00 290.90  11.65   0.00  77.00   0.83 411.42 317.53
   1.83  819.10 291.20  11.24   0.00  73.00   0.83 412.66 321.18
   1.63  838.00 292.30  10.52   0.00  64.00   0.83 416.19 331.32
   1.54  847.00 292.30  12.33   0.00  75.00   0.83 417.12 334.98
   1.36  865.00 293.80  13.10   0.00  73.00   0.83 421.52 345.97
   1.31  870.00 294.30  10.35   0.00  56.00   0.83 422.31 348.90
   1.23  878.00 294.10  12.60   0.00  69.00   0.83 421.98 351.50
   1.15  886.00 293.90  10.11   0.00  56.00   1.01 421.90 353.49
   0.92  910.00 294.50  12.90   0.00  69.00   1.33 423.86 361.09
   0.91  910.40 294.50  12.71   0.00  68.00   1.33 423.86 361.25
   0.85  917.00 294.30  11.82   0.00  64.00   1.33 424.14 362.89
   0.67  937.00 296.10  10.86   0.00  53.00   1.33 428.38 371.87
   0.61  942.90 296.60   9.07   0.00  43.00   1.33 429.04 374.42
   0.50  955.00 297.10   5.42   0.00  25.00   1.33 428.76 377.73
   0.47  958.60 296.90   6.65   0.00  31.00   1.33 428.03 378.08
   0.46  959.80 296.90   7.08   0.00  33.00   1.33 427.73 378.24
   0.44  961.10 296.80   7.47   0.00  35.00   1.33 427.32 378.33
   0.43  962.30 296.70   7.85   0.00  37.00   1.33 426.82 378.37
   0.42  963.60 296.40   8.55   0.00  41.00   1.33 426.13 378.20
   0.41  964.80 296.10   9.22   0.00  45.00   1.33 425.44 377.90
   0.40  966.00 295.80   9.87   0.00  49.00   1.33 424.75 377.55
   0.39  967.30 295.50  10.49   0.00  53.00   1.33 424.11 377.15
   0.38  968.50 295.30  11.16   0.00  57.00   1.33 423.53 376.83
   0.37  969.80 295.00  11.74   0.00  61.00   1.33 422.86 376.44
   0.35  971.00 294.70  12.29   0.00  65.00   1.33 422.18 375.99
   0.34  972.30 294.40  12.82   0.00  69.00   1.33 421.56 375.53
   0.33  973.50 294.10  13.33   0.00  73.00   1.33 420.99 375.05
   0.32  974.80 293.80  13.82   0.00  77.00   1.33 420.50 374.57
   0.31  976.00 293.50  14.28   0.00  81.00   0.00 420.24 374.08
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
