      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 265.14   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 265.14   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 265.25   0.42
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 265.09   1.06
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 264.76   2.00
  35.00    6.52 245.30   0.00   0.00   0.01   0.00 264.21   3.36
  30.00   13.20 234.20   0.00   0.00   0.06   0.00 263.41   5.50
  25.00   27.70 224.20   0.00   0.00   0.35   0.01 262.38   8.75
  18.81   70.00 211.00   0.00   0.00   2.00   0.02 261.01  13.67
  18.70   71.30 211.20   0.00   0.00   2.00   0.02 261.01  13.76
  18.59   72.50 209.80   0.00   0.00   2.00   0.02 261.00  13.80
  17.98   80.10 209.30   0.00   0.00   2.00   0.02 261.14  14.21
  16.93   95.30 204.60   0.00   0.00   4.00   0.02 261.48  14.71
  16.46  103.00 206.40   0.00   0.00   4.00   0.02 262.07  15.17
  15.96  112.00 207.20   0.00   0.00   5.00   0.02 262.71  15.86
  15.24  125.80 210.80   0.00   0.00   4.00   0.02 263.86  17.32
  14.58  140.00 212.60   0.00   0.00   4.00   0.02 264.76  18.84
  14.19  149.00 212.80   0.00   0.00   4.00   0.02 265.36  19.68
  13.72  160.70 216.50   0.00   0.00   4.00   0.02 266.39  21.21
  13.62  163.00 217.20   0.00   0.00   3.00   0.02 266.53  21.56
  13.47  167.00 216.40   0.00   0.00   4.00   0.02 266.71  22.00
  13.03  179.00 219.00   0.00   0.00   4.00   0.02 267.58  23.63
  12.81  185.00 218.00   0.00   0.00   6.00   0.02 267.91  24.35
  12.19  203.70 222.50   0.00   0.00   5.00   0.02 269.65  27.51
  11.78  217.00 223.40   0.00   0.00   5.00   0.03 270.57  29.69
  10.85  250.00 227.60   0.01   0.00  10.00   0.03 273.62  36.52
  10.67  256.90 228.60   0.01   0.00  12.00   0.04 274.42  38.45
   9.80  292.00 235.20   0.03   0.00  12.00   0.05 279.09  49.79
   9.75  293.80 235.40   0.03   0.00  15.00   0.05 279.32  50.46
   9.68  297.00 235.80   0.05   0.00  22.00   0.05 279.80  51.87
   9.61  300.00 236.60   0.05   0.00  20.00   0.05 280.34  53.40
   9.47  306.00 237.80   0.04   0.00  14.00   0.05 281.24  55.97
   9.14  320.60 239.90   0.05   0.00  15.00   0.06 283.16  61.38
   8.79  337.00 242.20   0.06   0.00  15.00   0.07 285.36  67.43
   8.08  372.00 247.60   0.32   0.00  47.00   0.11 291.65  85.96
   7.83  385.00 249.80   0.35   0.00  43.00   0.13 294.56  94.57
   7.68  393.00 251.00   0.27   0.00  30.00   0.13 296.14  98.82
   7.57  399.00 252.00   0.39   0.00  40.00   0.13 297.20 101.90
   7.48  404.00 252.40   0.44   0.00  44.00   0.13 297.95 104.65
   7.30  414.00 253.20   0.87   0.00  81.00   0.13 299.83 111.01
   7.21  419.00 253.80   1.01   0.00  89.00   0.20 301.26 115.11
   6.69  449.00 258.80   1.22   0.00  72.00   0.25 311.35 138.76
   6.62  453.00 259.00   1.32   0.00  77.00   0.25 312.26 141.22
   6.53  459.00 259.40   1.22   0.00  69.00   0.25 313.90 144.69
   6.40  466.50 260.50   1.25   0.00  65.00   0.25 316.20 148.81
   6.10  485.60 263.30   1.36   0.00  57.00   0.28 321.76 159.16
   5.87  500.00 265.20   1.70   0.00  62.00   0.31 325.66 167.11
   5.73  509.00 266.00   1.81   0.00  62.00   0.31 327.93 171.94
   5.38  532.00 269.00   2.10   0.00  58.00   0.31 334.17 184.67
   5.26  540.00 269.40   2.94   0.00  79.00   0.31 335.76 188.96
   5.18  545.70 269.90   2.89   0.00  75.00   0.31 337.31 192.55
   5.06  554.00 270.60   2.88   0.00  71.00   0.36 339.39 197.21
   4.79  573.00 272.00   3.62   0.00  81.00   0.37 344.36 207.25
   4.67  582.00 273.00   3.60   0.00  75.00   0.37 347.34 212.79
   4.52  593.00 273.80   4.05   0.00  80.00   0.37 350.66 218.65
   4.27  611.60 275.80   3.48   0.00  60.00   0.37 357.39 228.93
   4.09  625.00 277.30   3.08   0.00  48.00   0.37 361.93 234.81
   4.01  631.00 278.10   2.23   0.00  33.00   0.41 363.92 237.23
   3.81  647.00 280.10   1.78   0.00  23.00   0.41 367.95 243.10
   3.66  658.90 280.80   2.34   0.00  29.00   0.41 369.72 246.75
   3.35  683.60 281.80   4.05   0.00  47.00   0.41 373.68 254.60
   3.23  694.00 282.30   5.07   0.00  57.00   0.41 376.34 258.63
   3.16  700.00 283.10   3.18   0.00  34.00   0.42 378.55 261.30
   2.99  714.00 284.80   2.08   0.00  20.00   0.58 382.07 266.42
