      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 303.57   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 303.57   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 303.68   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 303.52   1.04
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 303.18   1.96
  35.00    6.52 245.30   0.00   0.00   0.00   0.00 302.64   3.28
  27.43   18.30 225.30   0.00   0.00   1.00   0.00 300.85   7.26
  26.67   20.50 226.60   0.00   0.00   1.00   0.00 300.68   7.93
  25.86   23.20 220.20   0.00   0.00   1.00   0.00 300.39   8.43
  24.69   27.80 219.80   0.00   0.00   1.00   0.00 300.30   9.13
  24.20   30.00 220.40   0.00   0.00   1.00   0.00 300.25   9.53
  23.16   35.30 218.80   0.00   0.00   1.00   0.00 300.02  10.34
  22.25   40.70 216.30   0.00   0.00   1.00   0.00 299.80  10.95
  21.34   47.00 215.60   0.00   0.00   1.00   0.00 299.65  11.58
  20.95   50.00 214.40   0.00   0.00   1.00   0.00 299.56  11.82
  20.48   53.90 214.00   0.00   0.00   1.00   0.00 299.48  12.13
  20.04   57.80 213.20   0.00   0.00   1.00   0.01 299.39  12.41
  19.09   67.40 211.60   0.00   0.00   1.00   0.01 299.28  13.08
  18.29   76.70 209.90   0.00   0.00   3.00   0.01 299.09  13.65
  17.87   82.20 205.40   0.00   0.00   4.00   0.01 298.96  13.71
  17.61   85.90 206.40   0.00   0.00   6.00   0.01 299.07  13.86
  17.09   93.60 204.80   0.00   0.00   7.00   0.01 299.15  14.19
  16.70  100.00 204.60   0.00   0.00  12.00   0.01 299.30  14.53
  16.46  104.00 203.60   0.00   0.00  16.00   0.01 299.36  14.74
  16.35  106.00 202.20   0.00   0.00  16.00   0.01 299.40  14.79
  16.30  107.00 201.80   0.00   0.00  15.00   0.01 299.46  14.80
  15.76  117.00 204.80   0.00   0.00  16.00   0.01 300.07  15.56
  15.37  125.00 201.20   0.00   0.00  21.00   0.01 300.32  15.89
  15.18  129.00 202.60   0.00   0.00  18.00   0.01 300.67  16.12
  14.96  134.00 202.20   0.00   0.00  22.00   0.01 301.04  16.41
  14.78  138.00 203.40   0.00   0.00  22.00   0.01 301.42  16.73
  14.63  141.50 203.20   0.00   0.00  25.00   0.01 301.74  17.00
  14.61  142.00 203.20   0.00   0.00  26.00   0.01 301.80  17.04
  14.28  150.00 206.00   0.00   0.00  20.00   0.01 302.79  17.93
  13.44  172.00 213.40   0.00   0.00  15.00   0.01 305.54  21.48
  12.58  197.00 219.00   0.01   0.00  22.00   0.01 308.81  27.18
  12.48  200.00 219.80   0.01   0.00  19.00   0.01 309.28  28.00
  11.60  229.00 227.80   0.01   0.00   9.00   0.01 313.59  35.63
  11.28  240.20 229.80   0.01   0.00  11.00   0.01 315.05  38.66
  11.01  250.00 231.60   0.02   0.00  12.00   0.02 316.46  41.61
   9.74  300.00 242.60   0.05   0.00  11.00   0.02 325.66  59.96
   9.14  325.80 247.80   0.05   0.00   7.00   0.03 330.36  69.86
   8.58  352.00 251.20   0.04   0.00   4.00   0.03 333.97  77.47
   8.11  375.00 254.60   0.05   0.00   4.00   0.05 336.76  83.83
   7.62  400.50 255.60   0.12   0.00   9.00   0.06 339.32  91.78
   7.39  413.00 256.60   0.23   0.00  16.00   0.08 341.56  97.33
   6.72  451.00 262.60   0.27   0.00  12.00   0.11 351.15 116.70
   6.21  482.00 265.20   0.14   0.00   5.00   0.12 356.98 126.97
   5.92  500.00 267.20   0.16   0.00   5.00   0.14 360.30 131.93
   4.88  570.20 274.50   0.16   0.00   3.00   0.16 372.28 152.17
   4.74  580.00 274.90   0.22   0.00   4.00   0.16 373.56 154.86
   4.57  592.20 276.20   0.24   0.00   4.00   0.16 375.67 158.82
   3.99  636.00 280.80   0.48   0.00   6.00   0.18 383.17 176.01
   3.70  659.00 282.30   0.71   0.00   8.00   0.18 385.69 186.26
   3.57  669.00 282.30   1.25   0.00  14.00   0.18 386.17 191.04
   3.43  681.00 282.30   3.29   0.00  37.00   0.18 387.34 200.11
   3.32  690.00 282.80   3.95   0.00  43.00   0.18 389.50 209.50
   3.20  700.00 283.80   4.21   0.00  43.00   0.18 392.76 219.61
   2.99  718.00 285.90   4.24   0.00  38.00   0.26 399.17 235.19
   2.86  729.00 287.30   3.04   0.00  25.00   0.26 402.78 242.71
   2.78  736.00 287.80   3.64   0.00  29.00   0.26 404.51 246.57
   2.74  739.00 288.00   3.43   0.00  27.00   0.26 405.36 248.21
   2.53  758.00 290.10   2.88   0.00  20.00   0.26 411.07 258.19
   2.46  764.00 290.80   1.80   0.00  12.00   0.26 412.60 260.77
   2.44  766.10 290.90   1.66   0.00  11.00   0.26 412.97 261.43
   2.13  793.80 293.00   0.86   0.00   5.00   0.36 416.76 269.10
   1.85  820.00 293.30   0.87   0.00   5.00   0.46 417.38 273.44
   1.83  822.50 293.20   1.04   0.00   6.00   0.46 417.33 273.76
   1.72  833.00 292.90   2.55   0.00  15.00   0.46 417.20 275.37
   1.65  840.00 292.90   1.70   0.00  10.00   0.46 417.36 276.68
   1.55  850.00 292.80   3.72   0.00  22.00   0.46 417.49 278.74
   1.48  857.00 292.50   5.32   0.00  32.00   0.46 417.71 280.68
   1.11  894.00 295.10   6.77   0.00  35.00   0.63 424.58 300.20
   0.81  925.00 295.90   8.92   0.00  44.00   0.73 426.57 315.43
   0.63  945.00 296.30  11.82   0.00  57.00   0.73 426.62 326.10
   0.58  950.00 296.30  10.37   0.00  50.00   0.73 426.03 328.57
   0.48  961.10 295.60  11.15   0.00  56.00   0.73 423.56 331.79
   0.47  962.40 295.50  11.49   0.00  58.00   0.73 423.25 332.07
   0.46  963.70 295.40  11.81   0.00  60.00   0.73 422.95 332.39
   0.45  964.90 295.40  12.40   0.00  63.00   0.73 422.69 332.80
   0.43  966.20 295.30  12.72   0.00  65.00   0.73 422.27 333.21
   0.42  967.50 295.20  13.23   0.00  68.00   0.73 421.82 333.56
   0.41  968.70 295.00  13.66   0.00  71.00   0.73 421.17 333.85
   0.40  970.00 294.70  13.80   0.00  73.00   0.73 420.49 333.94
   0.39  971.30 294.50  14.21   0.00  76.00   0.73 419.92 334.05
   0.38  972.60 294.20  14.51   0.00  79.00   0.73 419.24 334.12
   0.37  973.90 294.00  14.89   0.00  82.00   0.73 418.71 334.25
   0.35  975.20 293.70  15.17   0.00  85.00   0.73 418.09 334.32
   0.34  976.40 293.50  15.34   0.00  87.00   0.73 417.62 334.44
   0.33  977.70 293.20  15.60   0.00  90.00   0.73 417.09 334.50
   0.32  979.00 292.90  15.83   0.00  93.00   0.00 416.83 334.48
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
