 Sounding NKX 20140717-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 268.15   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 268.16   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 268.27   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 268.11   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 267.78   1.97
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 267.25   3.28
  30.00000   13.20 234.20   0.00   0.00   0.02   0.00 266.53   5.28
  20.02100   57.30 210.00   0.00   0.00   2.00   0.01 263.03  11.51
  19.20200   65.50 209.40   0.00   0.00   2.00   0.01 263.05  11.94
  18.98600   67.80 209.20   0.00   0.00   2.00   0.01 263.02  12.08
  18.79000   70.00 208.00   0.00   0.00   3.00   0.01 262.96  12.18
  18.59300   72.30 205.90   0.00   0.00   3.00   0.01 262.94  12.22
  18.06300   78.90 208.20   0.00   0.00   4.00   0.01 263.02  12.68
  17.80100   82.40 203.40   0.00   0.00   6.00   0.01 262.86  12.73
  17.52600   86.30 202.60   0.00   0.00   6.00   0.01 262.97  12.75
  16.24800  107.00 203.20   0.00   0.00  10.00   0.01 263.91  13.84
  16.08400  110.00 202.40   0.00   0.00   9.00   0.01 264.06  13.99
  15.82000  115.00 204.40   0.00   0.00  10.00   0.01 264.43  14.39
  15.66600  118.00 204.00   0.00   0.00  12.00   0.01 264.58  14.64
  15.08600  130.00 205.60   0.00   0.00  14.00   0.01 265.37  15.78
  14.99400  132.00 204.60   0.00   0.00  14.00   0.01 265.49  15.93
  14.72600  138.00 207.00   0.00   0.00  13.00   0.01 266.04  16.57
  14.42600  145.00 208.00   0.00   0.00  18.00   0.01 266.53  17.48
  14.22000  150.00 207.60   0.00   0.00  24.00   0.01 266.90  18.12
  13.71600  162.90 210.60   0.00   0.00  15.00   0.01 268.17  20.00
  13.30800  174.00 212.00   0.00   0.00  16.00   0.01 269.26  21.59
  12.65700  193.00 217.40   0.00   0.00  10.00   0.01 271.50  24.90
  12.43000  200.00 219.00   0.00   0.00  12.00   0.01 272.26  26.29
  10.96000  250.00 230.60   0.02   0.00  14.00   0.02 278.62  40.34
  10.36200  273.00 233.80   0.10   0.00  53.00   0.02 281.73  51.88
  10.09100  284.00 236.00   0.14   0.00  60.00   0.03 283.90  59.18
   9.71000  300.00 239.20   0.19   0.00  62.00   0.03 287.36  69.04
   9.44900  311.30 241.30   0.29   0.00  77.00   0.03 290.04  76.03
   8.96800  333.00 245.60   0.32   0.00  57.00   0.04 295.74  88.55
   8.54500  353.00 249.20   0.37   0.00  48.00   0.04 300.54  98.49
   8.24000  368.00 251.20   0.58   0.00  64.00   0.04 304.13 106.04
   8.06100  377.00 252.80   0.51   0.00  49.00   0.06 306.59 110.75
   7.92500  384.00 253.60   0.40   0.00  36.00   0.08 308.12 113.64
   7.62000  400.00 255.40   0.44   0.00  34.00   0.09 311.58 119.49
   6.88100  441.00 261.60   0.52   0.00  25.00   0.15 321.19 135.85
   6.57400  459.00 263.40   0.38   0.00  16.00   0.15 324.08 142.07
   6.32500  474.00 264.40   1.14   0.00  44.00   0.15 326.32 147.92
   6.09600  488.20 265.30   2.02   0.00  73.00   0.17 329.62 156.42
   5.91000  500.00 266.60   1.89   0.00  62.00   0.19 333.56 164.31
   5.79100  507.60 267.10   1.45   0.00  46.00   0.19 335.88 168.06
   5.48600  527.70 269.50   0.90   0.00  24.00   0.19 341.70 175.93
   5.04200  558.00 273.00   0.91   0.00  19.00   0.22 349.05 186.41
   4.57200  591.50 276.30   1.56   0.00  26.00   0.23 357.17 199.32
   4.26700  613.80 278.80   1.70   0.00  24.00   0.24 363.61 209.42
   3.65800  660.50 284.50   1.64   0.00  16.00   0.27 377.13 230.54
   2.77200  734.00 292.10   1.30   0.00   8.00   0.35 390.07 259.54
   2.57700  751.00 290.50   0.30   0.00   2.00   0.35 388.10 260.51
   2.43800  763.40 290.30   0.58   0.00   4.00   0.35 387.96 261.06
   2.03900  800.00 289.90   1.85   0.00  13.00   0.61 387.82 264.66
   1.55200  847.10 291.30   2.17   0.00  14.00   0.63 389.93 275.47
   1.51600  850.80 291.30   2.17   0.00  14.00   0.63 389.81 276.23
   1.47900  854.50 291.30   2.48   0.00  16.00   0.63 389.64 276.98
   1.44200  858.20 291.20   2.62   0.00  17.00   0.63 389.38 277.66
   1.40500  862.00 291.20   2.77   0.00  18.00   0.63 389.17 278.39
   1.36800  865.70 291.10   3.06   0.00  20.00   0.63 388.86 279.07
   1.33100  869.50 291.10   3.21   0.00  21.00   0.63 388.57 279.84
   1.29400  873.20 291.00   3.35   0.00  22.00   0.63 388.19 280.55
   1.25700  877.00 291.00   3.65   0.00  24.00   0.63 387.84 281.35
   1.22000  880.70 291.00   3.80   0.00  25.00   0.63 387.45 282.22
   1.18300  884.50 291.20   3.54   0.00  23.00   0.63 387.08 283.28
   1.14600  888.40 291.50   3.14   0.00  20.00   0.63 386.43 284.47
   1.10900  892.20 291.70   2.86   0.00  18.00   0.63 384.71 285.55
   1.07200  896.10 288.50   6.94   0.00  53.00   0.63 379.61 283.08
   1.03500  900.00 285.30  10.64   0.00  99.00   0.00 375.38 278.69
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
