 Sounding NKX 20170523-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 290.38   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 290.38   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 290.49   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 290.33   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 290.00   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 289.45   3.26
  27.63900   17.10 228.60   0.00   0.00   1.00   0.00 287.68   7.32
  27.18700   18.30 225.60   0.00   0.00   1.00   0.00 287.54   7.65
  26.60000   20.00 225.80   0.00   0.00   1.00   0.00 287.41   8.09
  25.90800   22.20 223.80   0.00   0.00   1.00   0.00 287.19   8.60
  25.21700   24.70 221.20   0.00   0.00   1.00   0.00 287.01   9.02
  24.61600   27.10 222.00   0.00   0.00   1.00   0.00 286.88   9.46
  24.38400   28.10 220.80   0.00   0.00   1.00   0.00 286.78   9.63
  23.79200   30.80 217.40   0.00   0.00   1.00   0.00 286.61   9.92
  23.19900   33.80 218.60   0.00   0.00   1.00   0.00 286.52  10.31
  22.55500   37.40 216.40   0.00   0.00   1.00   0.00 286.29  10.71
  21.92900   41.30 214.20   0.00   0.00   1.00   0.00 286.08  11.00
  21.72100   42.70 212.20   0.00   0.00   1.00   0.00 286.02  11.05
  21.33600   45.40 212.40   0.00   0.00   1.00   0.00 286.00  11.20
  20.74000   50.00 212.60   0.00   0.00   1.00   0.00 285.91  11.56
  19.96300   56.70 208.60   0.00   0.00   2.00   0.01 285.73  11.85
  18.99400   66.40 210.40   0.00   0.00   2.00   0.01 285.86  12.62
  18.67900   69.90 208.20   0.00   0.00   2.00   0.01 285.77  12.80
  17.98300   78.40 207.40   0.00   0.00   3.00   0.01 285.75  13.23
  17.80700   80.70 205.40   0.00   0.00   4.00   0.01 285.72  13.27
  17.51000   84.80 204.60   0.00   0.00   4.00   0.01 285.82  13.36
  17.00800   92.20 206.20   0.00   0.00   4.00   0.01 286.12  13.79
  16.52000  100.00 205.40   0.00   0.00   4.00   0.01 286.30  14.20
  16.22600  105.00 206.40   0.00   0.00   4.00   0.01 286.47  14.51
  16.00100  109.00 205.40   0.00   0.00   6.00   0.01 286.54  14.71
  15.62600  116.00 206.00   0.00   0.00   7.00   0.01 286.77  15.14
  15.47300  119.00 204.40   0.00   0.00   8.00   0.01 286.83  15.24
  15.24000  123.70 205.50   0.00   0.00  10.00   0.01 287.09  15.53
  15.08200  127.00 205.00   0.00   0.00  12.00   0.01 287.23  15.73
  14.02100  151.50 207.90   0.00   0.00  15.00   0.01 288.82  17.93
  13.84100  156.00 207.60   0.00   0.00  13.00   0.01 289.13  18.32
  13.02700  178.00 212.20   0.00   0.00  10.00   0.01 291.20  20.81
  12.19200  203.10 218.90   0.00   0.00   9.00   0.01 293.84  24.96
  11.82500  215.00 221.40   0.00   0.00   6.00   0.01 294.87  27.12
  11.44300  228.00 222.80   0.01   0.00  13.00   0.01 295.79  29.69
  11.35800  231.00 222.00   0.01   0.00  17.00   0.01 295.99  30.33
  10.97300  245.00 224.90   0.01   0.00  19.00   0.01 297.71  34.20
  10.84000  250.00 226.00   0.02   0.00  19.00   0.01 298.31  35.78
  10.58100  260.00 227.00   0.01   0.00  10.00   0.01 299.31  38.16
  10.25700  273.00 228.80   0.03   0.00  28.00   0.01 300.93  41.79
   9.62000  300.00 234.60   0.03   0.00  15.00   0.01 305.11  51.25
   9.41600  309.00 236.00   0.06   0.00  25.00   0.01 306.35  54.55
   9.14400  321.30 238.30   0.19   0.00  66.00   0.02 308.80  62.12
   8.95700  330.00 239.80   0.27   0.00  80.00   0.02 311.17  69.02
   8.80900  337.00 241.20   0.28   0.00  73.00   0.02 313.41  74.14
   8.41800  356.00 244.60   0.37   0.00  72.00   0.02 320.08  85.88
   8.14000  370.00 247.00   0.36   0.00  57.00   0.02 326.18  93.32
   8.06200  374.00 247.60   0.26   0.00  39.00   0.03 328.01  95.00
   7.92500  381.10 248.80   0.11   0.00  15.00   0.04 330.48  97.12
   7.62000  397.30 250.90   0.04   0.00   5.00   0.04 333.95 100.25
   7.31500  414.00 253.30   0.04   0.00   4.00   0.04 336.93 103.16
   7.01000  431.10 255.90   0.04   0.00   3.00   0.08 339.89 106.40
   6.09600  486.00 264.20   0.08   0.00   3.00   0.10 350.05 119.44
   5.21500  544.00 272.00   0.09   0.00   2.00   0.11 359.56 135.82
   4.88400  567.00 273.50   0.05   0.00   1.00   0.12 361.30 140.85
   4.55200  591.00 273.10   0.29   0.00   6.00   0.12 362.71 146.21
   3.98600  634.00 276.90   0.25   0.00   4.00   0.13 369.28 160.98
   3.83400  646.00 277.10   0.76   0.00  12.00   0.13 370.85 165.68
   3.17400  700.00 283.30   0.76   0.00   8.00   0.17 383.60 193.47
   2.74300  737.00 286.50   1.74   0.00  15.00   0.19 391.10 212.92
   2.43800  764.00 289.00   2.56   0.00  19.00   0.23 397.33 230.43
   1.82900  820.50 294.20   4.22   0.00  23.00   0.34 410.94 267.33
   1.59500  843.00 296.30   1.87   0.00   9.00   0.34 414.94 278.54
   1.38100  864.00 296.90   2.15   0.00  10.00   0.34 415.55 284.47
   1.21900  880.30 296.30   4.56   0.00  22.00   0.34 414.35 288.32
   1.05500  897.00 296.30   7.46   0.00  36.00   0.40 414.33 295.43
   0.97800  905.00 297.50   4.88   0.00  22.00   0.54 415.44 300.57
   0.91400  911.60 297.10   7.16   0.00  33.00   0.54 414.18 303.05
   0.61000  944.10 296.30   5.39   0.00  26.00   0.54 408.32 311.85
   0.44800  962.00 294.10  10.23   0.00  56.00   0.54 399.70 312.76
