 Sounding NKX 20160808-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 303.37   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 303.37   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 303.48   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 303.32   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 302.99   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 302.44   3.27
  30.00000   13.20 234.20   0.00   0.00   0.02   0.00 301.62   5.26
  24.51900   28.30 223.80   0.00   0.00   1.00   0.00 300.02   9.02
  24.38400   28.90 222.50   0.00   0.00   1.00   0.00 299.94   9.13
  23.78700   31.70 217.40   0.00   0.00   1.00   0.00 299.71   9.40
  23.06200   35.50 219.40   0.00   0.00   1.00   0.00 299.57   9.90
  22.62900   38.00 214.60   0.00   0.00   1.00   0.00 299.34  10.08
  22.24600   40.40 212.80   0.00   0.00   1.00   0.00 299.30  10.17
  21.54200   45.20 215.20   0.00   0.00   1.00   0.00 299.30  10.63
  21.33600   46.70 214.20   0.00   0.00   1.00   0.00 299.21  10.78
  20.91000   50.00 212.00   0.00   0.00   1.00   0.00 299.07  10.97
  20.57300   52.80 210.60   0.00   0.00   1.00   0.01 299.01  11.08
  19.50700   62.80 210.30   0.00   0.00   1.00   0.01 298.98  11.72
  18.92700   69.00 207.00   0.00   0.00   2.00   0.01 298.92  11.97
  18.65200   72.20 208.40   0.00   0.00   2.00   0.01 298.97  12.19
  18.59300   72.90 207.80   0.00   0.00   3.00   0.01 298.94  12.23
  18.19300   77.90 203.80   0.00   0.00   3.00   0.01 298.93  12.31
  17.92300   81.50 205.20   0.00   0.00   4.00   0.01 299.11  12.47
  16.70000  100.00 203.20   0.00   0.00   7.00   0.01 299.82  13.39
  16.52300  103.00 204.00   0.00   0.00   6.00   0.01 300.04  13.58
  16.40900  105.00 203.60   0.00   0.00   6.00   0.01 300.17  13.69
  16.02000  112.00 206.60   0.00   0.00   5.00   0.01 300.73  14.32
