 Sounding NKX 20150518-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 254.41   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 254.41   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 254.52   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 254.36   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 254.03   1.96
  30.78500   10.70 229.30   0.00   0.00   1.00   0.00 252.32   5.50
  30.48000   11.10 228.50   0.00   0.00   1.00   0.00 252.28   5.68
  30.09500   11.80 229.80   0.00   0.00   1.00   0.00 252.24   5.95
  29.98200   12.00 228.20   0.00   0.00   1.00   0.00 252.22   6.03
  29.19400   13.50 229.60   0.00   0.00   1.00   0.00 252.10   6.65
  29.04600   13.80 228.80   0.00   0.00   1.00   0.00 252.06   6.77
  28.95000   14.00 226.60   0.00   0.00   1.00   0.00 252.03   6.83
  28.71700   14.50 226.80   0.00   0.00   1.00   0.00 251.99   6.98
  28.62700   14.70 225.20   0.00   0.00   1.00   0.00 251.97   7.02
  27.78900   16.70 223.60   0.00   0.00   1.00   0.00 251.89   7.50
  27.33300   17.90 224.40   0.00   0.00   1.00   0.00 251.86   7.81
  26.90900   19.10 222.00   0.00   0.00   1.00   0.00 251.80   8.06
  25.84400   22.50 223.00   0.00   0.00   1.00   0.00 251.75   8.81
  24.99400   25.60 222.00   0.00   0.00   1.00   0.00 251.64   9.48
  24.38400   28.20 221.30   0.00   0.00   1.00   0.00 251.55   9.96
  23.38300   32.90 220.20   0.00   0.00   1.00   0.00 251.35  10.76
  22.82400   35.90 216.80   0.00   0.00   1.00   0.00 251.22  11.08
  22.44500   38.10 217.60   0.00   0.00   1.00   0.00 251.20  11.33
  21.75400   42.50 213.60   0.00   0.00   1.00   0.00 251.12  11.65
  21.46500   44.50 215.20   0.00   0.00   1.00   0.00 251.20  11.84
  21.33600   45.40 215.10   0.00   0.00   1.00   0.00 251.21  11.94
  19.81200   57.90 215.00   0.00   0.00   1.00   0.01 251.42  13.18
  19.22200   63.50 217.20   0.00   0.00   1.00   0.01 251.52  13.93
  19.08300   64.90 216.40   0.00   0.00   1.00   0.01 251.44  14.09
  18.98700   65.90 213.00   0.00   0.00   1.00   0.01 251.38  14.09
  18.16200   75.20 215.20   0.00   0.00   1.00   0.01 251.74  14.84
  17.67800   81.20 213.60   0.00   0.00   1.00   0.01 251.85  15.27
  17.15500   88.30 215.40   0.00   0.00   1.00   0.01 252.17  15.91
  16.45900   98.60 216.00   0.00   0.00   1.00   0.01 252.36  16.84
  16.37000  100.00 214.80   0.00   0.00   1.00   0.01 252.35  16.90
  16.18400  103.00 215.00   0.00   0.00   1.00   0.01 252.41  17.08
  16.00500  106.00 213.60   0.00   0.00   1.00   0.01 252.45  17.19
  15.71700  111.00 214.00   0.00   0.00   1.00   0.01 252.72  17.44
  15.54900  114.00 215.40   0.00   0.00   1.00   0.01 252.90  17.71
  15.07100  123.00 215.20   0.00   0.00   1.00   0.01 253.26  18.34
  14.62500  132.00 217.20   0.00   0.00   1.00   0.01 253.78  19.09
  14.02100  145.10 218.80   0.00   0.00   1.00   0.01 254.37  20.25
  13.81000  150.00 218.80   0.00   0.00   1.00   0.01 254.56  20.64
  12.92400  172.00 222.20   0.00   0.00   1.00   0.01 255.66  22.74
  11.29000  221.00 225.00   0.00   0.00   2.00   0.01 257.41  27.57
  10.94300  233.00 224.60   0.00   0.00   2.00   0.01 257.80  28.65
  10.36300  254.40 226.80   0.00   0.00   3.00   0.02 259.00  31.17
   9.74800  279.00 229.00   0.00   0.00   4.00   0.02 260.35  34.94
   9.14400  305.20 230.10   0.01   0.00   6.00   0.03 261.76  39.36
   8.43000  339.00 232.80   0.02   0.00  10.00   0.03 264.51  46.59
   8.01700  360.00 235.60   0.02   0.00  11.00   0.06 266.79  52.19
   7.62000  381.10 238.30   0.06   0.00  20.00   0.06 269.55  59.56
   7.21000  404.00 241.80   0.06   0.00  14.00   0.09 272.94  67.94
   6.85000  425.00 244.80   0.09   0.00  18.00   0.12 275.97  75.54
   6.15600  468.00 249.60   0.13   0.00  16.00   0.13 282.24  90.74
   5.67000  500.00 253.80   0.19   0.00  17.00   0.14 287.17 102.36
   5.40600  518.00 255.80   0.28   0.00  21.00   0.14 289.35 109.56
   5.31900  524.00 255.40   0.90   0.00  70.00   0.14 289.84 112.93
   5.14900  536.00 256.80   1.12   0.00  78.00   0.17 292.78 122.83
   4.46800  586.00 263.60   1.27   0.00  52.00   0.17 306.61 154.86
   4.28400  600.00 265.20   0.88   0.00  32.00   0.17 309.49 160.87
