 Sounding NKX 20150814-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 287.32   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 287.32   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 287.43   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 287.28   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 286.95   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 286.43   3.31
  25.60300   24.20 220.30   0.00   0.00   1.00   0.00 283.93   8.31
  25.23100   25.60 219.40   0.00   0.00   1.00   0.00 283.89   8.48
  24.21000   30.00 220.40   0.00   0.00   1.00   0.00 283.82   9.21
  24.07900   30.60 220.50   0.00   0.00   1.00   0.00 283.80   9.33
  23.21800   35.00 218.80   0.00   0.00   1.00   0.00 283.61  10.01
  22.55600   38.80 219.40   0.00   0.00   1.00   0.00 283.45  10.60
  22.03500   42.10 216.60   0.00   0.00   1.00   0.00 283.23  10.96
  21.62600   44.90 217.20   0.00   0.00   1.00   0.00 283.07  11.27
  21.51400   45.70 214.60   0.00   0.00   1.00   0.00 282.99  11.30
  21.33600   47.00 214.40   0.00   0.00   1.00   0.00 282.94  11.37
  20.95000   50.00 213.60   0.00   0.00   1.00   0.00 282.82  11.56
  20.19300   56.50 209.60   0.00   0.00   1.00   0.01 282.61  11.77
  19.81200   60.10 211.00   0.00   0.00   1.00   0.01 282.65  12.01
  19.50700   63.20 210.00   0.00   0.00   1.00   0.01 282.60  12.21
  18.94100   69.30 207.20   0.00   0.00   2.00   0.01 282.56  12.45
  18.47700   74.80 208.20   0.00   0.00   3.00   0.01 282.65  12.81
  17.94400   81.70 204.40   0.00   0.00   5.00   0.01 282.61  13.06
  17.82000   83.40 205.00   0.00   0.00   5.00   0.01 282.66  13.13
  17.74200   84.50 203.20   0.00   0.00   5.00   0.01 282.67  13.14
  17.33800   90.40 205.60   0.00   0.00   5.00   0.01 283.02  13.49
  16.73000  100.00 206.00   0.00   0.00   9.00   0.01 283.26  14.28
  16.45900  104.60 204.30   0.00   0.00  11.00   0.01 283.27  14.55
  16.32400  107.00 202.60   0.00   0.00  13.00   0.01 283.32  14.60
  16.10500  111.00 203.60   0.00   0.00  16.00   0.01 283.54  14.84
  15.85000  115.80 201.90   0.00   0.00  21.00   0.01 283.75  15.09
  15.59200  121.00 203.20   0.00   0.00  22.00   0.01 284.14  15.50
  15.44600  124.00 202.20   0.00   0.00  25.00   0.01 284.33  15.70
  15.24000  128.30 203.30   0.00   0.00  25.00   0.01 284.76  16.09
  14.54900  144.00 206.80   0.00   0.00  23.00   0.01 286.35  18.00
  14.30000  150.00 208.40   0.00   0.00  21.00   0.01 287.01  18.88
  13.27100  177.00 215.80   0.01   0.00  20.00   0.01 290.20  24.12
  12.49000  200.00 220.40   0.01   0.00  22.00   0.01 293.05  29.83
  12.14400  211.00 223.60   0.01   0.00  20.00   0.01 294.61  33.08
  12.02200  215.00 224.40   0.04   0.00  50.00   0.01 295.22  34.78
  11.81200  222.00 225.80   0.02   0.00  24.00   0.01 296.39  37.78
  11.26600  241.00 230.20   0.02   0.00  18.00   0.02 299.22  43.88
  10.88500  255.00 232.40   0.05   0.00  33.00   0.02 301.35  49.15
   9.84600  296.00 241.60   0.08   0.00  21.00   0.03 309.49  66.86
   9.65600  304.00 243.20   0.11   0.00  24.00   0.03 310.86  70.43
   9.31100  319.00 244.60   0.18   0.00  34.00   0.03 313.50  77.28
   9.20000  324.00 245.60   0.10   0.00  18.00   0.03 314.47  79.29
   9.04600  331.00 246.00   0.13   0.00  23.00   0.04 315.57  81.55
   8.31200  366.00 252.00   0.21   0.00  22.00   0.04 323.67  95.68
   8.11300  376.00 254.00   0.14   0.00  12.00   0.06 325.89  99.58
   7.85900  389.00 255.20   0.13   0.00  10.00   0.08 328.02 103.39
   7.62000  401.60 256.80   0.12   0.00   8.00   0.09 330.23 106.89
   6.85900  444.00 262.60   0.14   0.00   6.00   0.14 337.00 119.32
   6.62000  458.00 263.80   0.30   0.00  12.00   0.14 338.66 124.37
   6.47000  467.00 264.00   0.38   0.00  15.00   0.14 339.64 128.01
   6.16200  486.00 266.00   1.43   0.00  49.00   0.15 343.64 140.63
   5.98700  497.00 267.60   1.37   0.00  42.00   0.18 346.66 150.23
   5.79100  509.60 268.60   1.48   0.00  42.00   0.18 349.35 158.80
   5.66100  518.00 269.20   1.21   0.00  33.00   0.18 350.97 163.41
   5.54000  526.00 269.40   1.12   0.00  30.00   0.19 352.27 166.66
   4.87700  571.40 274.00   2.05   0.00  40.00   0.22 363.60 188.99
   4.31000  613.00 278.50   2.29   0.00  33.00   0.22 374.43 210.85
   4.11300  628.00 279.10   3.25   0.00  45.00   0.23 377.18 217.72
   3.84200  649.00 281.10   3.79   0.00  46.00   0.24 383.16 229.32
   3.36800  687.00 284.90   4.61   0.00  44.00   0.25 394.50 250.72
   2.93800  723.00 288.10   6.13   0.00  48.00   0.34 405.07 271.02
   2.43800  766.50 292.60   6.86   0.00  41.00   0.34 419.44 297.56
   2.13400  794.00 295.30   6.85   0.00  35.00   0.49 427.55 313.36
   1.82900  822.30 297.80   5.42   0.00  24.00   0.60 433.70 327.46
   1.53900  850.00 298.10   7.35   0.00  32.00   0.60 435.36 336.38
   1.21900  881.40 300.00   5.11   0.00  20.00   0.73 440.25 347.94
   0.88900  915.00 302.30   3.19   0.00  11.00   0.96 443.90 358.67
   0.61000  944.40 302.50   3.52   0.00  12.00   0.96 441.29 364.07
   0.48400  958.00 300.80   5.61   0.00  21.00   0.96 435.74 363.21
   0.39300  968.00 298.10  11.48   0.00  50.00   0.96 428.61 359.43
   0.30500  977.80 296.00  12.63   0.00  62.00   0.96 422.45 356.20
