 Sounding NKX 20160712-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 287.12   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 287.12   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 287.23   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 287.07   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 286.74   1.96
  30.48000   11.40 229.00   0.00   0.00   1.00   0.00 284.84   5.73
  29.63400   12.90 228.60   0.00   0.00   1.00   0.00 284.69   6.32
  29.13800   13.90 226.00   0.00   0.00   1.00   0.00 284.59   6.63
  28.67700   14.90 226.40   0.00   0.00   1.00   0.00 284.52   6.94
  28.45900   15.40 224.60   0.00   0.00   1.00   0.00 284.47   7.07
  28.08500   16.30 225.40   0.00   0.00   1.00   0.00 284.42   7.31
  27.73700   17.20 223.80   0.00   0.00   1.00   0.00 284.34   7.53
  27.29200   18.40 221.80   0.00   0.00   1.00   0.00 284.27   7.77
  26.21300   21.70 221.80   0.00   0.00   1.00   0.00 284.18   8.45
  25.60300   23.90 221.30   0.00   0.00   1.00   0.00 284.10   8.88
  24.12000   30.00 220.20   0.00   0.00   1.00   0.00 283.87  10.01
  23.22000   34.50 220.00   0.00   0.00   1.00   0.00 283.66  10.77
  22.68400   37.50 219.00   0.00   0.00   1.00   0.00 283.42  11.20
  22.48400   38.70 216.60   0.00   0.00   1.00   0.00 283.32  11.30
  22.11900   41.00 215.40   0.00   0.00   1.00   0.00 283.22  11.46
  21.03100   48.70 214.20   0.00   0.00   1.00   0.00 282.96  12.10
  20.72600   51.20 213.40   0.00   0.00   1.00   0.00 282.86  12.28
  20.24200   55.30 212.80   0.00   0.00   1.00   0.00 282.66  12.56
  20.11700   56.40 211.70   0.00   0.00   1.00   0.01 282.57  12.61
  19.75900   59.80 208.60   0.00   0.00   1.00   0.01 282.43  12.66
  19.20200   65.50 209.00   0.00   0.00   2.00   0.01 282.37  12.94
  19.07400   66.90 207.40   0.00   0.00   3.00   0.01 282.30  12.98
  18.86900   69.20 207.00   0.00   0.00   3.00   0.01 282.23  13.06
  18.69800   71.20 203.60   0.00   0.00   4.00   0.01 282.15  13.02
  18.06200   79.20 204.40   0.00   0.00   6.00   0.01 282.28  13.28
  17.96500   80.50 203.00   0.00   0.00   7.00   0.01 282.26  13.31
  17.53300   86.60 201.60   0.00   0.00  11.00   0.01 282.31  13.45
  17.37400   89.00 199.40   0.00   0.00  10.00   0.01 282.34  13.43
  16.69000  100.00 201.00   0.00   0.00  18.00   0.01 282.95  13.89
  16.57400  102.00 199.60   0.00   0.00  17.00   0.01 283.04  13.95
  16.18500  109.00 201.40   0.00   0.00  18.00   0.01 283.54  14.38
  15.76900  117.00 200.00   0.00   0.00  18.00   0.01 284.08  14.77
  15.54500  121.50 202.20   0.00   0.00  16.00   0.01 284.59  15.13
  15.24000  127.90 204.10   0.00   0.00  13.00   0.01 285.21  15.75
  14.96400  134.00 204.80   0.00   0.00   7.00   0.01 285.74  16.26
  14.63000  141.60 207.20   0.00   0.00   6.00   0.01 286.51  16.97
  14.23900  151.00 210.20   0.00   0.00   5.00   0.01 287.41  18.01
  13.06800  182.00 216.60   0.00   0.00  12.00   0.01 290.59  22.59
  12.80200  189.70 218.90   0.00   0.00  12.00   0.01 291.61  24.34
  12.33100  204.00 222.80   0.01   0.00  10.00   0.01 293.46  27.90
  11.88700  218.20 225.80   0.01   0.00  12.00   0.01 295.29  31.81
  11.31100  238.00 229.80   0.01   0.00   6.00   0.01 297.71  36.84
  11.00700  249.00 231.00   0.01   0.00   7.00   0.01 298.90  39.24
  10.17800  281.00 237.80   0.02   0.00   9.00   0.02 303.49  48.86
   9.72000  300.00 240.60   0.05   0.00  13.00   0.02 306.35  56.25
   9.14400  325.20 245.40   0.07   0.00  12.00   0.03 311.04  67.06
   8.53400  353.90 250.30   0.08   0.00  10.00   0.04 316.33  78.72
   7.63000  400.00 256.60   0.10   0.00   7.00   0.06 324.21  95.10
   7.13500  427.00 260.80   0.18   0.00   9.00   0.08 328.89 105.87
   6.88800  441.00 261.60   0.36   0.00  17.00   0.10 331.02 112.71
   6.47900  465.00 264.80   0.64   0.00  24.00   0.10 337.34 127.88
   6.16600  484.00 267.80   0.40   0.00  12.00   0.11 342.43 138.40
   5.91000  500.00 269.60   0.79   0.00  21.00   0.13 346.21 146.58
   5.18200  547.50 275.80   0.75   0.00  13.00   0.13 359.54 171.79
   4.92800  565.00 277.80   0.33   0.00   5.00   0.15 363.05 178.17
   4.57200  590.10 279.30   0.59   0.00   8.00   0.15 366.59 185.40
   4.26700  612.40 280.90   0.65   0.00   8.00   0.16 370.54 192.74
   3.69700  656.00 284.80   0.31   0.00   3.00   0.17 376.66 205.50
   3.54600  668.00 284.30   0.81   0.00   8.00   0.17 376.81 207.89
   3.31100  687.00 285.10   2.02   0.00  19.00   0.20 379.42 215.41
   2.74200  735.00 289.30   2.06   0.00  15.00   0.24 390.45 240.10
   2.40200  765.00 292.10   0.32   0.00   2.00   0.30 395.63 249.63
   1.82900  817.80 294.30   0.55   0.00   3.00   0.43 398.43 259.44
   1.36500  863.00 292.50   3.16   0.00  19.00   0.43 394.58 267.29
   1.15700  884.60 292.30   4.44   0.00  27.00   0.43 393.12 273.77
   1.12900  887.40 292.20   4.74   0.00  29.00   0.43 392.79 274.69
   1.10100  890.20 292.20   4.90   0.00  30.00   0.43 392.52 275.71
   1.07400  893.10 292.20   5.07   0.00  31.00   0.43 392.20 276.74
   1.04600  895.90 292.10   5.20   0.00  32.00   0.43 391.75 277.71
   1.01900  898.80 292.10   5.36   0.00  33.00   0.51 391.35 278.70
   0.99100  901.60 292.00   5.49   0.00  34.00   0.69 390.80 279.68
   0.96400  904.50 292.00   5.65   0.00  35.00   0.69 390.29 280.72
   0.93600  907.30 292.00   5.81   0.00  36.00   0.69 389.56 281.85
   0.90900  910.20 291.80   6.38   0.00  40.00   0.69 388.41 282.77
   0.88100  913.10 291.30   7.44   0.00  48.00   0.69 386.69 283.39
   0.85400  916.10 290.90   8.47   0.00  56.00   0.69 384.46 284.05
   0.82600  919.00 289.10   9.78   0.00  72.00   0.69 380.32 283.10
   0.79900  922.00 286.60  10.60   0.00  91.00   0.69 376.20 280.50
   0.77100  925.00 285.10  10.51   0.00  99.00   0.00 374.34 278.62
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
