      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 311.00   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 311.00   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 311.12   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 310.96   1.03
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 310.63   1.94
  35.00    6.52 245.30   0.00   0.00   0.00   0.00 310.11   3.22
  30.00   13.20 234.20   0.00   0.00   0.01   0.00 309.39   5.12
  19.64   58.70 209.80   0.00   0.00   2.00   0.00 305.59  11.02
  19.51   60.00 209.80   0.00   0.00   2.00   0.00 305.58  11.04
  19.20   63.00 209.70   0.00   0.00   2.00   0.00 305.53  11.17
  18.90   66.20 209.60   0.00   0.00   3.00   0.00 305.41  11.36
  18.56   70.00 204.80   0.00   0.00   3.00   0.00 305.23  11.33
  18.29   73.20 205.20   0.00   0.00   3.00   0.00 305.30  11.35
  17.68   81.10 204.90   0.00   0.00   3.00   0.00 305.41  11.59
  17.07   89.80 204.10   0.00   0.00   4.00   0.00 305.55  11.89
  16.43  100.00 203.20   0.00   0.00   4.00   0.00 305.85  12.23
  15.54  115.90 205.80   0.00   0.00   4.00   0.00 306.73  13.17
  14.95  128.00 208.40   0.00   0.00   4.00   0.00 307.41  14.20
  14.76  132.00 208.40   0.00   0.00   4.00   0.00 307.61  14.52
  14.44  139.00 210.60   0.00   0.00   4.00   0.00 308.02  15.24
  14.33  141.60 210.50   0.00   0.00   5.00   0.00 308.11  15.50
  13.97  150.00 211.60   0.00   0.00   5.00   0.00 308.47  16.39
  13.77  155.00 212.40   0.00   0.00   6.00   0.00 308.63  16.97
  13.69  157.00 211.60   0.00   0.00   6.00   0.00 308.65  17.14
  13.20  170.00 212.00   0.00   0.00  12.00   0.00 309.08  18.55
  12.88  179.00 210.40   0.00   0.00  21.00   0.00 309.41  19.55
  12.57  188.00 212.00   0.01   0.00  39.00   0.00 310.17  21.22
  12.48  191.00 211.40   0.01   0.00  51.00   0.00 310.41  21.90
  12.32  196.00 212.20   0.01   0.00  54.00   0.00 311.04  23.16
  12.19  200.00 213.40   0.01   0.00  53.00   0.00 311.61  24.30
  11.67  217.00 217.60   0.02   0.00  57.00   0.00 314.22  29.78
  10.96  242.00 223.40   0.02   0.00  34.00   0.00 318.44  37.67
  10.86  246.00 224.00   0.01   0.00  18.00   0.00 319.02  38.61
  10.75  250.00 224.80   0.02   0.00  21.00   0.00 319.60  39.46
  10.62  255.00 226.00   0.02   0.00  21.00   0.00 320.37  40.65
  10.17  273.00 229.40   0.01   0.00   8.00   0.00 322.79  44.30
   9.53  300.00 234.80   0.01   0.00   6.00   0.00 326.04  49.42
   9.48  302.00 235.20   0.02   0.00   7.00   0.00 326.25  49.86
   9.44  304.00 235.40   0.03   0.00  12.00   0.00 326.46  50.38
   9.37  307.00 235.80   0.08   0.00  35.00   0.00 326.95  51.74
   9.15  317.00 237.80   0.04   0.00  14.00   0.00 328.69  56.26
   9.04  322.00 238.40   0.08   0.00  28.00   0.01 329.43  58.23
   8.91  328.00 238.80   0.06   0.00  20.00   0.01 330.45  60.64
   7.92  376.20 247.30   0.10   0.00  15.00   0.01 339.95  78.09
   7.62  392.40 249.60   0.10   0.00  13.00   0.01 342.85  83.76
   7.48  400.00 250.20   0.08   0.00  10.00   0.01 343.94  85.95
   6.87  435.00 252.40   0.15   0.00  15.00   0.02 350.34  95.26
   6.42  462.00 256.20   0.04   0.00   3.00   0.02 356.32 101.58
   6.10  482.10 259.20   0.05   0.00   3.00   0.03 359.87 105.55
   5.82  500.00 261.80   0.04   0.00   2.00   0.03 362.87 109.35
   5.50  521.00 264.60   0.05   0.00   2.00   0.03 366.12 113.93
   5.09  549.00 268.40   0.07   0.00   2.00   0.03 370.37 120.94
   4.27  609.00 273.90   0.10   0.00   2.00   0.03 378.09 136.16
   3.85  641.00 277.10   0.19   0.00   3.00   0.04 382.13 146.19
   3.58  663.00 278.50   0.14   0.00   2.00   0.04 383.66 152.59
   3.42  676.00 277.90   0.27   0.00   4.00   0.04 383.91 155.49
   3.14  700.00 279.50   0.45   0.00   6.00   0.04 386.42 164.07
   3.01  711.00 280.10   0.54   0.00   7.00   0.05 387.19 168.67
   2.94  717.00 280.10   0.69   0.00   9.00   0.05 387.20 171.19
   2.87  723.00 279.10   0.87   0.00  12.00   0.05 387.05 173.14
   2.74  734.50 280.00   1.00   0.00  13.00   0.05 388.78 178.57
   2.59  748.00 279.90   1.14   0.00  15.00   0.05 390.32 184.30
   2.13  790.40 283.60   1.16   0.00  12.00   0.08 399.70 203.26
   1.83  819.90 286.10   1.24   0.00  11.00   0.09 406.08 215.29
   1.22  881.40 291.20   1.23   0.00   8.00   0.11 418.75 238.42
   0.91  913.40 293.90   1.44   0.00   8.00   0.15 424.87 250.39
   0.81  925.00 294.90   1.34   0.00   7.00   0.15 426.84 254.80
   0.30  979.90 298.60   1.65   0.00   7.00   0.15 431.59 273.95
   0.21  991.20 298.40   1.87   0.00   8.00   0.15 428.86 276.68
   0.20  991.70 298.40   1.87   0.00   8.00   0.15 428.54 276.80
   0.20  992.30 298.20   1.85   0.00   8.00   0.15 428.13 276.84
   0.19  992.80 298.00   2.05   0.00   9.00   0.15 427.69 276.82
   0.19  993.40 297.70   2.24   0.00  10.00   0.15 427.20 276.71
   0.18  994.00 297.40   2.43   0.00  11.00   0.15 426.71 276.55
   0.18  994.50 297.20   2.40   0.00  11.00   0.15 426.22 276.40
   0.17  995.10 296.90   2.57   0.00  12.00   0.15 425.67 276.21
   0.17  995.60 296.50   2.73   0.00  13.00   0.15 425.05 275.92
   0.16  996.20 296.00   2.65   0.00  13.00   0.15 424.43 275.53
