 Sounding NKX 20160730-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 281.12   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 281.12   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 281.24   0.42
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 281.08   1.06
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 280.75   1.99
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 280.24   3.36
  25.32600   25.00 221.80   0.00   0.00   1.00   0.00 277.58   8.94
  24.75800   27.30 219.00   0.00   0.00   1.00   0.00 277.46   9.20
  24.28100   29.40 221.20   0.00   0.00   1.00   0.00 277.42   9.55
  24.15000   30.00 220.60   0.00   0.00   1.00   0.00 277.37   9.66
  23.85600   31.40 219.60   0.00   0.00   1.00   0.00 277.26   9.87
  23.63600   32.50 217.00   0.00   0.00   1.00   0.00 277.18   9.96
  23.20200   34.80 216.00   0.00   0.00   1.00   0.00 277.15  10.15
  22.55500   38.50 217.20   0.00   0.00   1.00   0.00 277.13  10.61
  22.09900   41.40 218.00   0.00   0.00   1.00   0.00 277.02  11.03
  21.44600   45.90 214.00   0.00   0.00   1.00   0.00 276.74  11.41
  21.21800   47.60 214.80   0.00   0.00   1.00   0.00 276.68  11.55
  20.76300   51.20 211.20   0.00   0.00   1.00   0.00 276.49  11.71
  20.42200   54.10 211.00   0.00   0.00   1.00   0.00 276.43  11.83
  20.19900   56.10 209.00   0.00   0.00   1.00   0.01 276.39  11.87
  19.85800   59.30 210.40   0.00   0.00   1.00   0.02 276.46  12.08
  19.53600   62.50 208.20   0.00   0.00   1.00   0.02 276.49  12.25
  19.06400   67.50 211.00   0.00   0.00   2.00   0.02 276.67  12.75
  18.84000   70.00 210.00   0.00   0.00   2.00   0.02 276.63  12.98
  18.48100   74.20 210.20   0.00   0.00   4.00   0.02 276.53  13.40
  18.40600   75.10 208.20   0.00   0.00   4.00   0.02 276.46  13.44
  18.09100   79.10 205.40   0.00   0.00   6.00   0.02 276.39  13.54
  17.48500   87.50 203.80   0.00   0.00  10.00   0.02 276.49  13.91
  17.21300   91.60 201.00   0.00   0.00  11.00   0.02 276.59  13.97
  16.69000  100.00 204.80   0.00   0.00  19.00   0.02 277.07  14.74
  16.57100  102.00 204.40   0.00   0.00  22.00   0.02 277.01  14.98
  16.45600  104.00 200.40   0.00   0.00  29.00   0.02 276.93  15.02
  16.18200  109.00 197.80   0.00   0.00  28.00   0.02 277.18  15.00
  15.85000  115.40 199.40   0.00   0.00  25.00   0.02 277.84  15.29
  15.47600  123.00 202.20   0.00   0.00  22.00   0.02 278.62  16.00
  15.24000  128.00 202.40   0.00   0.00  22.00   0.02 279.05  16.47
  14.29000  150.00 207.00   0.00   0.00  20.00   0.01 281.31  18.96
  13.44800  172.00 212.60   0.00   0.00  19.00   0.02 284.05  22.51
  12.80200  190.40 218.10   0.00   0.00  12.00   0.02 286.64  26.29
  11.63000  228.00 228.00   0.01   0.00   5.00   0.02 291.62  34.41
  11.01000  250.00 232.20   0.01   0.00   5.00   0.03 294.12  39.45
  10.30700  277.00 236.80   0.06   0.00  25.00   0.03 298.26  50.68
   9.75000  300.00 242.00   0.06   0.00  14.00   0.04 303.25  62.48
   8.88800  338.00 250.40   0.06   0.00   7.00   0.06 310.52  77.61
   8.25700  368.00 254.80   0.10   0.00   8.00   0.08 314.66  89.03
   7.87900  387.00 256.00   0.32   0.00  24.00   0.12 317.18  98.68
   7.63000  400.00 258.00   0.21   0.00  13.00   0.12 319.81 105.77
   7.37000  414.00 260.40   0.13   0.00   7.00   0.12 321.66 111.25
   7.31500  417.00 260.00   0.61   0.00  33.00   0.14 321.74 112.72
   6.90600  440.00 261.20   0.87   0.00  43.00   0.21 325.21 128.85
   6.71700  451.00 262.60   0.70   0.00  31.00   0.21 327.40 135.39
   6.65000  455.00 262.60   1.38   0.00  61.00   0.21 328.01 137.78
   6.49900  464.00 263.60   0.98   0.00  40.00   0.21 330.08 143.78
   6.18900  483.00 265.60   1.39   0.00  49.00   0.25 333.78 154.55
   5.68900  515.00 267.00   2.66   0.00  85.00   0.27 339.73 172.99
   4.98200  563.00 273.00   3.79   0.00  79.00   0.32 358.11 207.60
   4.84000  573.00 274.30   3.62   0.00  69.00   0.32 362.24 214.37
   4.56200  593.00 276.80   2.73   0.00  44.00   0.32 369.21 224.93
   4.35900  608.00 278.50   2.29   0.00  33.00   0.32 373.23 231.21
   4.26700  614.90 279.00   3.09   0.00  43.00   0.32 374.69 233.91
   4.12000  626.00 279.90   4.34   0.00  57.00   0.33 377.52 239.16
   3.89800  643.00 281.50   5.58   0.00  66.00   0.35 382.92 248.94
   3.65800  661.80 283.60   6.09   0.00  63.00   0.35 389.79 260.86
   3.28400  692.00 286.80   6.02   0.00  51.00   0.42 400.11 278.55
   2.74800  737.00 291.10   7.96   0.00  52.00   0.50 414.82 304.18
   2.57500  752.00 292.90   6.81   0.00  40.00   0.50 419.90 313.37
   2.39300  768.00 293.90   8.30   0.00  46.00   0.50 423.56 321.43
   2.08200  796.00 296.30   8.50   0.00  41.00   0.77 431.13 336.81
   1.83300  819.00 298.30   7.89   0.00  34.00   0.89 436.73 349.20
   1.50600  850.00 300.30   7.79   0.00  30.00   0.89 441.82 363.46
   1.28000  872.00 302.10   6.31   0.00  22.00   0.89 444.10 373.26
   1.21900  878.00 301.80   7.33   0.00  26.00   0.89 442.92 374.58
   1.00900  899.00 300.90   8.05   0.00  30.00   1.41 438.50 377.39
   0.75700  925.00 299.90   5.08   0.00  20.00   1.43 432.80 379.25
   0.68200  933.00 299.10   8.26   0.00  34.00   1.43 429.49 378.74
   0.61000  940.70 296.60  11.60   0.00  55.00   1.43 423.64 374.92
   0.54600  947.70 296.00  14.06   0.00  69.00   1.43 420.96 373.59
   0.53300  949.10 295.90  14.59   0.00  72.00   1.43 420.28 373.54
   0.52000  950.60 295.80  15.11   0.00  75.00   1.43 419.39 373.55
   0.50700  952.00 295.40  15.36   0.00  78.00   1.43 418.03 373.23
   0.49400  953.40 294.80  15.21   0.00  80.00   1.43 416.51 372.51
   0.48100  954.90 294.30  15.15   0.00  82.00   1.43 415.14 371.73
   0.46800  956.30 293.70  14.99   0.00  84.00   1.43 413.79 370.79
   0.45500  957.80 293.20  15.08   0.00  87.00   1.43 412.64 369.86
   0.44200  959.20 292.60  14.89   0.00  89.00   1.43 411.63 368.81
   0.42900  960.70 292.30  14.79   0.00  90.00   1.43 411.13 368.05
   0.41600  962.10 292.20  14.87   0.00  91.00   1.43 410.89 367.66
   0.40300  963.60 292.10  14.78   0.00  91.00   1.43 410.66 367.44
   0.39000  965.10 292.00  14.86   0.00  92.00   1.43 410.45 367.29
   0.37700  966.50 291.90  14.77   0.00  92.00   1.43 410.26 367.19
   0.36400  968.00 291.80  14.84   0.00  93.00   0.00 410.07 367.12
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
