 Sounding NKX 20150521-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 244.76   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 244.76   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 244.87   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 244.71   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 244.38   1.97
  30.78500   10.50 230.10   0.00   0.00   1.00   0.00 242.63   5.60
  30.48000   11.00 229.60   0.00   0.00   1.00   0.00 242.58   5.79
  27.91000   16.10 226.20   0.00   0.00   1.00   0.00 242.12   7.61
  27.43200   17.30 224.50   0.00   0.00   1.00   0.00 242.00   7.92
  26.82200   19.00 222.40   0.00   0.00   1.00   0.00 241.86   8.27
  26.45800   20.10 219.60   0.00   0.00   1.00   0.00 241.80   8.43
  25.73100   22.50 221.00   0.00   0.00   1.00   0.00 241.76   8.85
  24.51200   27.20 218.60   0.00   0.00   1.00   0.00 241.52   9.63
  24.10400   29.00 216.20   0.00   0.00   1.00   0.00 241.45   9.83
  23.70300   30.90 217.20   0.00   0.00   1.00   0.00 241.42  10.08
  23.32600   32.80 214.20   0.00   0.00   1.00   0.00 241.34  10.25
  21.08800   46.90 213.60   0.00   0.00   1.00   0.00 241.39  11.66
  20.69000   50.00 211.80   0.00   0.00   1.00   0.00 241.38  11.88
  20.24700   53.70 212.00   0.00   0.00   1.00   0.00 241.44  12.16
  20.11000   54.90 210.00   0.00   0.00   1.00   0.01 241.45  12.20
  19.50700   60.50 213.00   0.00   0.00   1.00   0.01 241.86  12.77
  18.89800   66.70 216.00   0.00   0.00   1.00   0.01 242.11  13.67
  18.59000   70.00 214.80   0.00   0.00   1.00   0.01 242.07  14.05
  18.28800   73.50 212.70   0.00   0.00   1.00   0.01 242.09  14.27
  17.74000   80.20 214.20   0.00   0.00   1.00   0.01 242.35  14.87
  17.06900   89.30 213.10   0.00   0.00   1.00   0.01 242.58  15.56
  16.60900   96.10 215.00   0.00   0.00   1.00   0.01 242.86  16.20
  16.11500  104.00 213.00   0.00   0.00   1.00   0.01 243.00  16.69
  15.82000  109.00 214.20   0.00   0.00   1.00   0.01 243.26  17.05
  15.32200  118.00 213.80   0.00   0.00   1.00   0.01 243.67  17.64
  15.16400  121.00 215.20   0.00   0.00   1.00   0.01 243.91  17.92
