      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 303.69   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 303.69   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 303.81   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 303.65   1.04
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 303.31   1.94
  35.00    6.52 245.30   0.00   0.00   0.00   0.00 302.77   3.23
  30.00   13.20 234.20   0.00   0.00   0.01   0.00 301.96   5.14
  25.00   27.70 224.20   0.00   0.00   0.06   0.00 300.77   7.73
  18.73   68.40 204.60   0.00   0.00   2.00   0.00 298.41  10.44
  18.59   70.00 205.00   0.00   0.00   2.00   0.00 298.43  10.47
  18.29   73.60 203.90   0.00   0.00   2.00   0.00 298.46  10.52
  17.98   77.50 203.10   0.00   0.00   2.00   0.00 298.56  10.57
  17.37   85.90 205.10   0.00   0.00   2.00   0.00 298.94  10.97
  16.76   95.10 205.80   0.00   0.00   2.00   0.00 299.27  11.52
  15.99  108.00 208.00   0.00   0.00   2.00   0.00 299.78  12.46
  15.45  118.00 209.20   0.00   0.00   2.00   0.00 300.02  13.24
  15.10  125.00 208.40   0.00   0.00   3.00   0.00 300.10  13.67
  14.94  128.40 209.20   0.00   0.00   5.00   0.00 300.18  13.96
  14.67  134.00 208.80   0.00   0.00   8.00   0.00 300.16  14.50
  14.33  141.90 206.00   0.00   0.00  15.00   0.00 300.12  15.05
  14.15  146.00 205.60   0.00   0.00  20.00   0.00 300.22  15.36
  13.99  150.00 203.80   0.00   0.00  22.00   0.00 300.34  15.56
  13.60  160.00 205.60   0.00   0.00  31.00   0.00 301.12  16.57
  13.38  166.00 205.40   0.00   0.00  31.00   0.00 301.59  17.26
  12.80  182.50 209.50   0.00   0.00  24.00   0.00 303.39  19.66
  12.50  191.80 211.60   0.00   0.00  22.00   0.00 304.41  21.21
  12.24  200.00 213.40   0.00   0.00  19.00   0.00 305.33  22.62
  11.89  211.50 216.10   0.00   0.00  12.00   0.00 306.61  24.59
  11.08  240.00 221.60   0.01   0.00  13.00   0.00 309.83  29.88
   9.59  300.00 234.20   0.02   0.00   8.00   0.01 318.18  44.59
   8.84  334.10 240.70   0.03   0.00   7.00   0.01 323.11  54.64
   8.57  347.00 243.00   0.03   0.00   6.00   0.01 324.78  58.54
   8.27  362.00 244.40   0.06   0.00  11.00   0.01 326.69  63.56
