 Sounding NKX 20150605-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 269.72   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 269.72   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 269.83   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 269.68   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 269.36   1.95
  29.87000   12.20 230.30   0.00   0.00   1.00   0.00 267.27   6.23
  28.95200   14.00 226.60   0.00   0.00   1.00   0.00 267.09   6.81
  28.53800   14.90 228.00   0.00   0.00   1.00   0.00 267.03   7.11
  27.66500   17.00 224.00   0.00   0.00   1.00   0.00 266.82   7.66
  26.82200   19.30 223.80   0.00   0.00   1.00   0.00 266.67   8.19
  26.60000   20.00 223.00   0.00   0.00   1.00   0.00 266.61   8.34
  25.90800   22.30 220.00   0.00   0.00   1.00   0.00 266.43   8.70
  25.29000   24.50 217.40   0.00   0.00   1.00   0.00 266.33   8.96
  24.88600   26.10 218.00   0.00   0.00   1.00   0.00 266.30   9.18
  24.38400   28.20 216.90   0.00   0.00   1.00   0.00 266.23   9.46
  24.00000   30.00 216.00   0.00   0.00   1.00   0.00 266.20   9.66
  23.47000   32.60 215.70   0.00   0.00   1.00   0.00 266.17   9.96
  22.95500   35.40 216.20   0.00   0.00   1.00   0.00 266.11  10.32
  21.94600   41.60 212.10   0.00   0.00   1.00   0.00 265.93  10.83
  21.64100   43.70 212.70   0.00   0.00   1.00   0.00 265.96  11.00
  21.15800   47.20 213.80   0.00   0.00   1.00   0.00 265.92  11.37
  21.03100   48.20 212.60   0.00   0.00   1.00   0.00 265.87  11.45
  20.80000   50.00 211.60   0.00   0.00   1.00   0.00 265.81  11.56
  20.42200   53.20 210.50   0.00   0.00   1.00   0.00 265.76  11.72
  19.79900   58.80 208.60   0.00   0.00   2.00   0.01 265.78  12.00
  19.58300   60.90 209.60   0.00   0.00   1.00   0.01 265.83  12.16
  19.26900   64.10 207.60   0.00   0.00   2.00   0.01 265.85  12.32
  18.88100   68.30 208.80   0.00   0.00   2.00   0.01 266.01  12.61
  18.73000   70.00 208.40   0.00   0.00   2.00   0.01 266.03  12.73
  18.41600   73.70 207.40   0.00   0.00   2.00   0.01 266.11  12.93
  17.46400   86.20 208.00   0.00   0.00   2.00   0.01 266.62  13.71
  17.15300   90.70 209.40   0.00   0.00   2.00   0.01 266.77  14.09
  16.94800   93.80 206.80   0.00   0.00   2.00   0.01 266.77  14.19
  16.56000  100.00 207.00   0.00   0.00   3.00   0.01 267.06  14.45
  16.44000  102.00 206.00   0.00   0.00   3.00   0.01 267.15  14.51
  16.09500  108.00 206.60   0.00   0.00   2.00   0.01 267.62  14.78
  15.24000  124.10 211.80   0.00   0.00   2.00   0.01 269.15  16.22
  14.90700  131.00 213.20   0.00   0.00   2.00   0.01 269.76  16.94
  14.48900  140.00 216.40   0.00   0.00   2.00   0.01 270.61  18.07
  14.22200  146.00 217.00   0.00   0.00   1.00   0.01 271.07  18.73
  14.02100  150.70 218.40   0.00   0.00   1.00   0.01 271.49  19.25
  13.67500  159.00 220.20   0.00   0.00   1.00   0.01 272.19  20.23
  12.97600  177.00 224.20   0.00   0.00   1.00   0.01 273.81  22.54
  12.40000  193.00 229.40   0.00   0.00   1.00   0.01 275.26  25.27
  12.16000  200.00 229.60   0.00   0.00   1.00   0.01 275.59  26.37
  11.73700  213.00 230.40   0.00   0.00   1.00   0.01 276.40  28.13
  10.66800  249.00 238.20   0.00   0.00   1.00   0.01 279.14  34.76
  10.28600  263.00 238.60   0.00   0.00   1.00   0.01 279.30  37.24
  10.15500  268.00 237.20   0.01   0.00   2.00   0.02 279.26  37.94
   9.75200  284.00 238.40   0.01   0.00   2.00   0.02 279.84  40.99
   9.37000  300.00 237.80   0.01   0.00   2.00   0.02 280.07  43.46
   9.07600  313.00 237.00   0.01   0.00   4.00   0.03 280.44  45.39
   8.56200  337.00 238.40   0.03   0.00   9.00   0.04 282.27  51.54
   7.35000  400.00 247.20   0.15   0.00  23.00   0.05 291.73  78.48
