 Sounding NKX 20140719-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 266.46   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 266.46   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 266.57   0.42
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 266.41   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 266.08   1.99
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 265.53   3.35
  27.43200   18.40 225.80   0.00   0.00   1.00   0.00 263.75   7.59
  26.87000   20.00 224.20   0.00   0.00   1.00   0.00 263.64   7.99
  26.51800   21.10 222.70   0.00   0.00   1.00   0.00 263.60   8.21
  26.15700   22.30 224.00   0.00   0.00   1.00   0.00 263.57   8.49
  25.67600   24.00 222.40   0.00   0.00   1.00   0.00 263.48   8.85
  25.29800   25.40 222.60   0.00   0.00   1.00   0.00 263.43   9.15
  24.68900   27.90 222.80   0.00   0.00   1.00   0.00 263.31   9.70
  24.22000   30.00 221.00   0.00   0.00   1.00   0.00 263.17  10.08
  23.58800   33.10 217.80   0.00   0.00   2.00   0.00 263.03  10.51
  23.12200   35.60 218.80   0.00   0.00   1.00   0.00 263.01  10.89
  22.80700   37.40 217.00   0.00   0.00   2.00   0.00 262.95  11.12
  22.29900   40.50 218.00   0.00   0.00   1.00   0.00 262.93  11.56
  21.94600   42.80 217.30   0.00   0.00   1.00   0.00 262.86  11.85
  21.33600   47.10 216.20   0.00   0.00   1.00   0.00 262.76  12.30
  21.03100   49.40 216.40   0.00   0.00   1.00   0.00 262.70  12.55
  20.42200   54.50 214.60   0.00   0.00   2.00   0.00 262.49  13.02
  20.11700   57.20 212.60   0.00   0.00   2.00   0.02 262.39  13.18
  19.81200   60.00 211.20   0.00   0.00   2.00   0.02 262.42  13.33
  19.38800   64.30 213.00   0.00   0.00   2.00   0.02 262.56  13.78
  18.89800   69.60 211.80   0.00   0.00   2.00   0.02 262.53  14.28
  18.59300   73.10 210.80   0.00   0.00   2.00   0.02 262.51  14.53
  18.06100   79.70 209.20   0.00   0.00   4.00   0.02 262.45  14.95
  17.78500   83.40 205.40   0.00   0.00   4.00   0.02 262.42  14.97
  17.18000   92.20 206.80   0.00   0.00   5.00   0.02 262.86  15.42
  16.69000  100.00 205.40   0.00   0.00   6.00   0.02 263.14  15.82
  16.57100  102.00 205.80   0.00   0.00   6.00   0.02 263.25  15.94
  16.51200  103.00 205.00   0.00   0.00   6.00   0.02 263.30  15.98
  15.95400  113.00 207.40   0.00   0.00   7.00   0.02 263.99  16.76
  15.49000  122.00 206.20   0.00   0.00   9.00   0.02 264.51  17.38
  14.91800  134.00 210.00   0.00   0.00   7.00   0.01 265.63  18.63
  14.38800  146.00 212.00   0.00   0.00   8.00   0.01 266.51  20.06
  14.22000  150.00 212.60   0.00   0.00   9.00   0.01 266.78  20.58
  14.09700  153.00 212.40   0.00   0.00   9.00   0.02 266.99  20.93
  13.85600  159.00 213.80   0.00   0.00   8.00   0.02 267.48  21.71
  13.70100  163.00 213.60   0.00   0.00   7.00   0.02 267.77  22.16
  13.07400  180.00 217.80   0.00   0.00   6.00   0.02 269.26  24.52
  12.66200  192.00 218.20   0.00   0.00  10.00   0.02 270.10  26.28
  12.14700  208.00 220.60   0.01   0.00  15.00   0.02 271.78  29.43
  10.93000  250.00 229.60   0.01   0.00   5.00   0.03 276.66  38.60
  10.21400  278.00 233.80   0.10   0.00  53.00   0.04 280.57  50.81
   9.69000  300.00 238.40   0.07   0.00  23.00   0.04 285.26  62.64
   9.10300  326.00 244.00   0.06   0.00  13.00   0.06 289.94  72.20
   8.48800  355.00 248.40   0.08   0.00  11.00   0.07 293.82  81.82
   8.18600  370.00 249.60   0.56   0.00  70.00   0.10 295.91  90.64
   7.79800  390.00 253.00   0.73   0.00  69.00   0.13 301.03 107.82
   7.62000  399.50 254.10   0.88   0.00  76.00   0.13 303.32 114.70
   7.53500  404.00 255.00   0.89   0.00  71.00   0.13 304.61 118.09
   7.01000  433.10 258.90   1.36   0.00  80.00   0.23 311.87 137.37
   6.61500  456.00 260.80   1.93   0.00  98.00   0.23 318.39 153.03
   6.23500  479.00 263.80   1.19   0.00  48.00   0.23 326.61 167.54
   6.04200  491.00 265.40   1.48   0.00  53.00   0.27 329.68 172.70
   5.90000  500.00 266.40   2.07   0.00  69.00   0.29 331.97 177.21
   5.53200  524.00 268.80   2.53   0.00  71.00   0.29 338.62 190.02
   5.36800  535.00 270.00   2.45   0.00  63.00   0.30 341.72 195.71
   4.87700  569.00 273.40   4.39   0.00  89.00   0.35 352.23 214.24
   4.64100  586.00 275.10   4.26   0.00  77.00   0.35 359.01 225.27
   4.47700  598.00 276.50   4.69   0.00  77.00   0.35 364.47 232.42
   4.34300  608.00 277.80   1.99   0.00  30.00   0.35 368.51 237.21
   4.26700  613.60 278.40   1.66   0.00  24.00   0.36 370.01 238.94
   3.65800  660.90 282.80   2.48   0.00  27.00   0.38 382.50 254.34
   3.10700  706.00 287.50   1.85   0.00  15.00   0.49 394.37 270.83
   2.75500  736.00 289.80   2.27   0.00  16.00   0.54 400.00 280.78
   2.67400  743.00 290.30   2.92   0.00  20.00   0.54 401.10 283.36
   2.35800  771.00 291.80   6.38   0.00  40.00   0.54 405.11 295.53
   2.13400  791.30 292.30   8.05   0.00  49.00   0.80 407.42 305.42
   1.79500  823.00 295.10   5.61   0.00  29.00   0.97 413.29 322.17
   1.51500  850.00 294.80   9.51   0.00  50.00   0.97 412.00 330.81
   1.25300  876.00 295.90   6.69   0.00  33.00   0.97 410.28 340.75
   1.21900  879.40 295.30   8.42   0.00  43.00   0.97 408.05 340.92
   1.15500  886.00 292.30   9.86   0.00  60.00   0.97 402.43 337.30
   1.10900  890.80 292.20   9.64   0.00  59.00   0.97 401.82 336.77
   1.08200  893.60 292.10   9.58   0.00  59.00   0.97 401.39 336.89
