 Sounding NKX 20150801-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 283.96   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 283.97   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 284.08   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 283.92   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 283.60   1.97
  30.48000   11.50 230.20   0.00   0.00   1.00   0.00 281.68   6.03
  29.97900   12.40 227.40   0.00   0.00   1.00   0.00 281.59   6.32
  28.79700   14.80 229.00   0.00   0.00   1.00   0.00 281.45   7.20
  28.57500   15.30 226.60   0.00   0.00   1.00   0.00 281.39   7.36
  28.11400   16.40 227.40   0.00   0.00   1.00   0.00 281.33   7.70
  27.12700   19.00 225.50   0.00   0.00   1.00   0.00 281.10   8.47
  26.44800   21.10 223.40   0.00   0.00   1.00   0.00 280.96   8.93
  25.85500   23.10 223.80   0.00   0.00   1.00   0.00 280.84   9.38
  25.29800   25.20 221.60   0.00   0.00   1.00   0.00 280.69   9.76
  24.72000   27.50 221.40   0.00   0.00   1.00   0.00 280.55  10.17
  24.18100   29.90 218.20   0.00   0.00   1.00   0.00 280.41  10.48
  23.86800   31.40 218.60   0.00   0.00   1.00   0.00 280.37  10.67
  23.53300   33.10 216.60   0.00   0.00   1.00   0.00 280.31  10.84
  23.16500   35.10 217.00   0.00   0.00   1.00   0.00 280.31  11.06
  22.25000   40.50 218.00   0.00   0.00   1.00   0.00 280.19  11.80
  21.94600   42.50 217.00   0.00   0.00   1.00   0.00 280.08  12.04
  21.03100   49.10 213.40   0.00   0.00   1.00   0.00 279.76  12.53
  20.82100   50.80 212.00   0.00   0.00   1.00   0.00 279.72  12.59
  20.24900   55.70 212.80   0.00   0.00   1.00   0.01 279.68  12.93
  19.81200   59.80 210.20   0.00   0.00   1.00   0.01 279.59  13.13
  19.50700   62.80 210.00   0.00   0.00   2.00   0.01 279.64  13.31
  18.84000   70.00 210.60   0.00   0.00   2.00   0.01 279.73  13.89
  18.31800   76.20 208.80   0.00   0.00   3.00   0.01 279.60  14.28
  17.98500   80.50 204.20   0.00   0.00   3.00   0.01 279.55  14.26
  17.49500   87.30 207.80   0.00   0.00   5.00   0.01 279.84  14.70
  17.37200   89.10 204.40   0.00   0.00   5.00   0.01 279.77  14.72
  17.09600   93.30 203.80   0.00   0.00   6.00   0.01 279.97  14.78
  16.68000  100.00 205.40   0.00   0.00   6.00   0.01 280.38  15.18
  16.50200  103.00 205.20   0.00   0.00   7.00   0.01 280.54  15.37
  16.16100  109.00 206.60   0.00   0.00   9.00   0.01 280.89  15.88
  15.83800  115.00 205.60   0.00   0.00   9.00   0.01 281.16  16.28
  15.33400  125.00 207.60   0.00   0.00   9.00   0.01 281.89  17.14
  14.77500  137.00 208.80   0.00   0.00  11.00   0.01 282.65  18.31
  14.64300  140.00 208.20   0.00   0.00  11.00   0.01 282.85  18.55
  14.38600  146.00 210.00   0.00   0.00  10.00   0.01 283.38  19.18
  14.22000  150.00 210.20   0.00   0.00  10.00   0.01 283.69  19.61
  13.86000  159.00 212.60   0.00   0.00  14.00   0.01 284.51  20.86
  13.71600  162.70 212.40   0.00   0.00  12.00   0.01 284.80  21.36
  12.41000  200.00 220.60   0.00   0.00   6.00   0.01 288.48  27.07
  12.19200  206.80 221.70   0.00   0.00   7.00   0.01 289.08  28.23
  11.32500  236.00 227.00   0.02   0.00  17.00   0.02 292.07  35.67
  11.13000  243.00 227.60   0.02   0.00  25.00   0.02 292.77  38.26
  10.88700  252.00 228.80   0.07   0.00  65.00   0.02 294.08  43.25
  10.19400  279.00 234.00   0.08   0.00  42.00   0.02 299.45  57.51
   9.71300  299.00 238.40   0.09   0.00  32.00   0.03 303.41  65.83
   9.23700  320.00 241.60   0.18   0.00  45.00   0.04 307.48  74.84
   8.74300  343.00 245.60   0.19   0.00  34.00   0.04 312.65  85.00
   8.53400  353.10 247.00   0.24   0.00  38.00   0.04 314.89  89.26
   8.13600  373.00 250.40   0.31   0.00  36.00   0.07 320.11  98.23
   7.62000  400.00 254.80   0.20   0.00  16.00   0.08 326.72 108.73
   7.01000  433.60 259.90   0.28   0.00  15.00   0.15 333.84 120.69
   6.44200  467.00 263.20   0.38   0.00  16.00   0.15 340.38 133.00
   6.09600  488.20 265.90   0.49   0.00  17.00   0.18 345.27 141.71
   5.52600  525.00 270.40   0.56   0.00  14.00   0.19 353.43 157.30
   5.18200  548.10 272.10   0.68   0.00  15.00   0.21 357.39 166.14
   4.57200  591.60 275.20   0.89   0.00  16.00   0.22 365.60 182.16
   4.26700  614.20 277.80   0.93   0.00  14.00   0.23 370.86 191.49
   3.96200  637.60 279.90   0.99   0.00  13.00   0.25 375.04 200.61
   3.65800  661.70 280.90   2.20   0.00  27.00   0.25 378.69 210.51
   3.35300  686.50 283.50   2.98   0.00  31.00   0.25 385.05 225.14
   3.19100  700.00 284.30   4.34   0.00  43.00   0.25 387.99 233.60
   3.04800  712.10 285.10   4.03   0.00  38.00   0.34 391.26 241.04
   2.74300  738.30 287.90   3.41   0.00  27.00   0.35 399.47 255.73
   2.43800  765.40 290.60   2.97   0.00  20.00   0.43 406.47 268.49
   1.82900  821.50 294.40   4.46   0.00  24.00   0.63 417.16 292.25
   1.49400  854.00 296.50   5.66   0.00  27.00   0.63 422.40 307.62
   1.21900  881.30 297.80   2.93   0.00  13.00   0.63 424.37 317.17
   1.07500  896.00 297.50   6.44   0.00  29.00   0.71 423.30 320.39
   0.97800  906.00 297.50   8.66   0.00  39.00   1.00 422.13 324.01
   0.86200  918.00 296.30  13.48   0.00  65.00   1.00 417.83 328.15
   0.79600  925.00 295.80  13.50   0.00  67.00   1.00 415.05 331.16
   0.77800  927.00 295.60  13.54   0.00  68.00   1.00 414.09 331.85
   0.75900  929.10 295.40  13.39   0.00  68.00   1.00 413.02 332.51
   0.74000  931.10 295.20  13.43   0.00  69.00   1.00 411.76 333.12
   0.72100  933.10 294.70  13.61   0.00  72.00   1.00 410.01 333.29
   0.70200  935.20 294.00  13.98   0.00  77.00   1.00 408.00 333.01
   0.68300  937.20 293.20  14.21   0.00  82.00   1.00 405.99 332.42
   0.66400  939.20 292.50  14.47   0.00  87.00   1.00 404.23 331.84
   0.64500  941.30 291.90  14.29   0.00  89.00   1.00 402.71 331.35
   0.62600  943.40 291.30  14.10   0.00  91.00   1.00 401.35 330.84
   0.60700  945.60 290.80  13.83   0.00  92.00   1.00 400.31 330.41
   0.58800  947.70 290.50  13.88   0.00  94.00   1.00 399.58 330.27
   0.56900  949.80 290.20  13.93   0.00  96.00   1.00 398.91 330.25
   0.55000  951.90 289.90  13.96   0.00  98.00   1.00 398.30 330.28
   0.53100  954.00 289.50  13.91   0.00  99.99   0.00 397.89 330.24
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
