 Sounding NKX 20160615-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 288.45   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 288.45   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 288.56   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 288.41   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 288.09   1.95
  30.14600   11.80 230.20   0.00   0.00   1.00   0.00 286.07   6.04
  30.17500   11.80 230.10   0.00   0.00   1.00   0.00 286.07   6.04
  29.55100   12.90 226.40   0.00   0.00   1.00   0.00 285.94   6.40
  29.26100   13.50 225.90   0.00   0.00   1.00   0.00 285.91   6.55
  28.65100   14.80 225.00   0.00   0.00   1.00   0.00 285.86   6.89
  28.21100   15.80 226.20   0.00   0.00   1.00   0.00 285.83   7.20
  28.04200   16.20 225.90   0.00   0.00   1.00   0.00 285.80   7.32
  27.43200   17.80 224.70   0.00   0.00   1.00   0.00 285.70   7.75
  26.82200   19.50 223.60   0.00   0.00   1.00   0.00 285.63   8.16
  25.90800   22.40 225.80   0.00   0.00   1.00   0.00 285.49   8.96
  25.60300   23.50 224.30   0.00   0.00   1.00   0.00 285.37   9.23
  24.48500   27.90 218.80   0.00   0.00   1.00   0.00 285.05   9.90
  24.02000   30.00 219.20   0.00   0.00   1.00   0.00 285.02  10.19
  22.86000   36.00 219.40   0.00   0.00   1.00   0.00 284.82  11.09
  22.55500   37.70 218.40   0.00   0.00   1.00   0.00 284.71  11.32
  22.05300   40.80 216.00   0.00   0.00   1.00   0.00 284.56  11.61
  21.64100   43.50 215.80   0.00   0.00   1.00   0.00 284.50  11.85
  20.77000   50.00 215.40   0.00   0.00   1.00   0.00 284.30  12.47
  20.60800   51.30 215.80   0.00   0.00   1.00   0.00 284.23  12.60
  20.39200   53.10 213.60   0.00   0.00   1.00   0.00 284.09  12.71
  19.77700   58.60 211.20   0.00   0.00   1.00   0.01 283.87  12.94
  19.43000   62.00 209.20   0.00   0.00   1.00   0.01 283.81  13.04
  19.20200   64.30 210.10   0.00   0.00   1.00   0.01 283.80  13.16
  18.69000   70.00 205.80   0.00   0.00   1.00   0.01 283.72  13.23
  18.59300   71.10 206.30   0.00   0.00   1.00   0.01 283.78  13.25
  18.11100   77.00 208.80   0.00   0.00   2.00   0.01 283.93  13.65
  17.71300   82.20 206.40   0.00   0.00   3.00   0.01 283.87  13.88
  17.46700   85.60 208.00   0.00   0.00   3.00   0.01 283.87  14.11
  17.34700   87.30 205.40   0.00   0.00   4.00   0.01 283.76  14.13
  16.98900   92.70 201.80   0.00   0.00   5.00   0.01 283.75  14.05
  15.97400  110.00 202.80   0.00   0.00   7.00   0.01 284.72  14.61
  15.70900  115.00 204.60   0.00   0.00   7.00   0.01 285.11  14.97
  14.60900  138.00 208.40   0.00   0.00   9.00   0.01 286.59  17.03
  14.14100  149.00 208.20   0.00   0.00  15.00   0.01 287.27  18.05
  12.55800  192.00 217.60   0.00   0.00  14.00   0.01 291.82  25.00
  12.42900  196.00 218.40   0.01   0.00  14.00   0.01 292.25  25.82
  11.65800  221.00 222.60   0.01   0.00  10.00   0.01 295.00  30.75
  11.27800  234.20 224.40   0.01   0.00  13.00   0.01 296.61  33.49
  10.85000  250.00 227.60   0.01   0.00   8.00   0.01 298.83  36.96
   9.60000  300.00 238.40   0.01   0.00   4.00   0.02 305.96  48.58
   8.83900  333.80 243.50   0.01   0.00   2.00   0.03 309.77  55.87
   7.62000  395.10 251.70   0.10   0.00  10.00   0.05 318.86  76.49
   7.53000  400.00 252.40   0.12   0.00  12.00   0.08 319.94  79.26
   5.98800  490.00 266.20   0.09   0.00   3.00   0.12 338.89 115.25
   5.79100  502.50 267.50   0.10   0.00   3.00   0.12 340.75 119.15
   5.44700  525.00 269.80   0.23   0.00   6.00   0.12 344.74 127.74
   4.87700  563.60 274.30   0.16   0.00   3.00   0.14 352.38 142.90
   4.26700  608.10 279.10   0.14   0.00   2.00   0.14 359.05 156.92
   3.96200  631.20 280.40   0.16   0.00   2.00   0.15 361.05 163.18
   3.31300  683.00 283.10   0.37   0.00   4.00   0.15 364.91 178.85
   3.04800  705.20 282.80   0.92   0.00  10.00   0.20 364.91 187.22
   2.91100  717.00 282.30   1.87   0.00  21.00   0.22 365.12 193.50
   2.43800  758.90 284.90   2.83   0.00  27.00   0.22 372.10 221.59
   2.14400  786.00 287.10   1.68   0.00  14.00   0.34 376.76 234.79
   1.62300  836.00 289.30   1.51   0.00  11.00   0.39 381.24 249.85
   1.26500  872.00 290.80   3.31   0.00  22.00   0.39 382.49 261.78
   1.24200  874.40 290.60   3.27   0.00  22.00   0.39 382.09 262.48
   1.21200  877.40 290.50   3.10   0.00  21.00   0.39 381.71 263.27
   1.18300  880.50 290.40   3.08   0.00  21.00   0.39 381.35 263.97
   1.15300  883.50 290.30   2.92   0.00  20.00   0.39 380.99 264.62
   1.12400  886.60 290.20   2.90   0.00  20.00   0.39 380.69 265.18
   1.09400  889.70 290.20   3.34   0.00  23.00   0.39 380.46 265.88
   1.06500  892.80 290.30   3.79   0.00  26.00   0.39 380.21 266.79
   1.03500  895.90 290.30   4.09   0.00  28.00   0.39 379.78 267.77
   1.00500  899.00 290.40   4.55   0.00  31.00   0.58 379.27 268.91
   0.97600  902.10 290.50   5.02   0.00  34.00   0.62 378.44 270.20
   0.94600  905.20 290.50   5.32   0.00  36.00   0.62 376.71 271.53
   0.91700  908.40 289.00   7.29   0.00  54.00   0.62 372.90 271.27
   0.88700  911.60 286.00   8.53   0.00  76.00   0.62 367.73 268.55
   0.85800  914.80 283.60   9.08   0.00  94.00   0.62 364.48 265.57
   0.82800  918.00 283.10   9.36   0.00  99.99   0.00 363.98 264.91
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
