      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 284.17   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 284.18   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 284.29   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 284.13   1.05
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 283.80   1.98
  35.00    6.52 245.30   0.00   0.00   0.01   0.00 283.26   3.34
  30.00   13.20 234.20   0.00   0.00   0.05   0.00 282.49   5.43
  20.86   50.00 212.00   0.00   0.00   1.00   0.00 279.53  11.02
  20.22   55.40 212.80   0.00   0.00   1.00   0.01 279.44  11.33
  19.86   58.70 211.20   0.00   0.00   1.00   0.02 279.28  11.51
  19.61   61.20 208.20   0.00   0.00   1.00   0.02 279.22  11.55
  19.32   64.20 209.20   0.00   0.00   2.00   0.02 279.27  11.70
  18.90   68.80 208.00   0.00   0.00   3.00   0.02 279.18  11.99
  18.79   70.00 206.00   0.00   0.00   3.00   0.02 279.12  12.01
  18.59   72.30 204.30   0.00   0.00   4.00   0.02 279.14  12.01
  18.29   76.10 204.00   0.00   0.00   4.00   0.02 279.27  12.11
  17.80   82.60 205.00   0.00   0.00   5.00   0.02 279.50  12.51
  16.98   94.70 200.80   0.00   0.00   9.00   0.02 279.80  12.94
  16.48  103.00 202.40   0.00   0.00   9.00   0.02 280.45  13.42
  16.15  108.90 204.20   0.00   0.00   8.00   0.02 280.88  13.95
  15.88  114.00 204.40   0.00   0.00  10.00   0.02 281.15  14.41
  15.78  116.00 203.60   0.00   0.00  10.00   0.02 281.24  14.54
  15.33  125.00 203.20   0.00   0.00  10.00   0.02 281.92  15.08
  15.24  126.80 203.90   0.00   0.00   9.00   0.01 282.13  15.22
  14.22  150.00 210.40   0.00   0.00   6.00   0.01 284.57  17.74
  14.10  153.00 211.20   0.00   0.00   5.00   0.01 284.89  18.12
  12.80  187.60 221.20   0.00   0.00   4.00   0.01 288.81  23.69
  12.39  200.00 224.00   0.00   0.00   4.00   0.02 290.10  26.14
  10.93  249.00 234.40   0.01   0.00   3.00   0.02 295.22  37.21
  10.34  271.00 237.20   0.01   0.00   4.00   0.02 296.88  42.90
  10.16  278.00 237.60   0.03   0.00  11.00   0.02 297.33  45.51
   9.99  285.00 238.00   0.10   0.00  35.00   0.03 297.96  50.65
   9.84  291.00 238.40   0.20   0.00  68.00   0.03 298.85  57.34
   9.77  294.00 238.60   0.21   0.00  72.00   0.03 299.49  60.70
   9.75  294.80 238.70   0.21   0.00  69.00   0.03 299.67  61.47
   9.63  300.00 239.80   0.18   0.00  55.00   0.03 300.93  65.89
   9.54  304.00 240.60   0.14   0.00  40.00   0.03 301.74  68.39
   9.45  307.80 241.20   0.09   0.00  23.00   0.03 302.28  70.05
   9.33  313.00 241.00   0.03   0.00   7.00   0.03 302.69  71.10
   9.18  320.00 241.60   0.03   0.00   8.00   0.03 303.28  72.13
   9.14  321.40 241.60   0.04   0.00   9.00   0.03 303.39  72.34
   9.04  326.00 241.60   0.07   0.00  19.00   0.05 303.87  73.21
   8.83  336.00 243.40   0.10   0.00  22.00   0.05 305.50  76.33
   8.74  340.00 243.80   0.20   0.00  41.00   0.05 306.20  78.02
   8.48  353.00 246.40   0.23   0.00  38.00   0.06 309.10  84.91
   7.88  383.00 251.60   0.45   0.00  48.00   0.10 316.15 101.47
   7.73  391.00 253.20   0.48   0.00  45.00   0.10 318.15 106.37
   7.56  400.00 254.40   0.64   0.00  54.00   0.10 320.10 111.75
   7.38  410.00 255.60   0.79   0.00  60.00   0.10 322.33 117.88
   7.25  417.00 256.00   0.88   0.00  65.00   0.10 323.86 121.88
   7.20  420.00 256.20   0.76   0.00  55.00   0.10 324.62 123.38
   7.01  430.30 257.80   0.73   0.00  47.00   0.18 327.47 128.54
