 Sounding NKX 20150825-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 264.16   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 264.17   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 264.28   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 264.11   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 263.77   1.99
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 263.18   3.35
  28.38900   15.70 223.80   0.00   0.00   1.00   0.00 261.70   6.51
  27.43200   18.20 224.30   0.00   0.00   1.00   0.00 261.64   7.18
  26.11500   22.20 224.80   0.00   0.00   1.00   0.00 261.44   8.34
  25.63100   23.90 224.00   0.00   0.00   1.00   0.00 261.29   8.79
  25.13400   25.80 220.60   0.00   0.00   1.00   0.00 261.13   9.12
  24.38400   29.00 221.30   0.00   0.00   1.00   0.00 261.02   9.71
  24.16000   30.00 220.80   0.00   0.00   1.00   0.00 260.95   9.90
  23.96900   30.90 219.00   0.00   0.00   1.00   0.00 260.89  10.02
  23.47000   33.40 218.40   0.00   0.00   1.00   0.00 260.82  10.35
  23.04200   35.70 219.60   0.00   0.00   1.00   0.00 260.74  10.73
  22.86000   36.70 218.40   0.00   0.00   1.00   0.00 260.66  10.87
  22.55500   38.50 216.90   0.00   0.00   1.00   0.00 260.56  11.06
  21.91500   42.60 216.20   0.00   0.00   1.00   0.00 260.37  11.49
  21.69600   44.10 214.00   0.00   0.00   1.00   0.00 260.28  11.58
  21.33600   46.70 213.10   0.00   0.00   1.00   0.00 260.23  11.73
  21.03100   49.00 213.10   0.00   0.00   1.00   0.00 260.20  11.90
  20.72600   51.50 213.50   0.00   0.00   1.00   0.00 260.14  12.11
  20.13000   56.70 209.80   0.00   0.00   1.00   0.01 259.95  12.34
  19.82400   59.60 210.40   0.00   0.00   2.00   0.02 259.96  12.53
  19.60200   61.80 207.40   0.00   0.00   2.00   0.02 259.96  12.60
  19.50700   62.80 207.90   0.00   0.00   2.00   0.02 260.02  12.64
  18.89800   69.30 211.10   0.00   0.00   2.00   0.02 260.29  13.32
  18.77900   70.70 211.60   0.00   0.00   2.00   0.02 260.27  13.49
  18.00400   80.30 204.80   0.00   0.00   4.00   0.02 260.08  13.88
  17.62700   85.50 206.20   0.00   0.00   5.00   0.02 260.28  14.16
  17.42100   88.50 203.80   0.00   0.00   6.00   0.02 260.31  14.25
  17.11300   93.20 204.00   0.00   0.00   5.00   0.02 260.61  14.43
  16.51000  103.00 208.00   0.00   0.00   6.00   0.02 261.25  15.37
  16.16600  109.00 207.00   0.00   0.00   8.00   0.02 261.37  15.90
  15.85000  114.80 207.20   0.00   0.00  11.00   0.02 261.52  16.42
  15.73700  117.00 205.80   0.00   0.00  12.00   0.02 261.54  16.54
  15.54500  120.80 205.20   0.00   0.00  14.00   0.02 261.66  16.75
  15.43700  123.00 204.00   0.00   0.00  14.00   0.02 261.74  16.83
