 Sounding NKX 20140624-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 278.47   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 278.48   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 278.59   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 278.43   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 278.10   1.95
  31.09000   10.40 233.20   0.00   0.00   1.00   0.00 276.42   5.72
  30.48000   11.40 231.90   0.00   0.00   1.00   0.00 276.29   6.22
  29.23300   13.70 229.20   0.00   0.00   1.00   0.00 276.05   7.17
  28.40000   15.50 231.80   0.00   0.00   1.00   0.00 275.86   7.95
  28.14400   16.10 229.20   0.00   0.00   1.00   0.00 275.75   8.18
  27.66300   17.30 227.20   0.00   0.00   1.00   0.00 275.60   8.52
  26.76700   19.80 226.60   0.00   0.00   1.00   0.00 275.31   9.20
  26.25800   21.40 220.40   0.00   0.00   2.00   0.00 275.12   9.46
  24.99400   26.00 221.60   0.00   0.00   1.00   0.00 274.99  10.28
  24.68200   27.30 220.00   0.00   0.00   1.00   0.00 274.94  10.48
  24.07000   30.00 222.80   0.00   0.00   1.00   0.00 274.85  11.01
  23.77400   31.40 221.40   0.00   0.00   1.00   0.00 274.71  11.27
  23.00300   35.40 217.60   0.00   0.00   1.00   0.00 274.40  11.72
  22.55500   38.00 217.20   0.00   0.00   1.00   0.00 274.30  11.97
  21.94600   41.80 216.60   0.00   0.00   1.00   0.00 274.12  12.36
  20.88300   49.50 213.00   0.00   0.00   2.00   0.00 273.63  12.93
  20.82000   50.00 212.40   0.00   0.00   2.00   0.00 273.60  12.95
  20.42200   53.40 210.10   0.00   0.00   2.00   0.00 273.42  13.05
  20.05900   56.60 208.00   0.00   0.00   2.00   0.01 273.34  13.09
  18.83100   69.30 207.80   0.00   0.00   3.00   0.01 273.34  13.75
  18.59000   72.10 207.00   0.00   0.00   4.00   0.01 273.24  13.90
  18.45800   73.70 204.40   0.00   0.00   4.00   0.01 273.17  13.89
  17.85700   81.50 202.20   0.00   0.00   5.00   0.01 273.29  13.94
  17.01400   93.90 203.40   0.00   0.00   5.00   0.01 273.78  14.45
  16.80200   97.30 201.60   0.00   0.00   5.00   0.01 273.90  14.51
  16.34900  105.00 205.00   0.00   0.00   4.00   0.01 274.43  15.01
  15.85000  114.10 204.80   0.00   0.00   5.00   0.01 274.81  15.55
  15.24000  126.20 206.70   0.00   0.00   5.00   0.01 275.47  16.38
  14.93500  132.80 206.10   0.00   0.00   6.00   0.01 275.80  16.74
  14.32600  146.70 210.30   0.00   0.00   9.00   0.01 276.87  18.12
  14.06800  153.00 211.80   0.00   0.00  14.00   0.01 277.17  19.04
  13.64000  164.00 209.60   0.00   0.00  33.00   0.01 277.53  20.50
  12.96600  183.00 211.60   0.01   0.00  51.00   0.01 279.37  23.98
  11.88700  216.90 221.30   0.02   0.00  45.00   0.01 284.48  34.16
  11.59000  227.00 223.20   0.04   0.00  70.00   0.01 285.99  38.30
  10.95000  250.00 227.80   0.07   0.00  74.00   0.01 290.40  48.70
  10.36300  272.80 233.00   0.10   0.00  59.00   0.01 295.71  58.72
