 Sounding NKX 20170917-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 270.68   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 270.69   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 270.80   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 270.64   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 270.30   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 269.75   3.27
  30.00000   13.20 234.20   0.00   0.00   0.02   0.00 268.90   5.25
  24.38400   28.60 217.80   0.00   0.00   1.00   0.00 267.43   8.30
  24.08000   30.00 217.20   0.00   0.00   1.00   0.00 267.43   8.46
  23.41200   33.30 219.60   0.00   0.00   1.00   0.00 267.45   9.04
  22.55500   38.10 218.10   0.00   0.00   1.00   0.00 267.24   9.80
  22.06600   41.10 215.60   0.00   0.00   1.00   0.00 267.12  10.11
  21.67800   43.70 216.00   0.00   0.00   1.00   0.00 267.08  10.39
  21.46500   45.20 214.60   0.00   0.00   1.00   0.00 267.04  10.51
  21.33600   46.10 214.70   0.00   0.00   1.00   0.00 267.04  10.59
  20.42200   53.40 215.40   0.00   0.00   1.00   0.00 266.94  11.36
  20.08500   56.30 213.20   0.00   0.00   1.00   0.01 266.81  11.57
  19.79300   59.00 213.40   0.00   0.00   1.00   0.01 266.76  11.79
  19.44600   62.40 209.80   0.00   0.00   2.00   0.01 266.67  11.93
  19.20200   64.90 209.60   0.00   0.00   2.00   0.01 266.76  12.05
  18.83800   68.90 211.40   0.00   0.00   2.00   0.01 266.88  12.42
  18.50700   72.70 209.60   0.00   0.00   2.00   0.01 266.87  12.69
  16.56000  100.00 207.60   0.00   0.00   4.00   0.01 267.63  14.43
  16.32000  104.00 208.60   0.00   0.00   4.00   0.01 267.84  14.75
  16.14700  107.00 208.00   0.00   0.00   4.00   0.01 267.96  14.95
  15.65200  116.00 209.40   0.00   0.00   4.00   0.01 268.45  15.69
  15.49500  119.00 208.80   0.00   0.00   4.00   0.01 268.60  15.89
  15.24000  124.00 210.00   0.00   0.00   4.00   0.01 268.94  16.33
