 Sounding NKX 20160813-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 303.64   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 303.64   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 303.75   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 303.59   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 303.26   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 302.70   3.34
  27.12700   18.90 224.00   0.00   0.00   1.00   0.00 300.73   7.51
  26.75000   20.00 223.00   0.00   0.00   1.00   0.00 300.65   7.74
  26.07000   22.20 221.20   0.00   0.00   1.00   0.00 300.52   8.15
  25.24900   25.20 220.80   0.00   0.00   1.00   0.00 300.36   8.69
  24.78100   27.10 218.40   0.00   0.00   1.00   0.00 300.23   8.97
  22.99300   35.90 214.40   0.00   0.00   1.00   0.00 299.98   9.96
  21.50800   45.50 214.80   0.00   0.00   1.00   0.00 299.84  11.02
  21.03100   49.10 212.70   0.00   0.00   1.00   0.00 299.66  11.32
  20.74800   51.40 211.20   0.00   0.00   1.00   0.01 299.58  11.43
  19.58900   62.00 209.00   0.00   0.00   2.00   0.02 299.41  12.10
  19.48100   63.10 207.20   0.00   0.00   2.00   0.02 299.38  12.13
  18.85000   70.00 206.80   0.00   0.00   3.00   0.02 299.47  12.51
  18.34200   76.20 202.80   0.00   0.00   5.00   0.02 299.51  12.68
  17.90600   82.00 204.20   0.00   0.00   6.00   0.02 299.81  13.00
  17.20200   92.30 203.40   0.00   0.00  10.00   0.02 300.12  13.69
  16.73000  100.00 199.60   0.00   0.00  10.00   0.02 300.37  13.86
  16.44300  105.00 201.40   0.00   0.00   9.00   0.02 300.76  14.11
  16.16900  110.00 199.80   0.00   0.00   9.00   0.02 301.05  14.28
  15.75600  118.00 201.60   0.00   0.00   9.00   0.02 301.83  14.74
  15.24000  128.60 204.10   0.00   0.00   8.00   0.01 302.94  15.62
  14.63000  142.40 208.10   0.00   0.00   7.00   0.01 304.50  17.07
  13.79200  163.00 215.00   0.00   0.00   5.00   0.01 306.96  20.04
  13.19900  179.00 218.60   0.00   0.00   4.00   0.01 308.75  22.56
  12.48000  200.00 224.20   0.00   0.00   3.00   0.02 311.27  26.29
  11.20300  242.00 234.00   0.00   0.00   2.00   0.02 316.13  34.98
  10.76200  258.00 236.40   0.00   0.00   2.00   0.02 317.52  38.51
  10.66800  261.50 236.00   0.00   0.00   2.00   0.02 317.75  39.17
  10.21900  279.00 238.40   0.01   0.00   2.00   0.02 319.33  42.68
  10.02100  287.00 238.60   0.01   0.00   3.00   0.03 319.99  44.39
   9.57000  306.00 240.80   0.01   0.00   3.00   0.04 322.15  49.05
   8.63100  349.00 247.20   0.02   0.00   3.00   0.05 327.79  60.92
   8.42700  359.00 247.80   0.03   0.00   5.00   0.08 329.15  64.15
   7.63000  400.00 255.40   0.05   0.00   4.00   0.10 337.28  80.54
   7.20900  423.00 259.20   0.03   0.00   2.00   0.15 341.23  88.62
   6.70600  451.70 262.90   0.07   0.00   3.00   0.18 345.60  98.70
   6.09600  488.80 266.30   0.12   0.00   4.00   0.22 351.23 113.51
   5.18200  548.80 273.00   0.24   0.00   5.00   0.25 362.03 140.30
   4.87700  570.00 274.80   0.27   0.00   5.00   0.28 365.06 149.76
   4.49100  598.00 276.50   0.85   0.00  14.00   0.28 369.14 164.87
   4.11800  626.00 278.90   1.36   0.00  19.00   0.30 374.96 184.06
   3.65800  662.00 282.20   0.88   0.00  10.00   0.30 381.42 202.89
   3.46000  678.00 282.30   4.45   0.00  50.00   0.30 382.95 212.94
   3.19400  700.00 284.30   6.26   0.00  62.00   0.30 389.20 236.81
   3.06300  711.00 285.30   7.20   0.00  67.00   0.41 392.55 247.95
   2.74300  738.50 287.80   8.03   0.00  64.00   0.43 401.52 271.97
   2.43800  765.40 290.50   6.94   0.00  47.00   0.43 410.24 290.64
   2.13400  793.00 292.80   7.79   0.00  46.00   0.58 417.66 306.39
   1.89800  815.00 294.80   8.75   0.00  46.00   0.77 423.73 319.79
   1.82900  821.50 295.40   6.89   0.00  35.00   0.77 425.35 323.54
   1.53100  850.00 297.50   7.99   0.00  36.00   0.77 430.40 337.79
   1.21900  880.80 298.20  10.16   0.00  44.00   0.85 430.61 350.56
   0.95200  908.00 297.50  11.99   0.00  54.00   1.23 425.25 358.70
   0.89400  914.00 296.10  13.32   0.00  65.00   1.23 421.69 358.24
   0.66000  939.00 293.80  14.00   0.00  78.00   1.23 413.67 359.60
   0.59900  945.80 293.20  12.30   0.00  71.00   1.23 411.77 359.88
   0.58400  947.30 293.10  12.06   0.00  70.00   1.23 411.40 359.90
   0.57000  948.90 293.00  11.65   0.00  68.00   1.23 411.01 359.93
   0.55600  950.50 292.80  11.85   0.00  70.00   1.23 410.57 359.83
   0.54100  952.10 292.70  12.28   0.00  73.00   1.23 410.18 359.80
   0.52700  953.70 292.50  12.47   0.00  75.00   1.23 409.75 359.70
   0.51300  955.30 292.40  12.90   0.00  78.00   1.23 409.39 359.68
   0.49900  956.90 292.20  13.07   0.00  80.00   1.23 408.96 359.61
   0.48400  958.40 292.10  13.48   0.00  83.00   1.23 408.60 359.64
   0.47000  960.00 291.90  13.64   0.00  85.00   1.23 408.19 359.60
   0.45600  961.60 291.80  14.04   0.00  88.00   1.23 407.87 359.63
   0.44200  963.20 291.60  14.19   0.00  90.00   1.23 407.50 359.59
   0.42700  964.80 291.50  14.58   0.00  93.00   1.23 407.21 359.65
   0.41300  966.40 291.30  14.72   0.00  95.00   1.23 406.87 359.63
   0.39900  968.00 291.10  15.00   0.00  98.00   0.00 406.72 359.58
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
