 Sounding NKX 20170509-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 246.63   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 246.64   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 246.75   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 246.59   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 246.27   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 245.77   3.32
  24.99400   25.30 222.50   0.00   0.00   1.00   0.00 243.15   9.06
  24.38400   27.80 220.10   0.00   0.00   1.00   0.00 243.01   9.39
  24.07900   29.10 219.00   0.00   0.00   1.00   0.00 242.98   9.54
  23.89000   30.00 219.00   0.00   0.00   1.00   0.00 242.98   9.64
  23.61700   31.30 220.20   0.00   0.00   1.00   0.00 242.96   9.85
  23.16500   33.60 219.60   0.00   0.00   1.00   0.00 242.86  10.21
  22.73400   35.90 219.00   0.00   0.00   1.00   0.00 242.73  10.53
  22.27200   38.60 215.40   0.00   0.00   1.00   0.00 242.57  10.74
  21.90700   40.90 215.60   0.00   0.00   1.00   0.00 242.53  10.93
  21.34900   44.70 212.80   0.00   0.00   1.00   0.00 242.43  11.15
  20.78900   48.90 212.60   0.00   0.00   1.00   0.00 242.48  11.42
  20.65000   50.00 213.60   0.00   0.00   1.00   0.00 242.51  11.53
  20.35600   52.40 214.40   0.00   0.00   1.00   0.01 242.48  11.80
  19.80000   57.30 210.60   0.00   0.00   1.00   0.02 242.33  12.08
  19.10900   64.10 208.60   0.00   0.00   2.00   0.02 242.51  12.43
  18.78300   67.60 209.40   0.00   0.00   1.00   0.02 242.68  12.68
  18.61400   69.50 208.00   0.00   0.00   2.00   0.02 242.75  12.78
  18.57000   70.00 208.40   0.00   0.00   1.00   0.02 242.80  12.80
  17.65800   81.20 211.60   0.00   0.00   1.00   0.02 243.40  13.82
  17.45700   83.90 208.60   0.00   0.00   2.00   0.02 243.45  13.93
  16.37000  100.00 214.40   0.00   0.00   1.00   0.02 244.76  15.57
  16.15400  103.50 214.50   0.00   0.00   1.00   0.02 244.95  15.95
  15.88500  108.00 215.80   0.00   0.00   1.00   0.02 245.24  16.47
  15.54500  114.00 216.30   0.00   0.00   1.00   0.02 245.58  17.11
  15.27000  119.00 218.60   0.00   0.00   1.00   0.02 245.88  17.78
  15.11000  122.00 217.60   0.00   0.00   1.00   0.01 245.95  18.09
  14.60700  132.00 219.20   0.00   0.00   1.00   0.01 246.42  19.12
  14.51000  134.00 218.80   0.00   0.00   1.00   0.01 246.49  19.30
  13.95600  146.00 222.20   0.00   0.00   1.00   0.01 247.05  20.78
  13.71600  151.50 221.30   0.00   0.00   1.00   0.01 247.01  21.31
  13.48700  157.00 219.40   0.00   0.00   1.00   0.01 247.07  21.57
  13.10600  166.60 221.90   0.00   0.00   1.00   0.01 247.57  22.45
  12.97400  170.00 222.00   0.00   0.00   1.00   0.02 247.61  22.79
  12.89900  172.00 220.80   0.00   0.00   1.00   0.02 247.61  22.89
  12.80200  174.60 220.90   0.00   0.00   1.00   0.02 247.74  23.03
  12.49700  183.00 222.20   0.00   0.00   1.00   0.02 248.19  23.76
  11.78900  204.00 225.60   0.00   0.00   1.00   0.02 249.06  26.07
  11.35300  218.00 223.80   0.00   0.00   2.00   0.02 249.16  27.23
  10.72000  240.00 226.20   0.00   0.00   2.00   0.02 249.98  29.73
  10.53000  247.00 225.00   0.00   0.00   5.00   0.02 250.05  30.54
  10.45000  250.00 225.40   0.00   0.00   5.00   0.02 250.19  31.02
  10.03600  266.00 226.80   0.01   0.00   7.00   0.03 250.58  34.05
   9.88800  272.00 224.50   0.01   0.00  16.00   0.04 250.42  35.13
   9.75400  277.60 223.90   0.01   0.00  20.00   0.04 250.63  36.31
   9.48700  289.00 223.80   0.02   0.00  34.00   0.04 251.49  39.31
   9.24000  300.00 225.60   0.03   0.00  35.00   0.04 252.84  42.85
   9.02300  310.00 227.60   0.03   0.00  31.00   0.05 254.04  46.15
   8.77000  322.00 228.60   0.08   0.00  75.00   0.06 255.53  51.05
   8.42400  339.00 231.60   0.10   0.00  67.00   0.07 258.75  59.33
   7.78800  372.00 237.40   0.13   0.00  49.00   0.10 265.05  72.71
   7.47600  389.00 239.80   0.18   0.00  55.00   0.10 268.31  79.33
