 Sounding NKX 20160504-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 270.05   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 270.06   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 270.17   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 270.01   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 269.70   1.96
  29.56600   12.60 228.40   0.00   0.00   1.00   0.00 267.58   6.31
  29.42900   12.90 228.20   0.00   0.00   1.00   0.00 267.56   6.40
  29.17400   13.40 229.60   0.00   0.00   1.00   0.00 267.52   6.59
  28.24600   15.40 226.40   0.00   0.00   1.00   0.00 267.32   7.26
  27.78700   16.50 227.40   0.00   0.00   1.00   0.00 267.24   7.60
  26.65200   19.60 223.00   0.00   0.00   1.00   0.00 266.97   8.36
  25.21900   24.40 224.00   0.00   0.00   1.00   0.00 266.67   9.44
  24.98300   25.30 222.20   0.00   0.00   1.00   0.00 266.55   9.61
  24.90700   25.60 220.00   0.00   0.00   1.00   0.00 266.52   9.64
  24.54000   27.10 220.20   0.00   0.00   1.00   0.00 266.45   9.83
  24.07900   29.10 217.90   0.00   0.00   1.00   0.00 266.34  10.07
  23.89000   30.00 218.40   0.00   0.00   1.00   0.00 266.32  10.18
  23.47000   32.00 218.20   0.00   0.00   1.00   0.00 266.23  10.46
  22.71200   36.10 214.80   0.00   0.00   1.00   0.00 266.05  10.83
  22.09700   39.80 215.60   0.00   0.00   1.00   0.00 266.00  11.21
  21.72900   42.20 213.40   0.00   0.00   1.00   0.00 265.91  11.39
  21.33600   44.90 214.00   0.00   0.00   1.00   0.00 265.89  11.63
  20.87200   48.40 211.60   0.00   0.00   1.00   0.00 265.83  11.84
  20.67000   50.00 212.80   0.00   0.00   1.00   0.00 265.87  11.97
  20.36600   52.50 214.00   0.00   0.00   1.00   0.00 265.84  12.24
  19.98800   55.80 210.40   0.00   0.00   1.00   0.01 265.72  12.40
  19.59100   59.50 212.60   0.00   0.00   1.00   0.01 265.82  12.74
  18.70500   68.70 209.00   0.00   0.00   1.00   0.01 265.74  13.28
  18.59000   70.00 209.40   0.00   0.00   1.00   0.01 265.77  13.35
  17.66500   81.40 208.80   0.00   0.00   2.00   0.01 265.91  14.02
  17.53100   83.20 207.40   0.00   0.00   2.00   0.01 265.93  14.07
  17.10600   89.20 208.60   0.00   0.00   2.00   0.01 266.13  14.43
  16.80000   93.80 207.00   0.00   0.00   2.00   0.01 266.22  14.61
