 Sounding NKX 20150716-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 291.69   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 291.69   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 291.81   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 291.65   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 291.34   1.96
  30.17500   12.10 230.90   0.00   0.00   1.00   0.00 289.38   6.23
  29.56600   13.20 230.60   0.00   0.00   1.00   0.00 289.27   6.72
  28.58600   15.30 230.20   0.00   0.00   1.00   0.00 289.02   7.59
  27.92100   16.90 226.40   0.00   0.00   1.00   0.00 288.81   8.07
  27.12700   19.10 225.00   0.00   0.00   1.00   0.00 288.63   8.59
  26.68000   20.40 224.20   0.00   0.00   1.00   0.00 288.50   8.89
  26.49000   21.00 222.00   0.00   0.00   1.00   0.00 288.44   8.98
  25.73600   23.60 219.20   0.00   0.00   1.00   0.00 288.35   9.32
  25.13600   25.90 221.40   0.00   0.00   1.00   0.00 288.33   9.72
  24.38400   29.10 218.70   0.00   0.00   1.00   0.00 288.20  10.20
  24.07900   30.50 218.20   0.00   0.00   1.00   0.00 288.20  10.38
  23.03800   35.90 220.20   0.00   0.00   1.00   0.00 288.17  11.25
  22.16700   41.10 219.40   0.00   0.00   1.00   0.00 287.90  12.04
  21.94600   42.50 216.80   0.00   0.00   1.00   0.00 287.80  12.16
  21.47600   45.80 218.40   0.00   0.00   1.00   0.00 287.70  12.53
  21.03100   49.10 214.90   0.00   0.00   1.00   0.00 287.44  12.78
  20.76000   51.30 212.80   0.00   0.00   1.00   0.00 287.36  12.83
  20.42200   54.20 212.50   0.00   0.00   1.00   0.01 287.34  12.95
  19.45400   63.30 211.60   0.00   0.00   1.00   0.01 287.40  13.51
  19.25200   65.40 212.60   0.00   0.00   1.00   0.01 287.43  13.69
  18.83000   70.00 211.60   0.00   0.00   1.00   0.01 287.39  14.02
  18.06100   79.30 210.20   0.00   0.00   2.00   0.01 287.31  14.55
  17.59500   85.60 205.80   0.00   0.00   3.00   0.01 287.28  14.60
  17.15200   92.10 208.80   0.00   0.00   2.00   0.01 287.64  14.97
  16.65000  100.00 208.00   0.00   0.00   3.00   0.01 287.81  15.42
  16.35200  105.00 208.60   0.00   0.00   3.00   0.01 287.95  15.73
  16.23600  107.00 207.80   0.00   0.00   3.00   0.01 287.99  15.81
  16.06700  110.00 208.60   0.00   0.00   3.00   0.01 288.10  15.99
  15.63800  118.00 208.00   0.00   0.00   6.00   0.01 288.25  16.45
  15.33700  124.00 206.40   0.00   0.00   9.00   0.01 288.38  16.70
  14.77700  136.00 206.60   0.00   0.00  12.00   0.01 289.05  17.40
  14.18000  150.00 208.40   0.00   0.00  18.00   0.01 290.14  18.73
  13.02100  181.00 214.40   0.00   0.00  17.00   0.01 293.24  23.35
  12.19200  206.20 219.80   0.01   0.00  16.00   0.01 296.25  28.44
  11.42700  232.00 225.40   0.01   0.00  16.00   0.01 299.79  34.96
  10.50700  266.00 233.20   0.02   0.00  10.00   0.01 304.90  44.77
   9.67000  300.00 239.20   0.03   0.00  10.00   0.02 309.73  55.18
   8.87000  336.00 244.60   0.07   0.00  13.00   0.04 315.32  67.87
   7.62000  398.90 254.60   0.16   0.00  13.00   0.05 328.42  93.51
   7.07200  429.00 259.40   0.09   0.00   5.00   0.09 334.49 104.35
   6.70600  449.90 261.90   0.11   0.00   5.00   0.10 337.76 110.61
   6.29000  475.00 264.80   0.16   0.00   6.00   0.10 341.46 118.88
   5.89000  500.00 266.00   0.26   0.00   9.00   0.12 344.68 127.44
   5.48600  526.20 268.80   0.54   0.00  15.00   0.13 350.36 139.60
   4.87700  568.10 274.30   0.52   0.00  10.00   0.15 360.81 160.32
   4.26700  612.70 278.80   0.71   0.00  10.00   0.15 370.03 179.62
   3.91000  640.00 280.90   0.89   0.00  11.00   0.16 374.95 191.07
   3.65800  659.90 282.30   1.60   0.00  18.00   0.16 379.23 200.62
   3.35300  684.50 284.90   0.94   0.00   9.00   0.16 385.64 212.26
   3.16600  700.00 286.10   0.56   0.00   5.00   0.21 388.46 217.05
   2.57300  751.00 289.90   0.71   0.00   5.00   0.23 396.16 231.77
   2.13400  790.60 291.90   1.28   0.00   8.00   0.37 400.30 244.15
   1.51300  850.00 293.80   2.51   0.00  14.00   0.41 404.63 264.84
   1.16500  885.00 294.90   3.06   0.00  16.00   0.41 405.22 277.51
   1.05800  896.00 293.50   7.05   0.00  40.00   0.43 402.46 280.23
   0.99600  902.50 293.60   7.63   0.00  43.00   0.65 402.06 283.73
   0.97200  905.00 293.60   7.80   0.00  44.00   0.65 401.81 285.24
   0.94900  907.50 293.60   7.98   0.00  45.00   0.65 401.54 286.67
   0.92500  910.00 293.60   8.16   0.00  46.00   0.65 401.25 288.16
   0.90100  912.50 293.70   8.21   0.00  46.00   0.65 400.97 289.75
   0.87700  915.00 293.70   8.03   0.00  45.00   0.65 400.55 291.21
   0.85400  917.50 293.80   8.08   0.00  45.00   0.65 400.13 292.63
   0.83000  920.00 293.80   7.90   0.00  44.00   0.65 399.47 293.99
   0.80600  922.50 293.90   7.94   0.00  44.00   0.65 398.66 295.38
   0.78300  925.00 293.90   7.76   0.00  43.00   0.65 397.30 296.59
   0.75900  927.60 293.10   8.10   0.00  47.00   0.65 394.80 296.80
   0.73500  930.10 292.20   8.33   0.00  51.00   0.65 391.81 296.42
   0.71100  932.70 290.10  10.09   0.00  70.00   0.65 387.56 294.34
   0.68800  935.40 287.60  11.65   0.00  94.00   0.65 383.89 291.00
   0.66400  938.00 286.80  11.80   0.00  99.99   0.00 382.78 289.44
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
