 Sounding NKX 20170606-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 280.50   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 280.50   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 280.61   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 280.45   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 280.11   1.97
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 279.56   3.28
  27.73700   17.10 227.30   0.00   0.00   2.00   0.00 277.75   7.78
  27.43200   17.90 226.70   0.00   0.00   2.00   0.00 277.66   8.11
  26.46300   20.70 225.00   0.00   0.00   2.00   0.00 277.34   9.12
  25.94800   22.40 221.40   0.00   0.00   2.00   0.00 277.16   9.50
  25.26400   24.90 220.20   0.00   0.00   1.00   0.00 277.07   9.89
  24.19100   29.40 221.40   0.00   0.00   2.00   0.00 276.89  10.75
  23.03500   35.20 216.40   0.00   0.00   1.00   0.00 276.51  11.51
  22.25000   39.80 216.20   0.00   0.00   2.00   0.00 276.40  12.01
  21.40800   45.50 216.00   0.00   0.00   2.00   0.00 276.09  12.71
  21.09900   47.80 211.40   0.00   0.00   2.00   0.00 275.90  12.79
  20.53000   52.40 211.20   0.00   0.00   2.00   0.00 275.81  13.01
  20.18800   55.40 208.40   0.00   0.00   2.00   0.01 275.73  13.08
  19.81200   58.90 208.70   0.00   0.00   2.00   0.01 275.80  13.24
  19.20200   65.10 209.10   0.00   0.00   3.00   0.01 275.93  13.70
  18.89800   68.40 208.60   0.00   0.00   3.00   0.01 275.95  13.94
  18.28800   75.60 207.60   0.00   0.00   4.00   0.01 275.95  14.39
  18.12500   77.70 205.00   0.00   0.00   4.00   0.01 275.94  14.41
  16.42000  103.00 208.40   0.00   0.00   5.00   0.01 277.06  16.13
  16.18800  107.00 208.00   0.00   0.00   6.00   0.01 277.13  16.43
  16.07600  109.00 207.20   0.00   0.00   5.00   0.01 277.18  16.52
  15.80400  114.00 207.80   0.00   0.00   7.00   0.01 277.36  16.85
  15.69800  116.00 206.60   0.00   0.00   6.00   0.01 277.41  16.94
  15.39200  122.00 208.20   0.00   0.00   8.00   0.01 277.75  17.38
  15.24000  125.10 207.80   0.00   0.00   8.00   0.01 277.86  17.61
  14.82100  134.00 208.20   0.00   0.00  11.00   0.01 278.33  18.30
  14.42300  143.00 210.20   0.00   0.00  16.00   0.01 278.85  19.35
  14.13000  150.00 209.20   0.00   0.00  21.00   0.01 279.11  20.12
  13.14200  176.00 211.80   0.01   0.00  51.00   0.01 281.13  24.44
  12.96800  181.00 211.40   0.01   0.00  62.00   0.01 281.62  25.45
  12.15200  206.00 218.20   0.02   0.00  61.00   0.01 285.47  32.67
  11.70000  221.00 221.00   0.03   0.00  56.00   0.01 287.83  37.54
  11.52600  227.00 222.40   0.03   0.00  59.00   0.01 288.88  39.57
  10.97000  247.00 226.40   0.03   0.00  40.00   0.02 292.54  45.99
  10.89000  250.00 227.20   0.01   0.00  15.00   0.02 293.02  46.71
  10.66800  258.40 228.80   0.04   0.00  35.00   0.02 294.32  48.77
  10.20000  277.00 232.80   0.04   0.00  24.00   0.02 297.78  54.53
   9.44900  308.80 239.40   0.04   0.00  12.00   0.02 303.15  63.68
   9.14400  322.50 241.60   0.06   0.00  16.00   0.02 305.10  67.79
   9.00300  329.00 242.20   0.14   0.00  33.00   0.04 306.17  70.42
   8.53400  351.40 246.10   0.14   0.00  23.00   0.04 310.99  80.55
   8.14200  371.00 248.80   0.22   0.00  29.00   0.06 315.23  88.84
   7.62000  398.40 253.30   0.25   0.00  23.00   0.09 322.58 101.06
   6.61400  455.00 262.40   0.18   0.00   8.00   0.13 336.70 122.58
   6.09600  486.40 265.60   0.25   0.00   9.00   0.16 343.33 132.88
   5.24200  542.00 273.10   0.14   0.00   3.00   0.19 355.04 151.09
   4.49000  595.00 277.90   0.40   0.00   6.00   0.20 363.74 168.53
   3.88000  641.00 282.50   0.45   0.00   5.00   0.22 371.02 186.77
   3.65800  658.40 283.10   0.37   0.00   4.00   0.22 371.97 192.04
   3.39100  680.00 283.30   0.57   0.00   6.00   0.22 372.28 197.50
   3.25800  691.00 281.80   4.57   0.00  53.00   0.25 371.50 203.22
   2.84600  726.00 285.50   5.44   0.00  50.00   0.31 382.93 240.56
   2.69700  739.00 287.10   4.33   0.00  36.00   0.31 387.59 250.45
   2.23800  780.00 291.80   3.35   0.00  21.00   0.31 399.34 273.54
   2.10800  792.00 292.50   2.33   0.00  14.00   0.50 401.24 277.86
   1.61000  839.00 295.90   3.04   0.00  15.00   0.55 408.13 294.91
   1.25500  874.00 296.90   3.86   0.00  18.00   0.55 408.00 305.87
   1.13300  886.50 296.50   5.03   0.00  24.00   0.55 405.74 308.62
   1.10600  889.20 296.40   5.21   0.00  25.00   0.55 405.10 309.20
   1.07900  892.00 296.30   5.60   0.00  27.00   0.55 404.40 309.79
   1.05200  894.70 296.20   5.77   0.00  28.00   0.55 403.59 310.38
   1.02500  897.50 296.10   5.94   0.00  29.00   0.57 402.67 310.98
   0.99800  900.20 296.00   6.32   0.00  31.00   0.88 401.51 311.59
   0.97100  903.00 295.60   6.97   0.00  35.00   0.88 399.79 311.94
   0.94400  905.80 295.10   7.74   0.00  40.00   0.88 397.67 312.05
   0.91700  908.60 294.60   8.46   0.00  45.00   0.88 394.73 312.10
   0.89000  911.40 292.30   8.88   0.00  54.00   0.88 389.99 309.76
   0.86300  914.30 290.60  10.25   0.00  69.00   0.88 386.33 307.08
   0.83600  917.20 289.20  11.61   0.00  85.00   0.88 383.16 304.75
   0.80900  920.10 287.90  12.12   0.00  96.00   0.88 380.29 302.86
   0.78200  923.10 286.70  11.49   0.00  98.00   0.88 377.91 301.25
   0.75500  926.00 285.50  10.89   0.00  99.99   0.00 376.43 299.70
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
