 Sounding NKX 20140921-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 294.46   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 294.46   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 294.57   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 294.40   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 294.03   1.96
  32.61400    8.10 230.10   0.00   0.00   1.00   0.00 292.71   4.40
  31.69900    9.30 227.00   0.00   0.00   1.00   0.00 292.60   4.87
  31.19000   10.00 226.60   0.00   0.00   1.00   0.00 292.56   5.13
  29.87000   12.20 226.20   0.00   0.00   1.00   0.00 292.43   5.92
  28.65100   14.70 223.30   0.00   0.00   1.00   0.00 292.30   6.66
  27.73700   16.90 224.00   0.00   0.00   1.00   0.00 292.25   7.28
  27.03500   18.80 224.60   0.00   0.00   1.00   0.00 292.14   7.85
  26.63000   20.00 223.00   0.00   0.00   1.00   0.00 292.03   8.15
  26.50100   20.40 221.80   0.00   0.00   1.00   0.00 292.01   8.23
  25.72100   23.00 222.00   0.00   0.00   1.00   0.00 291.88   8.79
  24.80700   26.50 218.20   0.00   0.00   1.00   0.00 291.69   9.36
  24.50000   27.80 219.80   0.00   0.00   1.00   0.00 291.68   9.59
  24.38400   28.30 219.70   0.00   0.00   1.00   0.00 291.65   9.69
  24.01000   30.00 219.20   0.00   0.00   1.00   0.00 291.56   9.98
  23.36300   33.20 216.00   0.00   0.00   1.00   0.00 291.39  10.37
  22.92000   35.60 216.60   0.00   0.00   1.00   0.00 291.35  10.66
  21.58400   44.00 213.80   0.00   0.00   1.00   0.00 291.07  11.52
  21.15500   47.10 215.40   0.00   0.00   1.00   0.00 290.97  11.88
  21.03100   48.00 214.60   0.00   0.00   1.00   0.00 290.90  11.98
  20.42200   53.00 211.50   0.00   0.00   1.00   0.00 290.53  12.28
  20.13300   55.50 209.00   0.00   0.00   2.00   0.01 290.35  12.33
  19.50700   61.60 204.50   0.00   0.00   3.00   0.01 290.19  12.40
  18.89800   68.20 202.90   0.00   0.00   4.00   0.01 290.31  12.54
  18.71500   70.30 202.40   0.00   0.00   5.00   0.01 290.38  12.60
  18.36200   74.60 204.00   0.00   0.00   6.00   0.01 290.54  12.88
  18.12000   77.70 202.40   0.00   0.00   8.00   0.01 290.57  13.02
  17.74300   82.80 203.00   0.00   0.00  11.00   0.01 290.65  13.34
  17.63000   84.40 199.20   0.00   0.00  12.00   0.01 290.61  13.31
  16.64000  100.00 200.00   0.00   0.00  10.00   0.01 291.56  13.86
  16.24300  107.00 201.00   0.00   0.00   9.00   0.01 292.04  14.28
  15.87000  114.00 200.40   0.00   0.00   9.00   0.01 292.54  14.61
  15.27600  126.00 205.00   0.00   0.00   6.00   0.01 293.72  15.63
  14.93500  133.30 205.60   0.00   0.00   6.00   0.01 294.28  16.25
  13.71600  162.70 211.80   0.00   0.00   6.00   0.01 297.05  19.26
  12.64000  193.00 219.40   0.00   0.00   5.00   0.01 300.52  23.76
  11.89800  216.00 225.50   0.00   0.00   4.00   0.02 303.42  28.28
  11.08600  244.00 232.00   0.00   0.00   3.00   0.02 306.73  34.46
  10.36600  271.00 236.20   0.01   0.00   3.00   0.02 309.41  40.67
  10.06600  283.00 236.40   0.01   0.00   4.00   0.03 310.44  43.29
   9.73000  297.00 238.60   0.02   0.00   7.00   0.03 312.42  47.49
   9.14400  322.10 243.40   0.02   0.00   5.00   0.05 316.63  56.41
   7.62000  397.30 256.40   0.06   0.00   4.00   0.10 330.42  82.96
   6.70600  447.80 264.10   0.05   0.00   2.00   0.15 339.27 100.82
   6.17000  480.00 268.40   0.07   0.00   2.00   0.15 343.36 111.77
   6.09600  484.50 268.10   0.07   0.00   2.00   0.17 343.49 113.10
   5.85000  500.00 267.80   0.07   0.00   2.00   0.18 344.38 116.81
   5.75600  506.00 268.00   0.07   0.00   2.00   0.18 344.91 118.20
   5.48600  523.70 268.60   0.14   0.00   4.00   0.20 346.90 123.24
   4.46800  595.00 276.50   0.24   0.00   4.00   0.22 358.96 152.04
   3.97800  632.00 278.10   0.88   0.00  13.00   0.24 363.47 170.45
   3.49900  670.00 281.90   0.78   0.00   9.00   0.24 370.03 191.32
   3.30400  686.00 281.50   1.44   0.00  17.00   0.26 370.66 197.90
   2.93800  717.00 283.30   2.18   0.00  23.00   0.35 375.79 214.55
   2.63000  744.00 285.30   1.61   0.00  15.00   0.35 380.75 227.53
   2.21100  782.00 287.80   2.63   0.00  21.00   0.44 386.91 243.87
   1.89300  812.00 289.80   1.27   0.00   9.00   0.62 390.62 254.88
   1.76800  824.20 289.90   1.71   0.00  12.00   0.62 391.01 257.87
   1.72600  828.30 290.00   1.72   0.00  12.00   0.62 391.19 258.94
   1.68400  832.40 290.10   1.87   0.00  13.00   0.62 391.33 260.03
   1.64200  836.50 290.10   2.02   0.00  14.00   0.62 391.41 261.08
   1.60000  840.60 290.20   2.18   0.00  15.00   0.62 391.56 262.22
   1.55800  844.70 290.30   2.33   0.00  16.00   0.62 391.68 263.42
   1.51600  848.80 290.30   2.48   0.00  17.00   0.62 391.75 264.56
   1.47400  853.00 290.50   2.51   0.00  17.00   0.62 392.00 265.87
   1.43200  857.30 290.80   2.71   0.00  18.00   0.62 392.24 267.38
   1.39000  861.50 291.10   2.76   0.00  18.00   0.62 392.26 269.01
   1.34700  865.80 291.30   2.94   0.00  19.00   0.62 391.80 270.62
   1.30500  870.00 290.90   3.48   0.00  23.00   0.62 390.42 271.62
   1.26300  874.40 289.70   5.21   0.00  37.00   0.62 388.10 271.66
   1.22100  878.70 288.30   7.11   0.00  55.00   0.62 385.61 271.27
   1.17900  883.00 286.90   8.55   0.00  72.00   0.00 383.84 270.91
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
