 Sounding NKX 20160810-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 301.47   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 301.48   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 301.59   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 301.43   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 301.10   1.95
  30.17500   12.00 226.90   0.00   0.00   1.00   0.00 299.11   5.64
  28.30000   15.90 222.40   0.00   0.00   1.00   0.00 298.88   6.67
  26.83300   19.90 224.20   0.00   0.00   1.00   0.00 298.75   7.72
  26.35800   21.40 221.60   0.00   0.00   1.00   0.00 298.64   8.05
  24.92900   26.70 218.80   0.00   0.00   1.00   0.00 298.46   8.94
  24.18000   30.00 219.80   0.00   0.00   1.00   0.00 298.44   9.51
  24.05300   30.60 220.40   0.00   0.00   1.00   0.00 298.43   9.63
  23.11900   35.40 218.20   0.00   0.00   1.00   0.00 298.23  10.37
  22.40300   39.60 218.60   0.00   0.00   1.00   0.00 298.10  10.97
  21.63500   44.70 215.60   0.00   0.00   1.00   0.00 297.84  11.49
  21.42600   46.20 216.20   0.00   0.00   1.00   0.00 297.79  11.64
  21.33600   46.90 215.70   0.00   0.00   1.00   0.00 297.75  11.70
  20.83100   50.80 213.00   0.00   0.00   1.00   0.00 297.57  11.94
  20.42200   54.20 213.20   0.00   0.00   1.00   0.00 297.48  12.16
  20.00500   58.00 210.40   0.00   0.00   2.00   0.01 297.34  12.32
  19.20200   66.10 209.90   0.00   0.00   2.00   0.01 297.31  12.80
  18.85000   70.00 207.40   0.00   0.00   3.00   0.01 297.25  12.94
  18.59300   73.00 207.20   0.00   0.00   3.00   0.01 297.30  13.05
  18.13200   78.80 207.80   0.00   0.00   4.00   0.01 297.36  13.41
  17.70500   84.60 203.20   0.00   0.00   5.00   0.01 297.34  13.46
  17.00800   95.00 207.60   0.00   0.00   8.00   0.01 297.87  14.25
  16.77200   98.80 204.20   0.00   0.00  10.00   0.01 297.76  14.41
  16.70000  100.00 201.80   0.00   0.00   9.00   0.01 297.76  14.35
  16.58300  102.00 201.60   0.00   0.00   9.00   0.01 297.91  14.31
  16.29900  107.00 203.00   0.00   0.00   8.00   0.01 298.35  14.49
  15.86600  115.00 206.00   0.00   0.00   6.00   0.01 299.04  15.13
  15.36100  125.00 206.60   0.00   0.00   5.00   0.01 299.74  15.86
  14.66700  140.00 210.60   0.00   0.00   4.00   0.00 301.01  17.25
  14.24000  150.00 211.20   0.00   0.00   5.00   0.00 301.78  18.15
  13.12700  179.00 219.30   0.00   0.00   3.00   0.00 304.77  21.91
  13.09200  180.00 219.60   0.00   0.00   3.00   0.01 304.86  22.06
  12.41000  200.00 223.00   0.00   0.00   4.00   0.01 306.72  25.21
  10.75800  256.00 235.00   0.01   0.00   3.00   0.01 312.87  37.15
  10.36300  271.10 235.70   0.01   0.00   5.00   0.01 314.12  40.87
  10.09200  282.00 237.20   0.01   0.00   5.00   0.01 315.38  43.85
   9.14400  322.40 243.90   0.02   0.00   5.00   0.02 320.77  56.19
   8.20700  367.00 250.80   0.04   0.00   5.00   0.02 326.73  71.23
   7.99000  378.00 251.20   0.08   0.00   9.00   0.04 327.94  75.41
   7.66400  395.00 253.60   0.08   0.00   7.00   0.04 330.51  82.46
   7.57000  400.00 253.80   0.11   0.00  10.00   0.04 331.13  84.45
   7.31500  413.90 255.30   0.26   0.00  20.00   0.05 333.86  92.13
   6.64900  452.00 261.40   0.33   0.00  16.00   0.07 344.52 114.35
   6.46500  463.00 262.20   0.11   0.00   5.00   0.07 346.65 118.00
   6.09600  485.60 264.40   0.21   0.00   8.00   0.08 350.84 124.17
   5.79100  505.00 267.00   0.22   0.00   7.00   0.09 355.40 130.94
   4.87700  566.80 273.80   0.15   0.00   3.00   0.10 367.55 149.55
