 Sounding NKX 20150805-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 297.75   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 297.76   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 297.87   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 297.71   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 297.37   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 296.83   3.29
  27.57100   18.00 226.00   0.00   0.00   1.00   0.00 295.16   7.27
  27.43200   18.40 226.40   0.00   0.00   1.00   0.00 295.15   7.38
  27.03900   19.50 227.60   0.00   0.00   1.00   0.00 295.07   7.76
  26.24100   22.00 223.80   0.00   0.00   1.00   0.00 294.84   8.41
  25.59000   24.30 223.00   0.00   0.00   1.00   0.00 294.75   8.88
  25.29800   25.40 223.60   0.00   0.00   1.00   0.00 294.71   9.13
  24.66100   28.00 224.80   0.00   0.00   1.00   0.00 294.53   9.78
  24.21000   30.00 221.20   0.00   0.00   1.00   0.00 294.30  10.13
  23.97800   31.10 219.00   0.00   0.00   1.00   0.00 294.23  10.23
  23.63700   32.80 219.80   0.00   0.00   1.00   0.00 294.18  10.44
  23.42600   33.90 217.60   0.00   0.00   1.00   0.00 294.13  10.55
  22.93600   36.60 219.00   0.00   0.00   1.00   0.00 294.10  10.89
  22.30500   40.40 218.00   0.00   0.00   1.00   0.00 293.91  11.38
  22.04400   42.10 215.20   0.00   0.00   1.00   0.00 293.82  11.48
  21.64100   44.90 215.30   0.00   0.00   1.00   0.00 293.82  11.69
  21.03100   49.40 215.60   0.00   0.00   1.00   0.00 293.80  12.13
  20.11700   57.10 216.80   0.00   0.00   1.00   0.01 293.61  13.00
  19.65000   61.50 214.20   0.00   0.00   1.00   0.01 293.31  13.35
  19.25900   65.50 209.60   0.00   0.00   2.00   0.01 293.12  13.40
  18.77100   70.90 210.40   0.00   0.00   2.00   0.01 293.18  13.66
  18.34400   76.00 208.40   0.00   0.00   2.00   0.01 293.14  13.86
  17.97600   80.70 209.60   0.00   0.00   4.00   0.01 293.18  14.18
  17.67800   84.80 207.60   0.00   0.00   5.00   0.01 293.06  14.39
  17.24000   91.10 204.60   0.00   0.00   7.00   0.01 293.03  14.52
  16.92500   96.00 205.40   0.00   0.00   9.00   0.01 293.13  14.75
  16.45900  103.80 200.70   0.00   0.00  11.00   0.01 293.20  14.80
  16.17100  109.00 202.60   0.00   0.00  11.00   0.01 293.55  15.01
  16.06400  111.00 201.60   0.00   0.00  11.00   0.01 293.64  15.07
  15.90600  114.00 202.60   0.00   0.00  11.00   0.01 293.85  15.22
  15.75200  117.00 202.00   0.00   0.00  11.00   0.01 294.03  15.35
  15.45600  123.00 203.80   0.00   0.00  10.00   0.01 294.50  15.74
  15.31200  126.00 203.40   0.00   0.00  10.00   0.01 294.69  15.92
  14.50800  144.00 208.00   0.00   0.00  11.00   0.01 296.23  17.60
  14.34200  148.00 207.80   0.00   0.00  11.00   0.01 296.53  17.98
  14.05900  155.00 210.20   0.00   0.00  14.00   0.01 297.20  18.88
  13.94100  158.00 210.00   0.00   0.00  18.00   0.01 297.45  19.30
  13.71600  163.80 211.80   0.00   0.00  16.00   0.01 298.10  20.25
  13.37600  173.00 214.60   0.00   0.00  13.00   0.01 299.00  21.94
  12.98700  184.00 215.60   0.00   0.00  18.00   0.01 299.83  23.94
  12.68600  193.00 215.20   0.01   0.00  23.00   0.01 300.62  25.47
  12.19200  208.50 219.10   0.01   0.00  23.00   0.01 302.81  28.95
  11.01000  250.00 229.40   0.02   0.00  14.00   0.01 309.37  40.50
  10.15900  283.00 237.40   0.02   0.00   8.00   0.02 314.45  50.66
   9.96400  291.00 238.00   0.04   0.00  16.00   0.02 315.46  53.44
   9.38300  316.00 243.00   0.05   0.00  12.00   0.02 319.57  63.57
   9.27100  321.00 243.20   0.15   0.00  34.00   0.02 320.36  66.19
   9.14400  326.70 244.20   0.15   0.00  30.00   0.03 321.79  70.05
   8.85800  340.00 246.80   0.09   0.00  15.00   0.03 324.71  76.51
   8.23000  370.20 251.80   0.16   0.00  17.00   0.05 330.77  89.14
   7.62000  402.10 256.60   0.27   0.00  19.00   0.06 337.82 103.85
   7.01000  435.90 261.10   0.20   0.00  10.00   0.11 344.87 117.32
   6.70600  453.50 263.40   0.22   0.00   9.00   0.11 348.08 123.52
   5.95000  500.00 267.80   0.56   0.00  17.00   0.14 356.76 142.03
   4.87700  571.70 276.50   1.03   0.00  17.00   0.17 375.17 178.12
   4.29900  614.00 280.90   1.71   0.00  21.00   0.17 385.84 200.72
   3.87800  646.00 283.90   1.48   0.00  15.00   0.18 392.87 216.36
   3.65800  663.30 284.10   2.89   0.00  29.00   0.18 395.71 223.58
   3.20600  700.00 288.10   1.28   0.00  10.00   0.19 405.79 240.36
   2.97900  719.00 289.50   1.39   0.00  10.00   0.26 408.60 246.46
   2.90900  725.00 289.10   2.99   0.00  22.00   0.26 408.96 248.14
   2.74300  739.20 290.40   2.94   0.00  20.00   0.26 412.79 255.09
   2.15100  792.00 295.10   3.29   0.00  17.00   0.37 426.30 280.42
   1.82900  821.90 297.60   1.79   0.00   8.00   0.46 431.97 292.27
