 Sounding NKX 20150715-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 292.73   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 292.73   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 292.84   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 292.68   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 292.35   1.96
  32.00400    9.20 236.90   0.00   0.00   1.00   0.00 290.91   5.56
  31.39400   10.00 238.20   0.00   0.00   1.00   0.00 290.74   6.26
  31.14600   10.40 238.60   0.00   0.00   1.00   0.00 290.64   6.57
  30.33000   11.70 234.20   0.00   0.00   1.00   0.00 290.24   7.39
  29.77700   12.70 226.40   0.00   0.00   1.00   0.00 290.03   7.66
  28.85700   14.60 224.00   0.00   0.00   1.00   0.00 289.94   8.02
  28.04200   16.50 225.10   0.00   0.00   1.00   0.00 289.89   8.48
  27.43200   18.10 224.10   0.00   0.00   1.00   0.00 289.80   8.86
  26.79000   20.00 223.20   0.00   0.00   1.00   0.00 289.72   9.26
  25.98900   22.60 223.80   0.00   0.00   1.00   0.00 289.61   9.85
  25.60300   24.00 222.60   0.00   0.00   1.00   0.00 289.52  10.13
  25.27800   25.20 221.60   0.00   0.00   1.00   0.00 289.45  10.34
  24.68900   27.60 221.50   0.00   0.00   1.00   0.00 289.34  10.76
  24.19300   29.80 218.40   0.00   0.00   1.00   0.00 289.23  11.03
  24.07900   30.30 218.70   0.00   0.00   1.00   0.00 289.23  11.10
  23.16500   35.00 219.80   0.00   0.00   1.00   0.00 289.16  11.80
  22.86000   36.70 219.60   0.00   0.00   1.00   0.00 289.08  12.05
  22.01600   41.90 216.60   0.00   0.00   1.00   0.00 288.85  12.61
  21.64800   44.40 217.60   0.00   0.00   1.00   0.00 288.79  12.89
  21.03100   49.00 214.60   0.00   0.00   1.00   0.00 288.55  13.25
  20.75100   51.20 213.40   0.00   0.00   1.00   0.00 288.49  13.35
  19.80900   59.50 213.60   0.00   0.00   1.00   0.01 288.39  13.97
  18.94200   68.40 209.80   0.00   0.00   2.00   0.01 288.10  14.43
  18.80900   69.90 207.60   0.00   0.00   2.00   0.01 288.05  14.42
  18.37300   75.10 206.40   0.00   0.00   2.00   0.01 288.17  14.48
  18.07400   78.90 207.60   0.00   0.00   2.00   0.01 288.30  14.67
  17.78200   82.80 205.40   0.00   0.00   2.00   0.01 288.39  14.75
  17.23500   90.60 209.20   0.00   0.00   2.00   0.01 288.85  15.32
  16.87400   96.10 208.40   0.00   0.00   2.00   0.01 288.96  15.68
  16.50800  102.00 210.00   0.00   0.00   3.00   0.01 289.10  16.15
  16.33100  105.00 208.20   0.00   0.00   3.00   0.01 289.05  16.28
  15.93900  112.00 206.40   0.00   0.00   5.00   0.01 289.15  16.46
  15.54500  119.50 206.80   0.00   0.00   8.00   0.01 289.43  16.83
  15.27600  125.00 204.80   0.00   0.00  12.00   0.01 289.62  17.00
  14.94800  132.00 205.80   0.00   0.00  14.00   0.01 290.18  17.41
  14.32600  146.20 209.20   0.00   0.00  14.00   0.01 291.44  18.89
  14.17000  150.00 209.60   0.00   0.00  13.00   0.01 291.75  19.33
  12.56500  194.00 218.40   0.01   0.00  21.00   0.01 296.61  27.10
  12.05400  210.00 222.00   0.01   0.00  11.00   0.01 298.68  30.67
  11.57200  226.00 225.40   0.01   0.00  12.00   0.01 300.66  34.26
  10.84600  252.00 228.80   0.01   0.00   9.00   0.02 303.85  39.90
   9.65000  300.00 238.60   0.01   0.00   5.00   0.02 310.98  51.23
   9.14400  321.80 242.70   0.02   0.00   5.00   0.03 314.23  57.28
   8.53400  350.10 247.60   0.03   0.00   5.00   0.04 318.56  66.10
   7.60700  398.00 255.00   0.06   0.00   5.00   0.06 325.85  82.57
   7.44000  407.00 256.00   0.07   0.00   5.00   0.06 326.91  85.86
   7.16900  422.00 256.40   0.20   0.00  14.00   0.07 329.00  92.41
   6.90600  437.00 258.60   0.13   0.00   8.00   0.10 332.48  99.66
   6.13900  483.00 265.00   0.11   0.00   4.00   0.12 341.17 116.20
   5.87000  500.00 266.80   0.25   0.00   8.00   0.13 344.01 122.83
   5.48600  525.00 269.80   0.42   0.00  11.00   0.14 349.48 135.91
   4.87700  566.80 274.50   0.27   0.00   5.00   0.16 357.80 153.90
   4.45800  597.00 277.50   0.46   0.00   7.00   0.16 362.55 165.54
   4.13700  621.00 278.80   1.84   0.00  26.00   0.17 366.46 179.93
   3.72400  653.00 282.50   1.89   0.00  21.00   0.17 375.68 203.78
   3.63600  660.00 283.10   0.66   0.00   7.00   0.17 377.07 206.75
   3.14500  700.00 286.50   2.08   0.00  18.00   0.17 384.57 223.23
   3.00200  712.00 287.30   1.09   0.00   9.00   0.25 386.39 228.29
   2.63100  744.00 288.50   0.79   0.00   6.00   0.25 389.33 236.32
   2.43800  761.20 289.00   2.43   0.00  18.00   0.25 391.05 241.43
   2.13400  788.90 291.20   2.16   0.00  14.00   0.35 395.48 253.70
   1.82900  817.50 292.00   2.74   0.00  17.00   0.44 397.68 263.69
   1.49400  850.00 293.90   1.26   0.00   7.00   0.44 400.35 273.71
   1.21900  877.60 293.10   4.65   0.00  27.00   0.44 398.44 279.32
   1.13600  886.00 293.90   2.17   0.00  12.00   0.44 398.83 282.33
   1.12200  887.50 293.90   2.35   0.00  13.00   0.44 398.72 282.68
   1.09500  890.30 293.90   2.53   0.00  14.00   0.44 398.45 283.29
   1.06900  893.00 293.80   2.69   0.00  15.00   0.44 398.10 283.77
   1.04200  895.80 293.80   2.87   0.00  16.00   0.44 397.76 284.31
   1.01500  898.60 293.70   3.03   0.00  17.00   0.55 397.30 284.80
   0.98800  901.40 293.60   3.19   0.00  18.00   0.70 396.82 285.28
   0.96200  904.20 293.60   3.37   0.00  19.00   0.70 396.36 285.85
   0.93500  907.00 293.50   3.53   0.00  20.00   0.70 395.71 286.40
   0.90800  909.80 293.50   3.70   0.00  21.00   0.70 394.98 287.03
   0.88200  912.60 293.40   3.86   0.00  22.00   0.70 393.94 287.58
   0.85500  915.40 293.40   4.03   0.00  23.00   0.70 392.18 288.23
   0.82800  918.30 290.90   7.87   0.00  52.00   0.70 387.80 286.37
   0.80100  921.10 288.30  10.48   0.00  81.00   0.70 383.63 283.09
   0.77500  924.00 287.10  11.42   0.00  95.00   0.70 381.60 281.48
   0.74800  927.00 286.30  11.44   0.00  99.99   0.00 380.66 281.05
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
