      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 291.03   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 291.04   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 291.15   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 290.99   1.04
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 290.65   1.96
  35.00    6.52 245.30   0.00   0.00   0.00   0.00 290.11   3.28
  30.00   13.20 234.20   0.00   0.00   0.03   0.00 289.34   5.28
  20.76   50.60 209.00   0.00   0.00   1.00   0.00 285.96  10.16
  20.12   56.20 209.00   0.00   0.00   2.00   0.01 285.92  10.35
  19.53   61.80 209.00   0.00   0.00   2.00   0.01 285.83  10.76
  19.51   62.10 208.80   0.00   0.00   3.00   0.01 285.81  10.78
  19.20   65.30 206.40   0.00   0.00   3.00   0.01 285.69  10.92
  19.10   66.40 205.60   0.00   0.00   4.00   0.01 285.67  10.94
  18.90   68.60 205.20   0.00   0.00   4.00   0.01 285.67  11.02
  18.59   72.20 205.00   0.00   0.00   6.00   0.01 285.66  11.21
  18.29   76.00 203.10   0.00   0.00   8.00   0.01 285.61  11.38
  17.98   80.00 202.40   0.00   0.00  10.00   0.01 285.62  11.55
  17.73   83.40 200.40   0.00   0.00  13.00   0.01 285.63  11.64
  16.67  100.00 199.00   0.00   0.00  20.00   0.01 286.24  12.38
  16.50  103.00 198.20   0.00   0.00  17.00   0.01 286.38  12.48
  16.28  107.00 198.40   0.00   0.00  17.00   0.01 286.65  12.64
  15.51  122.00 200.20   0.00   0.00  15.00   0.01 287.82  13.55
  15.27  127.00 201.00   0.00   0.00  15.00   0.01 288.29  13.92
  14.95  134.00 203.40   0.00   0.00  14.00   0.01 289.04  14.61
  14.94  134.30 203.50   0.00   0.00  13.00   0.01 289.08  14.65
  14.63  141.30 205.20   0.00   0.00  11.00   0.01 289.80  15.40
  14.27  150.00 208.00   0.00   0.00   9.00   0.01 290.75  16.45
  13.41  171.90 214.60   0.00   0.00   6.00   0.01 293.21  19.67
  12.46  200.00 221.80   0.00   0.00   4.00   0.01 296.14  24.37
  12.30  205.00 223.20   0.00   0.00   6.00   0.01 296.60  25.44
  12.02  214.00 223.40   0.01   0.00  10.00   0.01 297.40  27.53
  11.32  238.00 229.00   0.01   0.00   8.00   0.01 300.49  34.20
  10.99  250.00 230.40   0.01   0.00   8.00   0.01 301.88  37.38
  10.96  251.00 230.60   0.01   0.00   9.00   0.01 302.03  37.66
   9.85  295.00 240.00   0.01   0.00   4.00   0.02 307.95  49.92
   9.75  299.00 240.50   0.02   0.00   5.00   0.02 308.32  51.02
   9.52  309.00 241.20   0.05   0.00  13.00   0.02 309.49  54.79
   9.12  327.00 244.60   0.05   0.00  10.00   0.02 312.38  62.96
   8.79  342.00 246.20   0.10   0.00  17.00   0.03 314.74  69.80
   8.23  369.30 251.40   0.13   0.00  14.00   0.04 320.68  83.46
   7.74  395.00 256.00   0.18   0.00  13.00   0.05 326.33  95.63
   7.64  400.00 256.80   0.14   0.00  10.00   0.05 327.44  97.86
   7.47  409.00 258.40   0.07   0.00   4.00   0.05 328.90 100.84
   7.32  417.60 258.80   0.07   0.00   4.00   0.05 329.75 102.78
   7.24  422.00 259.00   0.05   0.00   3.00   0.08 330.22 103.64
   6.49  465.00 263.80   0.07   0.00   3.00   0.10 335.15 113.54
   6.40  470.50 264.30   0.15   0.00   6.00   0.10 335.62 115.29
   6.28  478.00 265.00   0.38   0.00  14.00   0.10 336.21 119.06
   6.17  485.00 264.80   0.69   0.00  26.00   0.10 336.43 123.90
   6.10  489.40 264.60   1.37   0.00  52.00   0.10 336.75 128.13
   6.09  490.00 264.60   1.50   0.00  57.00   0.11 336.84 128.83
   5.93  500.00 265.40   1.48   0.00  53.00   0.12 338.65 139.73
   5.90  502.00 265.80   1.41   0.00  49.00   0.12 338.96 141.58
   5.85  505.00 266.00   0.93   0.00  32.00   0.12 338.92 143.68
   5.84  506.00 265.60   0.99   0.00  35.00   0.12 338.72 144.07
   5.79  509.00 264.20   1.94   0.00  76.00   0.12 338.37 145.15
   5.78  510.00 264.00   2.03   0.00  81.00   0.12 338.60 145.70
   5.49  529.20 266.80   2.10   0.00  68.00   0.12 345.94 161.75
   5.00  563.00 271.40   2.15   0.00  50.00   0.15 357.92 183.43
   4.88  571.60 272.60   2.19   0.00  47.00   0.15 361.00 188.46
   4.47  601.00 276.50   2.31   0.00  38.00   0.15 371.04 204.45
   4.00  637.00 280.80   2.91   0.00  36.00   0.16 383.15 223.36
   3.66  663.70 283.80   2.15   0.00  22.00   0.16 391.64 235.86
   3.49  677.00 285.30   1.94   0.00  18.00   0.16 395.28 241.17
   3.35  688.40 286.40   2.19   0.00  19.00   0.19 397.96 245.65
   2.74  739.90 290.30   3.21   0.00  22.00   0.23 409.95 265.77
   2.44  766.50 292.80   3.22   0.00  19.00   0.28 417.29 277.57
   1.83  822.30 297.80   3.39   0.00  15.00   0.41 431.43 301.66
   1.52  851.70 300.20   3.36   0.00  13.00   0.41 437.74 314.01
   1.03  900.00 304.10   3.83   0.00  12.00   0.59 445.19 334.50
   0.90  914.00 304.10   5.43   0.00  17.00   0.66 444.31 339.27
   0.76  928.00 304.90   2.33   0.00   7.00   0.66 444.14 343.94
   0.50  956.00 304.50   4.24   0.00  13.00   0.66 437.63 348.53
   0.43  963.00 301.30   6.31   0.00  23.00   0.66 430.74 344.84
   0.37  970.00 300.50   7.35   0.00  28.00   0.66 427.11 343.10
   0.30  976.90 299.00  10.14   0.00  42.00   0.66 421.66 341.33
   0.27  981.00 298.10  12.40   0.00  54.00   0.66 416.93 340.37
   0.21  988.00 292.50  13.47   0.00  81.00   0.66 403.91 331.28
   0.20  988.60 292.10  13.48   0.00  83.00   0.66 403.19 330.42
   0.20  989.10 291.70  13.48   0.00  85.00   0.66 402.59 329.59
   0.19  989.70 291.50  13.48   0.00  86.00   0.66 402.20 328.93
   0.19  990.30 291.40  13.40   0.00  86.00   0.66 401.86 328.46
   0.18  990.90 291.20  13.24   0.00  86.00   0.66 401.48 328.00
   0.18  991.40 291.10  13.32   0.00  87.00   0.66 401.15 327.62
   0.17  992.00 290.90  13.16   0.00  87.00   0.66 400.76 327.23
