 Sounding NKX 20140506-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 249.11   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 249.12   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 249.23   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 249.07   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 248.74   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 248.20   3.26
  30.00000   13.20 234.20   0.00   0.00   0.01   0.00 247.42   5.21
  25.00000   27.70 224.20   0.00   0.00   0.08   0.01 246.38   7.92
  18.28600   72.60 208.80   0.00   0.00   2.00   0.01 244.95  12.16
  17.96500   76.50 210.60   0.00   0.00   2.00   0.01 245.11  12.46
  17.69800   79.90 208.20   0.00   0.00   2.00   0.01 245.17  12.61
  17.12900   87.70 209.80   0.00   0.00   2.00   0.01 245.73  13.13
  15.99900  105.00 218.80   0.00   0.00   1.00   0.01 246.83  15.60
  15.64300  111.00 218.20   0.00   0.00   1.00   0.01 246.65  16.35
  15.53000  113.00 217.00   0.00   0.00   1.00   0.01 246.58  16.49
  15.30800  117.00 217.40   0.00   0.00   1.00   0.01 246.47  16.82
  15.20100  119.00 215.00   0.00   0.00   2.00   0.01 246.36  16.88
  14.94100  124.00 215.80   0.00   0.00   2.00   0.01 246.33  17.24
  14.74100  128.00 214.60   0.00   0.00   2.00   0.01 246.17  17.48
  14.59600  131.00 213.20   0.00   0.00   2.00   0.01 246.06  17.55
  14.22600  139.00 212.80   0.00   0.00   6.00   0.01 245.87  18.00
  14.09400  142.00 210.20   0.00   0.00   8.00   0.01 245.68  18.09
  13.96600  145.00 209.20   0.00   0.00  13.00   0.01 245.59  18.18
  13.84100  148.00 206.20   0.00   0.00  17.00   0.01 245.53  18.16
  13.68000  152.00 206.00   0.00   0.00  20.00   0.01 245.74  18.24
  13.10600  167.00 208.80   0.00   0.00  24.00   0.01 246.76  19.84
  12.82200  175.00 207.20   0.00   0.00  27.00   0.01 247.17  20.58
  12.49700  184.50 209.30   0.00   0.00  24.00   0.01 248.12  21.68
  11.75600  208.00 214.00   0.00   0.00  17.00   0.01 250.54  25.10
  10.63200  248.00 223.40   0.01   0.00  10.00   0.02 254.99  32.61
  10.05800  270.40 226.90   0.01   0.00  16.00   0.02 257.21  38.04
   9.68400  286.00 229.00   0.03   0.00  28.00   0.02 259.01  43.22
   9.36000  300.00 231.60   0.06   0.00  37.00   0.02 261.13  49.29
   9.14400  309.70 233.50   0.07   0.00  36.00   0.04 262.70  53.73
   8.33500  348.00 240.40   0.13   0.00  36.00   0.04 269.22  70.53
   8.17400  356.00 241.00   0.23   0.00  62.00   0.06 270.50  74.46
   7.62000  384.80 246.00   0.30   0.00  52.00   0.07 277.15  89.66
   7.34000  400.00 247.80   0.43   0.00  63.00   0.07 280.65  97.07
   7.12500  412.00 249.80   0.39   0.00  48.00   0.11 283.86 102.83
   6.67500  438.00 253.60   0.66   0.00  59.00   0.13 291.92 115.42
   6.44100  452.00 255.20   0.20   0.00  16.00   0.13 296.27 120.38
   6.03700  477.00 258.40   0.07   0.00   4.00   0.16 300.82 125.57
   5.52900  510.00 261.20   0.08   0.00   4.00   0.16 305.08 131.19
   5.13200  537.00 264.20   0.08   0.00   3.00   0.19 308.60 136.45
   4.49200  583.00 267.20   0.13   0.00   4.00   0.19 313.48 145.22
   4.02000  619.00 270.60   0.24   0.00   6.00   0.21 318.03 154.40
   3.65800  647.80 271.90   0.31   0.00   7.00   0.21 320.70 161.94
   3.08200  696.00 275.80   0.87   0.00  15.00   0.21 326.88 178.93
   3.03600  700.00 276.10   0.77   0.00  13.00   0.29 327.21 180.60
   2.74300  725.80 276.80   0.87   0.00  14.00   0.30 328.49 189.04
   2.43300  754.30 277.20   1.59   0.00  25.00   0.30 329.38 198.09
   2.37500  759.60 277.20   1.72   0.00  27.00   0.30 329.52 199.95
   2.31700  764.90 277.30   1.80   0.00  28.00   0.30 329.75 201.86
   2.25900  770.30 277.40   1.94   0.00  30.00   0.30 330.05 203.79
   2.20100  775.90 277.70   2.04   0.00  31.00   0.30 330.48 205.93
   2.14300  781.50 278.00   2.22   0.00  33.00   0.30 330.83 208.19
   2.08500  787.10 278.20   2.32   0.00  34.00   0.30 331.07 210.42
   2.02700  792.70 278.50   2.43   0.00  35.00   0.43 331.29 212.71
   1.97000  798.20 278.70   2.54   0.00  36.00   0.54 331.27 214.96
   1.91200  804.00 278.70   2.47   0.00  35.00   0.54 330.97 217.00
   1.85400  809.70 278.60   2.38   0.00  34.00   0.54 330.54 218.68
   1.79600  815.50 278.60   2.38   0.00  34.00   0.54 330.03 220.27
   1.73800  821.20 278.50   2.36   0.00  34.00   0.54 328.99 221.68
   1.68000  827.00 277.00   3.40   0.00  54.00   0.54 326.69 221.79
   1.62200  833.00 275.10   5.15   0.00  93.00   0.00 324.66 221.22
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
