 Sounding NKX 20170929-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 290.00   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 290.00   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 290.12   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 289.95   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 289.61   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 289.04   3.26
  27.43200   17.50 223.50   0.00   0.00   1.00   0.00 287.14   6.84
  26.99800   18.70 223.40   0.00   0.00   1.00   0.00 287.05   7.11
  25.88600   22.20 219.20   0.00   0.00   1.00   0.00 286.80   7.73
  25.46500   23.70 220.80   0.00   0.00   1.00   0.00 286.74   8.01
  25.04500   25.30 217.60   0.00   0.00   2.00   0.00 286.61   8.27
  24.65300   26.90 218.60   0.00   0.00   1.00   0.00 286.55   8.54
  24.07900   29.40 215.60   0.00   0.00   1.00   0.00 286.39   8.84
  23.89700   30.30 214.60   0.00   0.00   2.00   0.00 286.36   8.91
  22.91800   35.40 214.80   0.00   0.00   2.00   0.00 286.24   9.59
  22.50700   37.80 212.00   0.00   0.00   2.00   0.00 286.15   9.81
  21.97000   41.20 213.20   0.00   0.00   1.00   0.00 286.13  10.15
  21.47800   44.60 210.80   0.00   0.00   2.00   0.00 286.05  10.40
  21.17900   46.80 212.20   0.00   0.00   2.00   0.00 286.04  10.63
  20.83200   49.50 209.80   0.00   0.00   2.00   0.00 285.94  10.82
  20.06400   56.10 208.40   0.00   0.00   2.00   0.01 285.96  11.20
  19.80900   58.50 209.20   0.00   0.00   2.00   0.01 286.02  11.40
  19.56400   60.90 207.80   0.00   0.00   2.00   0.01 286.05  11.55
  18.74500   69.60 211.40   0.00   0.00   2.00   0.01 286.27  12.45
  18.51000   72.30 209.00   0.00   0.00   3.00   0.01 286.17  12.64
  18.00000   78.60 206.60   0.00   0.00   4.00   0.01 286.17  12.92
  17.67800   82.90 206.50   0.00   0.00   4.00   0.01 286.29  13.13
  16.54000  100.00 206.00   0.00   0.00   5.00   0.01 286.89  14.13
  15.96400  110.00 207.00   0.00   0.00   5.00   0.01 287.46  14.82
  15.43300  120.00 209.60   0.00   0.00   5.00   0.01 288.07  15.78
  14.84900  132.00 209.00   0.00   0.00   6.00   0.01 288.62  16.73
