      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 291.50   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 291.51   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 291.62   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 291.46   1.04
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 291.13   1.95
  35.00    6.52 245.30   0.00   0.00   0.00   0.00 290.59   3.24
  30.00   13.20 234.20   0.00   0.00   0.01   0.00 289.80   5.17
  22.04   40.80 215.80   0.00   0.00   1.00   0.00 287.15   9.78
  21.34   45.60 214.00   0.00   0.00   1.00   0.00 286.86  10.09
  21.03   47.90 212.40   0.00   0.00   1.00   0.00 286.71  10.19
  20.75   50.20 210.40   0.00   0.00   2.00   0.00 286.59  10.25
  20.50   52.20 210.00   0.00   0.00   2.00   0.00 286.51  10.33
  20.39   53.20 208.20   0.00   0.00   2.00   0.00 286.46  10.34
  19.49   61.70 207.00   0.00   0.00   3.00   0.01 286.40  10.68
  18.73   70.00 203.80   0.00   0.00   3.00   0.01 286.40  10.93
  18.38   74.20 204.40   0.00   0.00   3.00   0.01 286.50  11.10
  18.26   75.70 202.80   0.00   0.00   3.00   0.01 286.51  11.12
  17.68   83.50 204.20   0.00   0.00   4.00   0.01 286.86  11.50
  16.93   94.80 204.00   0.00   0.00   4.00   0.01 287.33  12.12
  16.04  110.00 207.60   0.00   0.00   3.00   0.01 288.21  13.32
  15.85  113.40 207.90   0.00   0.00   4.00   0.01 288.35  13.62
  15.51  120.00 207.60   0.00   0.00   4.00   0.01 288.63  14.11
  15.11  128.00 209.40   0.00   0.00   5.00   0.00 289.08  14.86
  14.83  134.00 209.00   0.00   0.00   6.00   0.00 289.32  15.38
  14.33  145.50 210.10   0.00   0.00   6.00   0.00 290.02  16.44
  14.06  152.00 211.60   0.00   0.00   5.00   0.00 290.47  17.13
  13.78  159.00 212.20   0.00   0.00   6.00   0.00 290.88  17.87
  13.72  160.60 212.30   0.00   0.00   7.00   0.00 290.99  18.05
  13.11  177.00 214.60   0.00   0.00  11.00   0.00 292.19  20.36
  12.90  183.00 214.80   0.00   0.00  15.00   0.00 292.66  21.36
  12.53  194.00 217.20   0.01   0.00  27.00   0.00 293.92  24.10
  12.33  200.00 218.60   0.01   0.00  21.00   0.00 294.66  25.85
  12.11  207.00 220.40   0.01   0.00  15.00   0.01 295.46  27.64
  11.60  224.00 222.80   0.02   0.00  30.00   0.01 297.41  32.46
  11.21  238.00 226.00   0.03   0.00  39.00   0.01 299.74  38.03
  10.88  250.00 229.00   0.02   0.00  20.00   0.01 301.79  42.47
  10.62  260.00 231.20   0.03   0.00  18.00   0.01 303.24  45.58
  10.08  281.00 234.80   0.05   0.00  22.00   0.01 306.26  52.58
   9.87  290.00 235.80   0.08   0.00  35.00   0.01 307.74  56.22
   9.65  299.00 237.40   0.07   0.00  28.00   0.01 309.60  60.08
   9.63  300.00 237.60   0.08   0.00  28.00   0.01 309.81  60.47
   9.33  313.00 240.20   0.07   0.00  21.00   0.01 312.47  65.41
   8.66  344.00 246.20   0.11   0.00  18.00   0.02 319.10  77.11
   8.47  353.00 248.00   0.04   0.00   6.00   0.02 320.76  79.86
   8.17  368.00 250.40   0.04   0.00   5.00   0.02 322.69  83.33
   7.97  378.00 251.60   0.08   0.00   8.00   0.03 323.73  85.92
   7.91  381.00 251.20   0.25   0.00  27.00   0.03 324.05  87.09
   7.62  396.20 253.60   0.29   0.00  26.00   0.03 327.89  95.96
   6.97  432.00 259.20   0.26   0.00  15.00   0.06 336.59 112.54
   6.68  449.00 261.60   0.44   0.00  21.00   0.06 340.87 120.36
   6.35  469.00 264.60   0.26   0.00  10.00   0.06 345.81 128.97
   6.17  480.00 266.00   0.55   0.00  19.00   0.06 348.49 133.71
   6.10  484.50 266.80   0.43   0.00  14.00   0.06 349.85 135.99
   5.85  500.00 269.00   0.18   0.00   5.00   0.07 352.76 141.50
   5.49  523.60 269.40   0.15   0.00   4.00   0.07 354.75 145.88
   5.00  557.00 271.20   0.21   0.00   5.00   0.08 358.75 152.17
   4.57  587.10 274.20   0.36   0.00   7.00   0.08 363.89 160.67
   4.00  630.00 278.10   0.81   0.00  12.00   0.09 372.71 177.16
   3.66  657.00 281.20   0.41   0.00   5.00   0.09 378.97 187.60
   3.45  674.00 283.10   0.28   0.00   3.00   0.09 381.67 192.52
   3.10  703.00 284.80   0.52   0.00   5.00   0.12 384.43 200.18
   2.70  737.00 285.50   1.52   0.00  14.00   0.13 387.18 211.59
   2.56  750.00 286.10   0.90   0.00   8.00   0.13 388.80 216.15
   2.47  758.00 286.30   1.72   0.00  15.00   0.13 389.79 218.78
   2.38  766.00 286.90   2.02   0.00  17.00   0.13 391.55 222.59
   2.31  772.00 287.50   0.99   0.00   8.00   0.13 392.82 225.03
   2.13  788.40 288.80   1.33   0.00  10.00   0.19 395.48 230.70
   1.78  822.00 291.10   2.14   0.00  14.00   0.23 400.73 244.44
   1.49  850.00 292.80   1.35   0.00   8.00   0.23 404.24 254.60
   1.41  858.00 293.10   0.86   0.00   5.00   0.23 404.83 256.47
   1.34  865.00 293.30   1.92   0.00  11.00   0.23 405.44 258.21
   1.22  877.60 294.40   0.74   0.00   4.00   0.27 406.85 262.00
   0.91  909.20 295.30   1.17   0.00   6.00   0.37 407.18 268.40
   0.77  925.00 295.10   1.16   0.00   6.00   0.37 405.83 270.96
   0.61  942.00 294.50   1.12   0.00   6.00   0.37 403.22 272.53
   0.57  946.00 293.80   3.05   0.00  17.00   0.37 401.61 272.48
   0.53  950.00 291.90   8.99   0.00  56.00   0.37 398.23 271.63
   0.51  953.10 290.90   9.23   0.00  61.00   0.37 396.06 271.73
   0.49  954.40 290.40   9.54   0.00  65.00   0.37 395.15 271.83
   0.48  955.70 290.10  10.09   0.00  70.00   0.37 394.46 272.08
   0.47  957.10 289.70  10.56   0.00  75.00   0.37 393.73 272.34
   0.46  958.40 289.30  11.13   0.00  81.00   0.37 393.13 272.62
   0.45  959.80 289.10  11.40   0.00  84.00   0.37 392.80 273.14
   0.43  961.10 289.00  11.47   0.00  85.00   0.37 392.58 273.86
   0.42  962.50 288.90  11.54   0.00  86.00   0.37 392.41 274.64
   0.41  963.80 288.90  11.80   0.00  88.00   0.37 392.29 275.55
   0.40  965.20 288.80  11.87   0.00  89.00   0.37 392.08 276.43
   0.39  966.60 288.70  12.06   0.00  91.00   0.37 391.87 277.28
   0.37  967.90 288.60  12.12   0.00  92.00   0.37 391.69 278.13
   0.36  969.30 288.50  12.18   0.00  93.00   0.37 391.52 278.95
   0.35  970.60 288.40  12.36   0.00  95.00   0.37 391.38 279.77
   0.34  972.00 288.30  12.42   0.00  96.00   0.00 391.36 280.58
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
