 Sounding NKX 20140505-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 285.36   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 285.36   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 285.47   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 285.32   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 284.99   1.94
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 284.46   3.23
  30.00000   13.20 234.20   0.00   0.00   0.01   0.00 283.75   5.15
  19.57400   59.20 208.60   0.00   0.00   2.00   0.00 280.15  10.97
  18.89800   66.10 208.90   0.00   0.00   2.00   0.00 280.28  11.24
  18.59300   69.50 209.00   0.00   0.00   2.00   0.00 280.32  11.44
  18.20200   74.10 209.40   0.00   0.00   3.00   0.00 280.36  11.79
  17.67800   80.80 207.40   0.00   0.00   3.00   0.00 280.32  12.14
  17.10100   88.90 205.20   0.00   0.00   3.00   0.00 280.50  12.36
  16.39000  100.00 208.60   0.00   0.00   2.00   0.00 281.16  13.10
  15.91700  108.00 210.20   0.00   0.00   2.00   0.00 281.48  13.80
  15.80400  110.00 209.40   0.00   0.00   3.00   0.00 281.52  13.93
  15.54500  114.70 210.70   0.00   0.00   2.00   0.00 281.75  14.33
  15.24000  120.50 211.00   0.00   0.00   2.00   0.00 281.96  14.79
  14.62400  133.00 213.60   0.00   0.00   2.00   0.00 282.41  15.96
  14.21400  142.00 212.80   0.00   0.00   2.00   0.00 282.49  16.60
  13.99700  147.00 214.00   0.00   0.00   3.00   0.00 282.57  17.05
  13.82900  151.00 212.60   0.00   0.00   4.00   0.00 282.49  17.32
  13.50900  159.00 211.40   0.00   0.00   7.00   0.00 282.55  17.82
  13.20500  167.00 212.00   0.00   0.00  16.00   0.00 282.65  18.75
  13.06000  171.00 209.00   0.00   0.00  24.00   0.00 282.58  19.10
  12.71300  181.00 208.20   0.00   0.00  24.00   0.00 283.16  19.93
  12.10000  200.00 212.40   0.00   0.00  22.00   0.00 284.97  22.57
  11.21700  230.00 217.40   0.01   0.00  41.00   0.01 288.34  29.19
  10.50000  257.00 223.60   0.01   0.00  20.00   0.01 292.20  36.25
   9.47000  300.00 232.60   0.02   0.00  11.00   0.01 297.99  46.91
   9.15800  314.00 235.60   0.02   0.00   9.00   0.01 299.55  50.60
   8.87800  327.00 236.00   0.10   0.00  43.00   0.01 300.91  55.59
   8.26400  357.00 241.60   0.13   0.00  33.00   0.01 306.99  70.83
   7.99100  371.00 243.80   0.22   0.00  46.00   0.02 309.96  77.71
   7.80100  381.00 245.20   0.12   0.00  22.00   0.02 311.97  81.79
   7.62000  390.70 246.40   0.05   0.00   9.00   0.02 313.17  84.14
   7.45000  400.00 246.40   0.10   0.00  17.00   0.02 314.02  85.87
   7.18400  415.00 247.80   0.18   0.00  26.00   0.04 316.52  89.96
   6.09600  480.70 257.50   0.26   0.00  17.00   0.05 331.95 113.36
   5.77000  502.00 260.40   0.36   0.00  19.00   0.06 337.51 121.68
   4.87700  562.80 268.10   0.17   0.00   5.00   0.07 352.19 141.35
   4.45600  594.00 271.80   0.13   0.00   3.00   0.07 357.76 149.03
   4.26700  608.20 272.60   0.09   0.00   2.00   0.07 359.44 151.74
   3.12800  700.00 280.30   0.23   0.00   3.00   0.10 372.55 172.71
   2.65800  741.00 283.90   0.39   0.00   4.00   0.11 378.84 185.99
   2.13400  788.90 286.80   0.24   0.00   2.00   0.15 383.82 198.83
   1.87100  814.00 287.90   1.14   0.00   9.00   0.19 386.16 207.33
   1.51500  849.00 289.90   0.28   0.00   2.00   0.19 389.27 218.58
   1.16200  885.00 290.50   0.30   0.00   2.00   0.23 389.83 224.15
   0.91400  911.30 290.00   2.44   0.00  17.00   0.31 388.84 231.07
   0.70500  934.00 290.30   2.04   0.00  14.00   0.31 387.34 240.97
   0.62300  943.00 287.80   7.90   0.00  63.00   0.31 382.95 243.63
   0.59100  946.60 287.00   8.84   0.00  74.00   0.31 381.64 245.96
   0.57700  948.20 286.70   9.15   0.00  78.00   0.31 381.32 247.10
