 Sounding NKX 20140915-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 296.97   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 296.98   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 297.09   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 296.93   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 296.59   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 296.05   3.33
  30.00000   13.20 234.20   0.00   0.00   0.05   0.00 295.22   5.42
  25.00000   27.70 224.20   0.00   0.00   0.29   0.01 294.07   8.53
  18.98100   67.50 207.20   0.00   0.00   2.00   0.02 292.08  12.19
  18.76000   70.00 207.40   0.00   0.00   3.00   0.02 292.11  12.30
  18.46300   73.50 207.20   0.00   0.00   4.00   0.02 292.09  12.52
  18.12100   77.80 203.80   0.00   0.00   6.00   0.02 292.02  12.62
  17.59900   84.90 204.00   0.00   0.00   8.00   0.02 292.18  12.95
  17.34500   88.60 201.20   0.00   0.00  11.00   0.02 292.20  13.03
  16.84000   96.50 202.20   0.00   0.00  16.00   0.02 292.56  13.48
  16.63000  100.00 200.00   0.00   0.00  18.00   0.02 292.65  13.62
  16.45700  103.00 199.20   0.00   0.00  17.00   0.02 292.84  13.68
  16.12600  109.00 201.40   0.00   0.00  15.00   0.02 293.37  14.08
  15.60700  119.00 202.80   0.00   0.00  13.00   0.02 294.07  14.90
  15.45900  122.00 201.80   0.00   0.00  11.00   0.01 294.25  15.06
  14.63700  140.00 206.60   0.00   0.00   8.00   0.01 295.83  16.65
  14.42500  145.00 206.80   0.00   0.00  11.00   0.01 296.16  17.12
  14.34200  147.00 206.00   0.00   0.00  10.00   0.01 296.30  17.26
  13.98100  156.00 209.00   0.00   0.00  11.00   0.01 297.25  18.26
  13.56300  167.00 210.80   0.00   0.00  12.00   0.01 298.36  19.71
  13.13200  179.00 214.60   0.00   0.00  11.00   0.01 299.76  21.75
  12.80200  188.60 215.80   0.00   0.00  13.00   0.01 300.80  23.48
  11.87100  218.00 224.00   0.01   0.00   8.00   0.02 304.73  29.96
  10.41000  271.00 235.00   0.03   0.00  13.00   0.03 312.96  46.44
   9.70000  300.00 241.60   0.02   0.00   5.00   0.03 318.09  56.24
