 Sounding NKX 20150730-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 260.53   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 260.53   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 260.65   0.42
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 260.48   1.06
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 260.13   2.01
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 259.53   3.41
  29.06200   14.20 227.00   0.00   0.00   1.00   0.00 258.16   6.47
  28.52600   15.40 224.20   0.00   0.00   1.00   0.00 258.07   6.79
  27.95600   16.80 223.60   0.00   0.00   1.00   0.00 258.04   7.14
  26.97700   19.50 225.80   0.00   0.00   1.00   0.00 257.94   7.96
  26.81000   20.00 224.60   0.00   0.00   1.00   0.00 257.89   8.10
  26.21300   21.90 222.80   0.00   0.00   1.00   0.00 257.78   8.55
  25.90800   22.90 222.80   0.00   0.00   1.00   0.00 257.74   8.78
  25.21600   25.50 223.40   0.00   0.00   1.00   0.01 257.60   9.39
  24.46900   28.60 220.00   0.00   0.00   1.00   0.01 257.38   9.96
  23.77400   31.90 219.40   0.00   0.00   1.00   0.01 257.27  10.48
  22.86000   36.80 218.10   0.00   0.00   1.00   0.01 257.07  11.18
  22.27600   40.30 217.20   0.00   0.00   1.00   0.01 256.87  11.62
  21.94600   42.50 214.90   0.00   0.00   1.00   0.01 256.73  11.79
  21.51600   45.50 211.80   0.00   0.00   1.00   0.01 256.64  11.91
  21.11900   48.50 213.60   0.00   0.00   1.00   0.01 256.65  12.16
  20.98000   49.60 212.20   0.00   0.00   1.00   0.01 256.61  12.23
  20.11700   57.00 211.20   0.00   0.00   1.00   0.02 256.55  12.72
  19.80500   59.90 209.80   0.00   0.00   1.00   0.03 256.58  12.90
  19.20200   66.00 210.90   0.00   0.00   2.00   0.03 256.81  13.50
  18.84000   70.00 211.00   0.00   0.00   2.00   0.03 256.87  13.93
  18.44000   74.70 210.40   0.00   0.00   3.00   0.03 256.85  14.38
  17.99900   80.30 207.00   0.00   0.00   4.00   0.03 256.81  14.68
  17.61200   85.60 207.40   0.00   0.00   5.00   0.03 256.92  15.02
