      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00    0.00 210.70   0.00   0.00   0.00   0.00 308.87   0.00
  70.00    0.07 219.10   0.00   0.00   0.00   0.00 308.88   0.01
  50.00    0.95 276.20   0.00   0.00   0.00   0.00 308.99   0.41
  45.00    1.76 269.70   0.00   0.00   0.00   0.00 308.82   1.04
  40.00    3.33 257.50   0.00   0.00   0.00   0.00 308.48   1.95
  35.00    6.52 245.30   0.00   0.00   0.00   0.00 307.89   3.24
  28.65   14.80 226.60   0.00   0.00   1.00   0.00 306.46   6.19
  28.68   14.80 226.60   0.00   0.00   1.00   0.00 306.46   6.19
  28.04   16.30 226.20   0.00   0.00   1.00   0.00 306.34   6.68
  27.43   17.90 224.70   0.00   0.00   1.00   0.00 306.19   7.13
  26.43   20.80 221.60   0.00   0.00   1.00   0.00 305.98   7.77
  24.99   26.00 219.80   0.00   0.00   1.00   0.00 305.77   8.69
  24.63   27.50 219.40   0.00   0.00   1.00   0.00 305.72   8.94
  24.07   30.00 219.40   0.00   0.00   1.00   0.00 305.65   9.36
  24.08   30.00 219.40   0.00   0.00   1.00   0.00 305.65   9.36
  23.82   31.20 220.60   0.00   0.00   1.00   0.00 305.60   9.60
  23.47   32.90 218.80   0.00   0.00   1.00   0.00 305.47   9.87
  23.16   34.50 218.20   0.00   0.00   1.00   0.00 305.39  10.08
  22.55   38.00 217.60   0.00   0.00   1.00   0.00 305.21  10.52
  22.25   39.90 217.00   0.00   0.00   1.00   0.00 305.07  10.74
  21.52   44.80 211.80   0.00   0.00   1.00   0.00 304.73  11.00
  21.03   48.50 211.10   0.00   0.00   1.00   0.00 304.65  11.15
  20.73   50.90 210.80   0.00   0.00   1.00   0.00 304.59  11.29
  20.12   56.20 207.60   0.00   0.00   1.00   0.00 304.49  11.43
  19.54   61.80 210.20   0.00   0.00   2.00   0.01 304.59  11.86
  19.20   65.30 209.60   0.00   0.00   2.00   0.01 304.43  12.15
  19.18   65.50 209.60   0.00   0.00   3.00   0.01 304.41  12.17
  18.90   68.60 203.90   0.00   0.00   3.00   0.01 304.21  12.13
  18.59   72.20 201.80   0.00   0.00   3.00   0.01 304.29  12.03
  18.29   76.00 203.10   0.00   0.00   3.00   0.01 304.54  12.12
  17.70   83.80 205.60   0.00   0.00   3.00   0.01 304.97  12.63
