 Sounding NKX 20170706-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 277.14   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 277.14   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 277.25   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 277.09   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 276.75   1.99
  31.37000   10.00 232.60   0.00   0.00   1.00   0.00 275.12   5.71
  31.39400   10.00 232.80   0.00   0.00   1.00   0.00 275.12   5.71
  30.78500   10.90 231.70   0.00   0.00   1.00   0.00 275.00   6.18
  30.48000   11.40 231.10   0.00   0.00   1.00   0.00 274.94   6.40
  30.02400   12.20 228.40   0.00   0.00   1.00   0.00 274.86   6.69
  29.26100   13.70 229.90   0.00   0.00   1.00   0.00 274.78   7.27
  28.77100   14.70 230.80   0.00   0.00   1.00   0.00 274.67   7.72
  27.60800   17.50 225.00   0.00   0.00   1.00   0.00 274.32   8.57
  26.73000   20.00 224.00   0.00   0.00   1.00   0.00 274.14   9.13
  25.93700   22.60 220.00   0.00   0.00   1.00   0.00 273.98   9.55
  25.76800   23.20 221.20   0.00   0.00   1.00   0.00 273.98   9.65
  24.98400   26.20 220.20   0.00   0.00   1.00   0.00 273.89  10.16
  24.55500   28.00 222.00   0.00   0.00   1.00   0.00 273.84  10.53
  24.21800   29.50 219.60   0.00   0.00   1.00   0.00 273.73  10.77
  23.04400   35.40 219.80   0.00   0.00   1.00   0.00 273.45  11.70
  22.62300   37.80 218.00   0.00   0.00   1.00   0.00 273.21  12.00
  22.47400   38.70 215.20   0.00   0.00   1.00   0.00 273.11  12.04
  22.20400   40.40 213.20   0.00   0.00   1.00   0.00 273.04  12.08
  21.13800   47.90 213.80   0.00   0.00   1.00   0.00 272.91  12.66
  20.72600   51.20 212.00   0.00   0.00   1.00   0.01 272.75  12.88
  19.73800   60.10 207.80   0.00   0.00   1.00   0.02 272.52  13.22
  19.13900   66.30 208.60   0.00   0.00   2.00   0.02 272.55  13.64
  18.98500   68.00 206.40   0.00   0.00   2.00   0.02 272.49  13.69
  18.81000   70.00 207.00   0.00   0.00   3.00   0.02 272.48  13.79
  18.61500   72.30 204.00   0.00   0.00   3.00   0.02 272.41  13.82
  17.74800   83.60 201.40   0.00   0.00   8.00   0.02 272.69  14.05
  17.27200   90.60 202.60   0.00   0.00   8.00   0.02 273.00  14.43
  17.07900   93.60 200.60   0.00   0.00   9.00   0.02 273.05  14.50
  16.46000  104.00 199.80   0.00   0.00  12.00   0.02 273.69  14.83
  16.23900  108.00 201.40   0.00   0.00  13.00   0.02 274.04  15.10
  16.02500  112.00 200.80   0.00   0.00  11.00   0.02 274.36  15.31
  15.61600  120.00 204.60   0.00   0.00  10.00   0.02 275.20  16.06
  15.37200  125.00 205.80   0.00   0.00   9.00   0.02 275.59  16.60
  15.18200  129.00 206.40   0.00   0.00  10.00   0.02 275.84  17.02
  15.04400  132.00 205.00   0.00   0.00  12.00   0.01 276.01  17.22
  14.51900  144.00 207.60   0.00   0.00   9.00   0.01 277.16  18.29
  13.10600  180.60 216.90   0.00   0.00   6.00   0.02 281.12  23.17
  12.72300  192.00 219.40   0.00   0.00   6.00   0.02 282.38  25.03
  12.19200  208.20 223.50   0.00   0.00   4.00   0.02 284.28  27.99
  10.97000  250.00 232.00   0.00   0.00   2.00   0.03 288.72  35.54
  10.36300  273.30 236.00   0.01   0.00   3.00   0.03 291.00  40.48
  10.05800  285.70 237.70   0.01   0.00   3.00   0.03 292.13  43.48
   9.72000  300.00 239.40   0.01   0.00   3.00   0.04 293.43  46.92
   9.26300  320.00 242.40   0.02   0.00   4.00   0.04 295.21  52.49
   9.17500  324.00 242.20   0.06   0.00  14.00   0.04 295.40  54.30
   9.10900  327.00 241.60   0.15   0.00  37.00   0.05 295.70  57.04
   8.15800  373.00 250.60   0.21   0.00  24.00   0.08 306.03  89.29
   7.79000  392.00 252.60   0.21   0.00  20.00   0.11 309.39  97.77
   7.62000  401.10 254.00   0.22   0.00  19.00   0.11 311.21 101.54
