 Sounding NKX 20160827-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 284.30   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 284.31   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 284.42   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 284.25   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 283.91   1.97
  30.78500   10.80 225.90   0.00   0.00   1.00   0.00 282.14   5.28
  30.48000   11.30 226.40   0.00   0.00   1.00   0.00 282.13   5.44
  30.16900   11.80 227.00   0.00   0.00   1.00   0.00 282.10   5.63
  29.18200   13.70 224.60   0.00   0.00   1.00   0.00 281.98   6.24
  28.65100   14.80 224.90   0.00   0.00   1.00   0.00 281.95   6.58
  28.16000   16.00 225.20   0.00   0.00   1.00   0.00 281.89   6.95
  27.53200   17.60 224.60   0.00   0.00   1.00   0.00 281.77   7.42
  26.79800   19.70 220.60   0.00   0.00   1.00   0.00 281.62   7.86
  26.70000   20.00 220.80   0.00   0.00   1.00   0.00 281.62   7.91
  25.90800   22.60 221.10   0.00   0.00   1.00   0.00 281.55   8.44
  25.60300   23.70 220.80   0.00   0.00   1.00   0.00 281.50   8.66
  24.88500   26.50 218.40   0.00   0.00   1.00   0.00 281.40   9.11
  24.62400   27.60 220.00   0.00   0.00   1.00   0.00 281.40   9.32
  24.24100   29.30 218.00   0.00   0.00   1.00   0.00 281.33   9.59
  23.85900   31.10 219.20   0.00   0.00   1.00   0.00 281.30   9.89
  23.25200   34.20 216.40   0.00   0.00   1.00   0.00 281.18  10.30
  22.83800   36.50 217.40   0.00   0.00   1.00   0.00 281.16  10.61
  22.25000   40.00 215.80   0.00   0.00   1.00   0.00 281.05  11.03
  21.33600   46.30 214.50   0.00   0.00   1.00   0.00 280.92  11.65
  20.85000   50.00 214.00   0.00   0.00   1.00   0.00 280.86  11.99
  20.66400   51.50 215.00   0.00   0.00   1.00   0.00 280.83  12.16
  20.48400   53.00 213.40   0.00   0.00   1.00   0.00 280.75  12.28
  19.98700   57.40 213.00   0.00   0.00   1.00   0.02 280.59  12.60
  19.74400   59.70 209.20   0.00   0.00   1.00   0.02 280.50  12.66
  19.54100   61.70 210.20   0.00   0.00   1.00   0.02 280.56  12.76
  19.05500   66.80 207.80   0.00   0.00   1.00   0.02 280.59  12.97
  18.65700   71.30 209.60   0.00   0.00   1.00   0.02 280.73  13.29
  18.42100   74.10 207.00   0.00   0.00   2.00   0.02 280.72  13.40
  17.98300   79.60 208.60   0.00   0.00   2.00   0.02 280.93  13.77
  17.67800   83.70 207.90   0.00   0.00   3.00   0.02 280.96  14.04
  16.75200   97.50 204.40   0.00   0.00   6.00   0.02 281.24  14.62
  16.60000  100.00 205.00   0.00   0.00   6.00   0.02 281.39  14.75
  16.08400  109.00 204.60   0.00   0.00   7.00   0.02 281.87  15.23
  15.40500  122.00 207.40   0.00   0.00   7.00   0.01 282.81  16.32
  14.93500  131.80 207.00   0.00   0.00   6.00   0.01 283.39  17.03
  14.15000  150.00 210.00   0.00   0.00   5.00   0.01 284.87  18.52
  13.86800  157.00 211.60   0.00   0.00   5.00   0.01 285.53  19.24
  13.04200  179.00 217.20   0.00   0.00   5.00   0.01 287.72  22.20
