 Sounding NKX 20150928-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 287.17   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 287.18   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 287.29   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 287.13   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 286.79   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 286.25   3.30
  30.00000   13.20 234.20   0.00   0.00   0.03   0.00 285.45   5.32
  21.66600   43.50 213.20   0.00   0.00   1.00   0.00 282.56  10.15
  21.03100   48.20 211.70   0.00   0.00   1.00   0.00 282.37  10.34
  20.36100   53.70 208.80   0.00   0.00   1.00   0.01 282.19  10.49
  19.60200   60.80 209.20   0.00   0.00   2.00   0.01 282.12  10.92
  19.28100   64.10 205.80   0.00   0.00   2.00   0.01 282.02  11.02
  18.75000   70.00 206.80   0.00   0.00   3.00   0.01 282.08  11.34
  18.09900   78.00 202.60   0.00   0.00   7.00   0.01 282.00  11.64
  17.66400   83.90 204.00   0.00   0.00  10.00   0.01 282.12  12.05
  17.11300   92.10 198.40   0.00   0.00  14.00   0.01 282.14  12.22
  16.79700   97.20 200.60   0.00   0.00  15.00   0.01 282.47  12.49
  16.45700  103.00 199.20   0.00   0.00  14.00   0.01 282.71  12.76
  15.76000  116.00 201.80   0.00   0.00  18.00   0.01 283.54  13.73
  15.54500  120.30 199.50   0.00   0.00  17.00   0.01 283.73  13.91
  14.91000  134.00 203.00   0.00   0.00  11.00   0.01 285.06  14.91
  14.47800  144.00 207.00   0.00   0.00  11.00   0.01 286.10  16.09
  14.32600  147.70 207.70   0.00   0.00  12.00   0.01 286.42  16.58
  14.02100  155.20 209.60   0.00   0.00  12.00   0.01 287.11  17.65
  13.41100  171.30 212.70   0.00   0.00  19.00   0.01 288.64  20.42
  12.89300  186.00 216.60   0.01   0.00  27.00   0.01 290.32  24.18
  12.65800  193.00 218.40   0.01   0.00  28.00   0.01 291.05  26.40
  12.52700  197.00 218.20   0.02   0.00  60.00   0.01 291.42  27.90
  11.99500  214.00 221.00   0.03   0.00  67.00   0.01 294.05  35.27
  11.21500  241.00 227.80   0.05   0.00  45.00   0.01 299.37  46.08
  10.97000  250.00 229.80   0.04   0.00  32.00   0.02 301.05  49.26
  10.36300  273.40 235.50   0.07   0.00  32.00   0.02 305.61  57.98
  10.10200  284.00 237.60   0.11   0.00  39.00   0.02 307.73  62.64
   9.72000  300.00 241.00   0.12   0.00  33.00   0.02 311.21  70.00
   9.44900  311.60 243.20   0.21   0.00  47.00   0.02 313.95  75.91
   9.03700  330.00 246.80   0.22   0.00  35.00   0.04 318.82  85.39
   8.37900  361.00 252.40   0.20   0.00  20.00   0.04 326.55  98.57
   8.19600  370.00 253.60   0.16   0.00  14.00   0.06 328.47 101.62
   7.61000  400.00 258.00   0.10   0.00   6.00   0.07 333.76 110.10
   7.31200  416.00 260.00   0.09   0.00   5.00   0.09 335.72 114.03
   6.72800  449.00 261.80   0.64   0.00  30.00   0.12 340.39 125.80
   6.09600  487.00 267.40   0.74   0.00  23.00   0.14 351.55 147.08
   5.89000  500.00 269.40   0.56   0.00  15.00   0.15 355.01 153.34
   5.16200  548.00 274.30   0.73   0.00  14.00   0.17 365.61 172.60
   4.87700  567.70 276.30   0.12   0.00   2.00   0.18 368.79 177.99
   4.30700  609.00 278.80   0.35   0.00   5.00   0.18 372.08 186.38
   4.25400  613.00 277.50   2.47   0.00  38.00   0.19 371.63 187.54
   3.65800  659.20 282.20   2.83   0.00  32.00   0.20 383.91 219.47
   3.38900  681.00 283.50   2.40   0.00  25.00   0.20 387.85 229.60
   3.16000  700.00 284.50   2.66   0.00  26.00   0.21 390.97 236.85
   2.98300  715.00 285.30   4.09   0.00  38.00   0.29 393.96 243.42
   2.74300  735.60 287.40   4.16   0.00  34.00   0.29 399.76 255.05
   2.43800  762.60 289.60   6.02   0.00  43.00   0.29 406.54 270.38
   2.13400  790.10 291.90   6.58   0.00  41.00   0.44 413.97 286.89
   1.69900  831.00 295.80   5.04   0.00  25.00   0.51 424.32 308.84
   1.54400  846.00 296.80   1.07   0.00   5.00   0.51 425.77 313.19
   1.21900  878.20 296.00   3.87   0.00  19.00   0.60 424.90 316.38
   0.91400  909.50 297.10   6.08   0.00  28.00   0.82 427.23 324.84
   0.65500  937.00 297.90   5.90   0.00  26.00   0.82 426.57 333.54
   0.61000  941.90 296.90   8.80   0.00  41.00   0.82 424.30 333.53
   0.56300  947.00 296.10  10.25   0.00  50.00   0.82 422.31 333.46
   0.40900  964.00 294.80   8.18   0.00  43.00   0.82 418.00 334.71
   0.38100  967.10 294.30  11.64   0.00  63.00   0.82 416.82 334.57
   0.37300  968.10 294.10  12.60   0.00  69.00   0.82 416.45 334.48
   0.36400  969.00 294.00  13.62   0.00  75.00   0.82 416.11 334.52
   0.35600  970.00 293.80  14.54   0.00  81.00   0.82 415.74 334.52
   0.34700  970.90 293.70  15.52   0.00  87.00   0.82 415.41 334.68
   0.33900  971.90 293.50  16.40   0.00  93.00   0.82 415.04 334.78
   0.33100  972.80 293.40  17.36   0.00  99.00   0.82 414.79 334.99
   0.32200  973.80 293.30  17.43   0.00  99.99   0.82 414.52 335.39
   0.31400  974.70 293.20  17.33   0.00  99.99   0.82 414.28 335.74
   0.30500  975.70 293.10  17.23   0.00  99.99   0.82 414.03 336.15
