 Sounding NKX 20140710-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 289.97   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 289.98   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 290.09   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 289.93   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 289.59   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 289.05   3.28
  30.00000   13.20 234.20   0.00   0.00   0.03   0.00 288.23   5.29
  23.16500   34.80 218.20   0.00   0.00   1.00   0.00 286.26   9.52
  21.84900   42.80 217.40   0.00   0.00   1.00   0.00 285.93  10.48
  21.51800   45.10 215.20   0.00   0.00   1.00   0.00 285.79  10.66
  21.03100   48.70 214.30   0.00   0.00   1.00   0.00 285.64  10.91
  20.69700   51.40 213.60   0.00   0.00   1.00   0.00 285.51  11.10
  20.49400   53.10 211.20   0.00   0.00   2.00   0.00 285.43  11.15
  20.07600   56.80 211.80   0.00   0.00   2.00   0.01 285.38  11.40
  19.36600   63.70 209.00   0.00   0.00   2.00   0.01 285.23  11.81
  18.89800   68.80 207.90   0.00   0.00   3.00   0.01 285.20  12.06
  18.66100   71.50 207.20   0.00   0.00   3.00   0.01 285.16  12.19
  18.33300   75.50 204.20   0.00   0.00   3.00   0.01 285.16  12.24
  17.58000   85.60 206.80   0.00   0.00   5.00   0.01 285.52  12.87
  17.44700   87.50 205.60   0.00   0.00   5.00   0.01 285.51  12.98
  17.25800   90.30 206.20   0.00   0.00   5.00   0.01 285.54  13.17
  17.04900   93.50 203.40   0.00   0.00   7.00   0.01 285.49  13.25
  16.65000  100.00 201.80   0.00   0.00   6.00   0.01 285.72  13.35
  16.08500  110.00 203.80   0.00   0.00   7.00   0.01 286.37  13.89
  15.87300  114.00 203.80   0.00   0.00   7.00   0.01 286.61  14.14
  15.46700  122.00 206.20   0.00   0.00   9.00   0.01 287.19  14.87
  15.27200  126.00 206.00   0.00   0.00  10.00   0.01 287.40  15.24
  15.08400  130.00 207.00   0.00   0.00  15.00   0.01 287.66  15.69
  14.50900  143.00 206.00   0.00   0.00  31.00   0.01 288.55  17.19
  14.22000  150.00 208.00   0.00   0.00  32.00   0.01 289.41  18.31
  13.71600  162.80 211.20   0.00   0.00  15.00   0.01 290.93  20.42
  13.41200  171.00 213.40   0.00   0.00  15.00   0.01 291.86  21.76
  12.91700  185.00 215.80   0.00   0.00  15.00   0.01 293.51  24.20
  12.42000  200.00 220.00   0.00   0.00   8.00   0.01 295.51  27.00
  11.50200  230.00 227.00   0.01   0.00   9.00   0.01 299.61  33.60
  10.36300  271.80 236.70   0.01   0.00   5.00   0.02 306.08  44.95
   9.21800  320.00 246.00   0.02   0.00   3.00   0.03 313.07  58.26
   8.31600  362.00 252.20   0.02   0.00   2.00   0.04 318.29  69.43
   7.78000  389.00 255.80   0.03   0.00   2.00   0.06 321.15  76.69
   7.62000  397.40 256.40   0.13   0.00   9.00   0.06 322.05  80.55
   7.42100  408.00 257.40   0.05   0.00   3.00   0.08 323.32  85.40
   6.74800  446.00 260.00   0.11   0.00   6.00   0.11 327.42  97.94
   6.09600  485.60 264.00   0.10   0.00   4.00   0.13 332.53 111.65
   5.71600  510.00 266.00   0.23   0.00   8.00   0.13 334.82 120.74
   5.59500  518.00 264.80   0.83   0.00  31.00   0.13 335.10 125.33
   5.48600  525.20 265.80   0.86   0.00  30.00   0.14 337.08 131.79
   4.87700  567.40 271.30   0.98   0.00  23.00   0.16 348.09 160.08
   4.57200  589.60 273.80   1.42   0.00  28.00   0.16 353.38 173.06
   4.26700  612.30 276.20   2.39   0.00  40.00   0.16 359.53 188.20
   3.96200  635.70 279.30   1.69   0.00  23.00   0.17 366.00 202.64
   3.75400  652.00 280.30   3.52   0.00  45.00   0.17 369.18 211.77
   3.46700  675.00 282.50   4.51   0.00  50.00   0.17 376.43 228.28
   3.35300  684.30 283.80   3.13   0.00  32.00   0.17 380.06 234.31
   3.22400  695.00 285.30   1.72   0.00  16.00   0.18 383.11 239.31
   2.98600  715.00 286.30   0.80   0.00   7.00   0.25 385.47 244.12
   2.74300  736.00 287.00   1.91   0.00  16.00   0.25 387.60 248.63
   2.43800  763.10 288.40   2.21   0.00  17.00   0.25 391.46 256.49
   2.13400  790.90 290.20   3.92   0.00  27.00   0.36 396.30 266.82
   1.82900  819.60 292.50   3.49   0.00  21.00   0.44 401.92 279.46
   1.58700  843.00 294.10   2.19   0.00  12.00   0.44 405.08 287.50
   1.21900  879.70 295.60   3.39   0.00  17.00   0.47 406.83 297.71
   0.97100  905.20 295.70   4.41   0.00  22.00   0.71 403.82 304.01
   0.95500  906.80 295.70   4.61   0.00  23.00   0.71 403.35 304.44
   0.93900  908.50 295.70   4.61   0.00  23.00   0.71 402.72 304.88
   0.92300  910.20 295.50   4.75   0.00  24.00   0.71 401.82 305.13
   0.90700  911.90 295.10   5.03   0.00  26.00   0.71 400.71 305.09
   0.89100  913.60 294.70   5.29   0.00  28.00   0.71 399.58 304.91
   0.87500  915.30 294.40   5.39   0.00  29.00   0.71 398.44 304.75
   0.85900  917.00 294.00   5.63   0.00  31.00   0.71 397.13 304.49
   0.84200  918.70 293.60   5.85   0.00  33.00   0.71 395.43 304.17
   0.82600  920.50 292.50   6.32   0.00  38.00   0.71 393.15 303.13
   0.81000  922.20 291.20   6.93   0.00  45.00   0.71 390.85 301.47
   0.79400  923.90 290.00   7.31   0.00  51.00   0.71 388.87 299.61
   0.77800  925.60 288.90   8.05   0.00  60.00   0.71 387.35 297.72
   0.76200  927.40 288.40   9.63   0.00  74.00   0.71 386.49 296.40
   0.74600  929.10 287.80  11.04   0.00  88.00   0.71 385.71 295.33
   0.73000  930.90 287.60  11.77   0.00  95.00   0.71 385.55 294.93
   0.71400  932.70 287.70  11.85   0.00  95.00   0.71 388.49 357.24
   0.69800  934.50 287.80  11.92   0.00  95.00   0.71 389.42 370.68
   0.68200  936.30 287.90  11.99   0.00  95.00   0.71 390.10 376.27
   0.66600  938.10 288.00  12.19   0.00  96.00   0.71 390.69 378.77
   0.65000  939.90 288.10  12.27   0.00  96.00   0.71 391.24 380.10
   0.63400  941.70 288.20  12.34   0.00  96.00   0.71 391.76 380.97
   0.61700  943.40 288.30  12.42   0.00  96.00   0.71 392.32 381.70
   0.60100  945.20 288.40  12.49   0.00  96.00   0.71 392.86 382.33
   0.58500  947.00 288.50  12.57   0.00  96.00   0.71 393.43 382.94
   0.56900  948.80 288.60  12.64   0.00  96.00   0.71 394.05 383.55
   0.55300  950.60 288.70  12.85   0.00  97.00   0.71 394.82 384.16
   0.53700  952.40 288.80  12.93   0.00  97.00   0.71 395.99 384.80
   0.52100  954.20 288.90  13.01   0.00  97.00   0.71 398.17 385.47
   0.50500  956.00 288.90  13.01   0.00  97.00   0.71 403.10 386.02
   0.13700  998.00 292.30  14.30   0.00  87.00   0.00 413.44 398.01
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
