 Sounding NKX 20140603-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 284.86   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 284.86   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 284.98   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 284.82   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 284.49   1.95
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 283.96   3.24
  30.00000   13.20 234.20   0.00   0.00   0.01   0.00 283.23   5.17
  19.76600   58.80 207.00   0.00   0.00   2.00   0.00 279.50  10.62
  19.50700   61.40 207.10   0.00   0.00   2.00   0.00 279.54  10.65
  18.71000   70.00 207.20   0.00   0.00   2.00   0.00 279.63  11.02
  18.35100   74.30 204.40   0.00   0.00   2.00   0.00 279.66  11.08
  18.28800   75.10 204.80   0.00   0.00   2.00   0.00 279.71  11.09
  17.86800   80.50 207.60   0.00   0.00   2.00   0.00 279.91  11.47
  17.58300   84.40 204.40   0.00   0.00   3.00   0.00 279.90  11.57
  16.56000  100.00 207.80   0.00   0.00   2.00   0.00 280.73  12.55
  16.15400  106.90 208.10   0.00   0.00   2.00   0.00 281.04  13.02
  15.54500  118.00 211.40   0.00   0.00   2.00   0.00 281.60  14.07
  15.39100  121.00 210.60   0.00   0.00   2.00   0.00 281.66  14.30
  15.24000  124.00 211.20   0.00   0.00   2.00   0.00 281.79  14.54
  14.80400  133.00 213.00   0.00   0.00   3.00   0.00 282.03  15.46
  14.57500  138.00 211.00   0.00   0.00   4.00   0.00 281.99  15.79
  14.39800  142.00 211.60   0.00   0.00   6.00   0.00 282.09  16.13
  14.06000  150.00 209.60   0.00   0.00  10.00   0.00 282.18  16.76
  13.85900  155.00 208.80   0.00   0.00  11.00   0.00 282.41  17.10
  13.43800  166.00 211.40   0.00   0.00  12.00   0.00 283.23  18.39
  13.04200  177.00 211.60   0.00   0.00  16.00   0.00 283.90  19.83
  12.53600  192.00 213.60   0.00   0.00  23.00   0.00 285.27  22.31
  11.76100  217.00 219.40   0.01   0.00  19.00   0.00 288.13  27.88
  11.52800  225.00 220.20   0.01   0.00  25.00   0.00 289.00  29.85
  10.84000  250.00 225.80   0.02   0.00  21.00   0.01 292.52  37.02
  10.32000  270.00 230.10   0.02   0.00  16.00   0.01 295.34  43.03
   9.60000  300.00 235.60   0.07   0.00  31.00   0.01 300.06  54.35
   9.14400  320.30 239.30   0.11   0.00  35.00   0.01 304.12  64.04
   8.61900  345.00 244.20   0.13   0.00  27.00   0.01 309.73  75.34
   8.43400  354.00 246.00   0.07   0.00  12.00   0.02 311.43  78.53
   7.62000  395.70 253.20   0.46   0.00  43.00   0.02 321.21  98.07
   7.32000  412.00 255.60   0.45   0.00  34.00   0.04 326.32 107.97
   6.45200  462.00 262.40   0.18   0.00   8.00   0.04 338.66 126.26
   6.09600  483.80 264.80   0.35   0.00  13.00   0.05 343.43 132.90
   5.84000  500.00 266.80   0.25   0.00   8.00   0.05 347.63 138.27
   5.08700  550.00 272.60   0.09   0.00   2.00   0.06 356.52 150.69
   4.87700  564.50 273.40   0.10   0.00   2.00   0.07 357.94 153.26
   4.40100  599.00 275.10   0.11   0.00   2.00   0.07 361.34 158.97
   3.96200  632.20 277.50   0.20   0.00   3.00   0.07 365.43 165.83
   3.35600  681.00 281.30   0.42   0.00   5.00   0.09 372.90 179.83
   2.74300  732.90 286.20   0.57   0.00   5.00   0.10 382.51 198.93
   2.39500  764.00 289.10   0.54   0.00   4.00   0.10 387.34 210.37
