 Sounding NKX 20160711-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 288.54   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 288.55   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 288.66   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 288.49   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 288.14   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 287.55   3.27
  28.70800   14.80 224.60   0.00   0.00   1.00   0.00 286.13   6.09
  27.68000   17.30 225.40   0.00   0.00   1.00   0.00 285.99   6.85
  27.43200   18.00 224.60   0.00   0.00   1.00   0.00 285.93   7.04
  26.73000   20.00 222.20   0.00   0.00   1.00   0.00 285.78   7.52
  25.90800   22.70 221.10   0.00   0.00   1.00   0.00 285.66   8.06
  25.28100   25.00 220.20   0.00   0.00   1.00   0.00 285.59   8.48
  24.45600   28.40 221.80   0.00   0.00   1.00   0.00 285.47   9.19
  24.10000   30.00 220.60   0.00   0.00   1.00   0.00 285.34   9.50
  23.77400   31.60 219.00   0.00   0.00   1.00   0.00 285.24   9.72
  22.86000   36.40 217.90   0.00   0.00   1.00   0.00 284.99  10.37
  22.49000   38.60 215.60   0.00   0.00   1.00   0.00 284.87  10.57
  21.66200   44.00 216.40   0.00   0.00   1.00   0.00 284.68  11.17
  21.50700   45.10 214.60   0.00   0.00   1.00   0.00 284.60  11.25
  21.03100   48.60 214.40   0.00   0.00   1.00   0.00 284.42  11.54
  20.72600   51.10 212.00   0.00   0.00   1.00   0.00 284.24  11.65
  20.21500   55.50 209.00   0.00   0.00   1.00   0.01 284.06  11.74
  19.50700   62.30 209.20   0.00   0.00   2.00   0.01 283.98  12.11
  19.20200   65.50 206.00   0.00   0.00   2.00   0.01 283.86  12.17
  18.89800   68.90 205.40   0.00   0.00   2.00   0.01 283.90  12.24
  18.22500   77.00 206.80   0.00   0.00   5.00   0.01 283.92  12.75
  18.00400   79.90 202.00   0.00   0.00   7.00   0.01 283.79  12.74
  17.40400   88.40 203.60   0.00   0.00  11.00   0.01 284.01  13.12
  17.23900   90.90 201.20   0.00   0.00  15.00   0.01 283.98  13.18
  16.39600  105.00 198.40   0.00   0.00  24.00   0.01 284.55  13.57
  15.91500  114.00 201.00   0.00   0.00  25.00   0.01 285.30  14.21
  15.85000  115.30 200.70   0.00   0.00  25.00   0.01 285.37  14.31
  15.54500  121.40 200.10   0.00   0.00  23.00   0.01 285.86  14.67
  15.24000  127.80 202.10   0.00   0.00  20.00   0.01 286.58  15.20
  14.40300  147.00 208.80   0.00   0.00  13.00   0.01 288.71  17.60
  14.28000  150.00 208.40   0.00   0.00  13.00   0.01 288.97  17.95
  12.97200  185.00 219.00   0.00   0.00   4.00   0.01 292.98  23.10
  12.47000  200.00 222.00   0.00   0.00   5.00   0.01 294.46  25.60
  11.27800  239.10 230.10   0.01   0.00   6.00   0.01 298.93  34.31
  10.98000  250.00 232.00   0.01   0.00   7.00   0.01 300.16  37.32
  10.66800  261.70 234.20   0.03   0.00  15.00   0.01 301.77  41.90
   9.72000  300.00 241.60   0.04   0.00  10.00   0.02 307.83  57.71
   9.23800  321.00 245.20   0.03   0.00   6.00   0.02 310.45  64.57
   8.80300  341.00 246.00   0.15   0.00  25.00   0.03 312.74  72.44
   7.63000  400.00 256.40   0.25   0.00  18.00   0.05 326.82 102.45
   7.09800  429.00 260.80   0.41   0.00  21.00   0.08 334.11 117.16
   6.17500  483.00 269.20   0.40   0.00  11.00   0.10 347.96 143.04
   5.90000  500.00 270.80   0.62   0.00  15.00   0.11 351.13 150.53
   5.75800  509.00 271.40   1.03   0.00  24.00   0.11 353.14 155.29
   5.34600  536.00 274.30   0.63   0.00  12.00   0.11 360.32 168.26
   4.87700  567.80 277.50   0.33   0.00   5.00   0.13 366.63 178.39
   4.13400  622.00 282.30   0.80   0.00   9.00   0.14 375.91 196.00
   3.63000  661.00 284.30   1.01   0.00  10.00   0.15 381.35 209.66
   2.96100  716.00 288.10   1.41   0.00  11.00   0.21 390.79 229.69
   2.57900  749.00 290.10   0.72   0.00   5.00   0.21 395.33 239.54
   2.13400  789.10 291.90   1.61   0.00  10.00   0.29 399.63 250.36
   1.82900  817.70 293.40   1.40   0.00   8.00   0.37 402.91 259.43
   1.49500  850.00 295.10   1.74   0.00   9.00   0.37 405.42 269.48
   1.21900  877.50 294.40   5.76   0.00  31.00   0.37 403.29 278.44
   1.00600  899.40 294.90   5.93   0.00  31.00   0.51 401.40 289.16
   0.98700  901.30 294.90   5.93   0.00  31.00   0.58 400.89 290.02
   0.96900  903.20 294.80   5.71   0.00  30.00   0.58 400.25 290.69
   0.95000  905.20 294.60   5.64   0.00  30.00   0.58 399.50 291.20
