 Sounding NKX 20140602-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 278.71   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 278.71   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 278.82   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 278.66   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 278.33   1.95
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 277.79   3.25
  30.00000   13.20 234.20   0.00   0.00   0.02   0.00 277.00   5.21
  21.94600   41.40 216.00   0.00   0.00   1.00   0.00 274.29  10.02
  21.33600   45.60 213.30   0.00   0.00   2.00   0.00 274.02  10.28
  20.76000   50.00 210.60   0.00   0.00   2.00   0.00 273.85  10.49
  20.42200   52.80 210.70   0.00   0.00   2.00   0.00 273.82  10.65
  20.18300   54.90 211.60   0.00   0.00   2.00   0.00 273.76  10.83
  20.08200   55.80 210.00   0.00   0.00   2.00   0.01 273.70  10.87
  19.70800   59.30 210.20   0.00   0.00   3.00   0.01 273.58  11.13
  19.23600   64.10 203.60   0.00   0.00   3.00   0.01 273.34  11.12
  18.71000   70.00 204.40   0.00   0.00   3.00   0.01 273.52  11.23
  18.64200   70.80 203.60   0.00   0.00   3.00   0.01 273.54  11.25
  18.40900   73.60 205.00   0.00   0.00   4.00   0.01 273.64  11.40
  18.17000   76.60 203.40   0.00   0.00   3.00   0.01 273.67  11.51
  17.37400   87.50 204.10   0.00   0.00   3.00   0.01 274.14  12.00
  17.00700   93.00 206.20   0.00   0.00   4.00   0.01 274.39  12.45
  16.91700   94.40 204.60   0.00   0.00   4.00   0.01 274.40  12.51
  16.57000  100.00 205.80   0.00   0.00   4.00   0.01 274.68  12.87
  16.22000  106.00 205.60   0.00   0.00   4.00   0.01 274.94  13.25
  15.94200  111.00 207.00   0.00   0.00   4.00   0.01 275.22  13.65
  15.62400  117.00 206.60   0.00   0.00   4.00   0.01 275.50  14.05
  14.79600  134.00 211.40   0.00   0.00   3.00   0.00 276.56  15.70
  14.61500  138.00 211.00   0.00   0.00   4.00   0.00 276.68  16.06
  14.35200  144.00 212.20   0.00   0.00   6.00   0.00 276.90  16.74
  14.14100  149.00 210.60   0.00   0.00   6.00   0.00 276.98  17.14
  13.41100  167.60 212.70   0.00   0.00  12.00   0.00 278.03  19.27
  12.79200  185.00 213.40   0.01   0.00  40.00   0.01 279.20  22.68
  12.30000  200.00 216.20   0.02   0.00  55.00   0.01 280.87  27.29
  12.20600  203.00 215.80   0.02   0.00  65.00   0.01 281.20  28.22
  11.69400  220.00 220.00   0.02   0.00  48.00   0.01 283.80  33.75
  11.21100  237.00 223.80   0.04   0.00  61.00   0.01 286.56  39.91
  11.02000  244.00 225.00   0.05   0.00  63.00   0.01 287.78  42.71
  10.94000  247.00 225.60   0.05   0.00  67.00   0.01 288.36  43.93
  10.34800  270.00 230.00   0.05   0.00  41.00   0.01 292.97  52.17
   9.63000  300.00 236.80   0.05   0.00  20.00   0.02 298.99  61.52
   8.24800  364.00 249.40   0.10   0.00  13.00   0.03 311.73  82.84
   7.56900  399.00 254.20   0.18   0.00  15.00   0.04 318.62  96.12
   7.34800  411.00 256.20   0.08   0.00   6.00   0.06 320.89 100.08
   6.09600  484.40 265.60   0.25   0.00   9.00   0.08 333.79 124.30
   5.79100  503.80 268.20   0.27   0.00   8.00   0.08 337.04 132.42
   5.39000  530.00 270.60   0.45   0.00  11.00   0.08 339.97 143.36
   5.24200  540.00 269.80   0.77   0.00  20.00   0.08 340.22 147.26
   5.05300  553.00 271.20   0.93   0.00  22.00   0.09 342.16 154.25
   4.92500  562.00 270.60   2.03   0.00  50.00   0.10 342.92 159.63
   4.87700  565.40 271.10   2.06   0.00  49.00   0.10 344.00 162.53
   4.26700  610.00 276.80   2.73   0.00  44.00   0.10 358.27 196.11
   3.92500  636.00 279.80   3.18   0.00  42.00   0.11 366.98 212.91
   3.65800  657.00 282.10   1.58   0.00  18.00   0.11 373.56 222.72
   3.36000  681.00 284.10   0.60   0.00   6.00   0.11 378.30 229.06
   3.04800  706.90 285.60   0.66   0.00   6.00   0.15 381.89 234.06
   2.60700  745.00 288.50   0.65   0.00   5.00   0.15 387.32 242.79
   2.13400  787.70 290.20   1.02   0.00   7.00   0.22 391.14 251.65
   1.82900  816.40 291.40   1.09   0.00   7.00   0.27 394.04 258.00
   1.30400  868.00 294.10   0.37   0.00   2.00   0.31 398.18 268.00
   0.91400  908.10 294.90   0.77   0.00   4.00   0.43 398.25 273.69
   0.75500  925.00 294.90   1.15   0.00   6.00   0.43 396.80 276.29
   0.73300  927.40 294.80   1.52   0.00   8.00   0.43 396.30 276.63
   0.71800  929.00 294.60   1.69   0.00   9.00   0.43 395.86 276.78
   0.70300  930.60 294.50   2.06   0.00  11.00   0.43 395.42 276.95
   0.68900  932.20 294.40   2.23   0.00  12.00   0.43 394.93 277.13
   0.67400  933.80 294.20   2.39   0.00  13.00   0.43 394.32 277.27
   0.65900  935.40 294.10   2.74   0.00  15.00   0.43 393.65 277.45
   0.64400  937.00 294.00   2.90   0.00  16.00   0.43 392.67 277.68
   0.63000  938.60 293.00   4.62   0.00  27.00   0.43 391.07 277.25
   0.61500  940.20 292.10   6.17   0.00  38.00   0.43 389.34 276.53
   0.60000  941.90 291.20   7.55   0.00  49.00   0.43 387.50 275.80
   0.58500  943.50 290.20   8.70   0.00  60.00   0.43 385.61 274.99
   0.57100  945.20 289.40   9.54   0.00  69.00   0.43 384.04 274.34
   0.55600  946.80 288.60  10.27   0.00  78.00   0.43 382.48 273.78
   0.54100  948.50 287.80  10.79   0.00  86.00   0.43 381.06 273.31
   0.52600  950.20 287.00  11.35   0.00  95.00   0.43 379.88 272.86
   0.51200  951.80 286.60  11.54   0.00  99.00   0.43 379.55 272.61
   0.49700  953.50 286.70  11.61   0.00  99.00   0.43 382.57 332.95
   0.48200  955.20 286.80  11.68   0.00  99.00   0.43 383.86 352.00
   0.46700  956.90 287.00  11.71   0.00  98.00   0.43 384.92 362.44
   0.45300  958.60 287.10  11.78   0.00  98.00   0.43 385.58 367.88
   0.43800  960.30 287.20  11.85   0.00  98.00   0.43 386.20 371.22
   0.42300  962.00 287.30  11.92   0.00  98.00   0.43 386.81 373.23
   0.40800  963.70 287.40  12.00   0.00  98.00   0.43 387.44 374.56
   0.39400  965.40 287.50  11.95   0.00  97.00   0.43 388.13 375.50
   0.37900  967.10 287.70  12.09   0.00  97.00   0.43 388.93 376.54
   0.36400  968.80 287.80  12.17   0.00  97.00   0.43 389.56 377.43
   0.34900  970.50 287.90  12.24   0.00  97.00   0.43 390.31 378.17
   0.33500  972.20 288.00  12.32   0.00  97.00   0.43 391.19 378.83
   0.32000  973.90 288.10  12.27   0.00  96.00   0.43 392.50 379.51
   0.30500  975.60 288.20  12.34   0.00  96.00   0.43 394.62 380.21
   0.13700  995.00 289.50  13.07   0.00  94.00   0.00 397.89 384.57
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
