 Sounding NKX 20170618-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 312.83   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 312.83   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 312.94   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 312.78   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 312.45   1.95
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 311.90   3.25
  30.00000   13.20 234.20   0.00   0.00   0.02   0.00 311.09   5.21
  23.47000   32.90 220.20   0.00   0.00   1.00   0.00 309.12   9.29
  22.86000   36.20 218.10   0.00   0.00   1.00   0.00 308.88   9.67
  22.25000   39.90 215.90   0.00   0.00   1.00   0.00 308.70   9.99
  21.99500   41.50 217.40   0.00   0.00   1.00   0.00 308.63  10.19
  21.64100   43.90 214.70   0.00   0.00   1.00   0.00 308.42  10.38
  21.33600   46.10 212.80   0.00   0.00   1.00   0.00 308.30  10.46
  20.72600   50.90 211.60   0.00   0.00   1.00   0.00 308.15  10.68
  20.02900   56.90 210.40   0.00   0.00   1.00   0.01 307.90  10.99
  19.77600   59.30 207.20   0.00   0.00   1.00   0.01 307.80  11.00
  19.35800   63.50 208.60   0.00   0.00   2.00   0.01 307.78  11.20
  18.89800   68.50 204.00   0.00   0.00   3.00   0.01 307.59  11.27
  18.77000   70.00 203.80   0.00   0.00   3.00   0.01 307.60  11.27
  18.32100   75.50 202.00   0.00   0.00   4.00   0.01 307.69  11.32
  18.02200   79.40 203.80   0.00   0.00   4.00   0.01 307.84  11.52
  17.63900   84.70 201.80   0.00   0.00   5.00   0.01 307.88  11.70
  16.66000  100.00 201.20   0.00   0.00   8.00   0.01 308.50  12.28
  16.37300  105.00 201.80   0.00   0.00   8.00   0.01 308.81  12.56
  16.04300  111.00 203.80   0.00   0.00   8.00   0.01 309.14  13.05
  15.93700  113.00 201.80   0.00   0.00   9.00   0.01 309.18  13.12
  15.73100  117.00 202.80   0.00   0.00   9.00   0.01 309.44  13.34
  15.63100  119.00 201.80   0.00   0.00   9.00   0.01 309.55  13.43
  15.29300  126.00 203.20   0.00   0.00   8.00   0.00 310.15  13.85
  14.24000  150.00 209.80   0.00   0.00   6.00   0.00 312.42  16.30
  13.76300  162.00 212.20   0.00   0.00   6.00   0.00 313.56  17.78
  13.13300  179.00 217.00   0.00   0.00   5.00   0.00 315.30  20.36
  12.92200  185.00 217.20   0.00   0.00   6.00   0.01 315.84  21.25
  12.80200  188.50 218.20   0.00   0.00   5.00   0.01 316.24  21.81
  12.42000  200.00 221.20   0.00   0.00   4.00   0.01 317.51  23.75
  11.65000  225.00 226.80   0.00   0.00   4.00   0.01 320.11  28.54
  11.27800  238.00 227.90   0.01   0.00   5.00   0.01 321.30  31.16
  10.95000  250.00 230.00   0.01   0.00   5.00   0.01 322.68  33.83
  10.36300  272.40 234.10   0.01   0.00   5.00   0.01 325.47  39.46
   9.14400  324.50 242.90   0.03   0.00   7.00   0.02 333.44  55.81
   8.60200  350.00 247.40   0.03   0.00   4.00   0.02 337.73  64.19
   8.29700  365.00 249.00   0.04   0.00   5.00   0.03 340.04  68.62
