 Sounding NKX 20170916-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 276.18   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 276.19   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 276.30   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 276.14   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 275.81   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 275.29   3.30
  26.77700   19.80 228.00   0.00   0.00   1.00   0.00 273.20   8.24
  26.51800   20.60 227.00   0.00   0.00   1.00   0.00 273.09   8.46
  26.21300   21.60 225.60   0.00   0.00   1.00   0.00 272.95   8.68
  25.81700   22.90 221.40   0.00   0.00   1.00   0.00 272.79   8.87
  25.46100   24.20 219.20   0.00   0.00   1.00   0.00 272.74   8.97
  25.15000   25.40 220.40   0.00   0.00   1.00   0.00 272.74   9.13
  24.38400   28.60 219.40   0.00   0.00   1.00   0.00 272.65   9.60
  23.97400   30.50 218.80   0.00   0.00   1.00   0.00 272.62   9.86
  23.46800   33.00 220.00   0.00   0.00   1.00   0.00 272.59  10.26
  22.86000   36.30 219.20   0.00   0.00   1.00   0.00 272.43  10.77
  22.55500   38.00 218.60   0.00   0.00   1.00   0.00 272.33  11.00
  21.98800   41.60 215.20   0.00   0.00   1.00   0.00 272.15  11.29
  21.33600   46.10 215.40   0.00   0.00   1.00   0.00 272.09  11.69
  20.83000   50.00 213.60   0.00   0.00   1.00   0.00 271.98  11.97
  20.11000   56.10 213.20   0.00   0.00   1.00   0.01 271.89  12.41
  19.82900   58.70 210.80   0.00   0.00   1.00   0.01 271.84  12.52
  19.10300   66.00 211.60   0.00   0.00   2.00   0.01 271.99  13.07
  18.49100   72.90 209.00   0.00   0.00   2.00   0.01 272.08  13.47
  17.90300   80.20 212.00   0.00   0.00   2.00   0.01 272.38  14.15
  17.37400   87.40 210.00   0.00   0.00   3.00   0.01 272.35  14.67
  16.43000  102.00 206.80   0.00   0.00   5.00   0.01 272.71  15.33
  15.91300  111.00 209.60   0.00   0.00   4.00   0.01 273.34  16.05
  15.64200  116.00 209.20   0.00   0.00   4.00   0.01 273.59  16.43
  15.03300  128.00 212.20   0.00   0.00   3.00   0.01 274.40  17.56
  14.70200  135.00 212.00   0.00   0.00   3.00   0.01 274.74  18.12
  14.16800  147.00 215.40   0.00   0.00   2.00   0.01 275.54  19.35
  13.95600  152.00 215.40   0.00   0.00   3.00   0.01 275.74  19.83
  13.13500  173.00 218.20   0.00   0.00   3.00   0.01 276.73  22.11
  12.60300  188.00 218.40   0.00   0.00  10.00   0.01 277.10  24.09
  12.49700  191.20 217.70   0.00   0.00  15.00   0.01 277.12  24.61
  12.19200  200.60 215.70   0.01   0.00  36.00   0.01 277.46  26.38
  11.88700  210.50 215.80   0.01   0.00  46.00   0.01 278.53  28.67
  11.04700  240.00 223.00   0.01   0.00  20.00   0.02 282.87  36.06
  10.72700  252.00 225.40   0.02   0.00  27.00   0.02 284.58  39.34
   9.75400  291.20 233.90   0.03   0.00  16.00   0.02 290.87  51.47
   9.52700  301.00 235.60   0.03   0.00  15.00   0.02 292.23  54.46
   8.99300  325.00 239.00   0.09   0.00  29.00   0.04 296.18  63.27
   8.32700  357.00 244.60   0.07   0.00  14.00   0.06 302.53  75.19
   7.50000  400.00 251.40   0.12   0.00  13.00   0.08 310.79  89.86
   6.85900  436.00 256.80   0.23   0.00  16.00   0.13 318.83 104.67
   5.99900  488.00 265.00   0.22   0.00   8.00   0.16 331.25 126.55
   5.81000  500.00 266.20   0.35   0.00  12.00   0.16 333.88 131.53
   5.18200  541.50 271.30   0.09   0.00   2.00   0.16 341.25 144.92
   4.98700  555.00 272.20   0.45   0.00  10.00   0.19 342.97 149.11
   4.37600  599.00 275.30   0.11   0.00   2.00   0.20 348.76 162.02
   3.38300  677.00 279.90   0.23   0.00   3.00   0.21 355.26 178.58
   3.27500  686.00 280.10   0.23   0.00   3.00   0.21 355.22 180.59
   3.16900  695.00 278.50   2.92   0.00  42.00   0.21 354.08 184.36
   3.06300  704.00 278.50   4.94   0.00  71.00   0.28 355.28 195.94
   2.74300  731.70 281.50   4.99   0.00  59.00   0.30 363.64 226.71
   2.22300  779.00 286.50   5.10   0.00  44.00   0.30 375.62 258.81
   2.10500  790.00 286.90   5.58   0.00  47.00   0.40 376.84 264.16
   1.91200  808.30 288.20   4.88   0.00  38.00   0.53 379.58 272.78
   1.87300  812.00 288.50   4.71   0.00  36.00   0.53 380.09 274.43
   1.83400  815.70 288.70   4.51   0.00  34.00   0.53 380.49 275.93
   1.79500  819.50 289.00   4.59   0.00  34.00   0.53 380.96 277.48
   1.75600  823.30 289.30   4.67   0.00  34.00   0.53 381.34 279.08
   1.71700  827.20 289.50   4.73   0.00  34.00   0.53 381.59 280.59
   1.67800  831.00 289.80   4.82   0.00  34.00   0.53 381.88 282.18
   1.63900  834.80 290.10   4.76   0.00  33.00   0.53 382.03 283.80
