 Sounding NKX 20170907-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 277.52   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 277.52   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 277.64   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 277.48   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 277.14   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 276.60   3.31
  30.00000   13.20 234.20   0.00   0.00   0.04   0.00 275.78   5.37
  25.00000   27.70 224.20   0.00   0.00   0.25   0.01 274.67   8.40
  18.24400   76.40 206.00   0.00   0.00   5.00   0.01 272.38  13.12
  17.80100   82.30 201.80   0.00   0.00   8.00   0.01 272.36  13.08
  17.37400   88.50 201.50   0.00   0.00   8.00   0.01 272.66  13.17
  16.65000  100.00 203.20   0.00   0.00   8.00   0.01 273.37  13.79
  16.53200  102.00 202.80   0.00   0.00   8.00   0.01 273.49  13.90
  16.24700  107.00 204.80   0.00   0.00   8.00   0.01 273.83  14.32
  16.13700  109.00 203.60   0.00   0.00   8.00   0.01 273.91  14.43
  15.92200  113.00 204.20   0.00   0.00   8.00   0.01 274.18  14.68
  15.86900  114.00 203.60   0.00   0.00   8.00   0.01 274.25  14.73
  15.51200  121.00 206.20   0.00   0.00   6.00   0.01 274.86  15.33
  14.98600  132.00 207.60   0.00   0.00   6.00   0.01 275.70  16.31
  14.58200  141.00 211.00   0.00   0.00   6.00   0.01 276.47  17.40
  14.20000  150.00 211.40   0.00   0.00   7.00   0.01 277.02  18.43
  14.02100  154.40 212.10   0.00   0.00   8.00   0.01 277.36  18.96
  13.71600  162.10 213.70   0.00   0.00  11.00   0.01 278.00  20.13
  13.27000  174.00 215.20   0.00   0.00  15.00   0.01 279.00  22.27
  12.77800  188.00 217.60   0.01   0.00  32.00   0.01 280.58  25.92
  12.38000  200.00 220.80   0.01   0.00  29.00   0.01 282.35  30.04
  11.49000  229.00 227.80   0.01   0.00  10.00   0.01 286.08  38.18
  11.03600  245.00 230.20   0.01   0.00  11.00   0.02 287.55  42.00
  10.84600  252.00 230.40   0.02   0.00  18.00   0.02 288.17  43.84
  10.68700  258.00 231.60   0.02   0.00  16.00   0.02 288.84  45.68
  10.45400  267.00 232.00   0.05   0.00  29.00   0.02 289.81  48.68
   9.86200  291.00 236.60   0.08   0.00  31.00   0.03 293.75  58.84
   9.44400  309.00 239.40   0.14   0.00  44.00   0.03 296.98  67.33
   9.14400  322.40 242.10   0.16   0.00  38.00   0.03 299.80  74.01
   8.85100  336.00 244.60   0.26   0.00  51.00   0.04 302.70  81.16
   8.25300  365.00 248.80   0.36   0.00  48.00   0.04 309.78  96.05
   8.19400  368.00 249.40   0.19   0.00  24.00   0.07 310.53  97.25
   7.63600  397.00 253.80   0.24   0.00  21.00   0.08 316.34 107.12
   7.58000  400.00 254.00   0.32   0.00  28.00   0.08 316.90 108.24
   7.41400  409.00 255.20   0.29   0.00  23.00   0.08 318.92 111.74
   7.05500  429.00 258.20   0.21   0.00  13.00   0.14 322.79 118.57
   6.55700  458.00 261.20   0.47   0.00  23.00   0.15 327.92 128.96
   6.09600  486.20 264.10   0.35   0.00  14.00   0.17 333.17 139.30
   5.75600  508.00 266.60   0.15   0.00   5.00   0.18 335.98 145.26
   5.54400  522.00 266.20   0.59   0.00  20.00   0.18 336.71 148.43
   5.17800  547.00 268.60   1.90   0.00  54.00   0.18 341.87 161.88
   4.99200  560.00 270.20   1.30   0.00  33.00   0.22 344.88 170.05
   4.83800  571.00 271.00   2.63   0.00  63.00   0.22 346.88 176.64
