 Sounding NKX 20160530-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 277.91   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 277.92   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 278.03   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 277.87   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 277.53   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 277.00   3.29
  26.63000   20.00 223.20   0.00   0.00   1.00   0.00 274.93   7.60
  26.40600   20.70 221.40   0.00   0.00   1.00   0.00 274.88   7.70
  25.90800   22.40 221.10   0.00   0.00   1.00   0.00 274.86   7.97
  25.29800   24.60 222.70   0.00   0.00   1.00   0.00 274.80   8.44
  24.99400   25.70 221.80   0.00   0.00   1.00   0.00 274.72   8.69
  24.51400   27.70 220.00   0.00   0.00   1.00   0.00 274.61   9.02
  23.47000   32.60 219.80   0.00   0.00   1.00   0.00 274.41   9.81
  22.39200   38.60 214.00   0.00   0.00   1.00   0.00 274.09  10.36
  21.76100   42.70 212.80   0.00   0.00   1.00   0.00 274.12  10.61
  21.64100   43.50 213.40   0.00   0.00   1.00   0.00 274.16  10.69
  21.25300   46.30 215.40   0.00   0.00   1.00   0.00 274.20  11.03
  20.77000   50.00 214.20   0.00   0.00   1.00   0.00 274.11  11.41
  20.42200   52.90 213.10   0.00   0.00   1.00   0.00 274.05  11.62
  19.84600   58.00 211.20   0.00   0.00   1.00   0.01 274.06  11.92
  19.42200   62.10 212.60   0.00   0.00   1.00   0.01 274.18  12.28
  19.12000   65.20 210.80   0.00   0.00   1.00   0.01 274.21  12.49
  18.89800   67.60 211.50   0.00   0.00   1.00   0.01 274.31  12.66
  18.68000   70.00 211.80   0.00   0.00   1.00   0.01 274.38  12.87
  17.62300   83.00 211.40   0.00   0.00   1.00   0.01 274.76  13.83
  16.92700   92.80 213.80   0.00   0.00   1.00   0.01 275.15  14.74
  16.46000  100.00 212.80   0.00   0.00   1.00   0.01 275.26  15.26
  16.03800  107.00 213.80   0.00   0.00   1.00   0.01 275.45  15.79
  15.80900  111.00 212.80   0.00   0.00   1.00   0.01 275.50  16.02
  15.75300  112.00 213.40   0.00   0.00   1.00   0.01 275.53  16.09
  15.53500  116.00 212.20   0.00   0.00   1.00   0.01 275.58  16.27
  15.07000  125.00 213.40   0.00   0.00   1.00   0.01 275.94  16.83
