 Sounding NKX 20160519-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 274.30   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 274.30   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 274.41   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 274.26   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 273.92   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 273.41   3.29
  25.60300   23.00 222.50   0.00   0.00   1.00   0.00 270.92   8.36
  24.99400   25.30 221.30   0.00   0.00   1.00   0.00 270.76   8.71
  24.42400   27.60 218.60   0.00   0.00   1.00   0.00 270.64   9.00
  24.10700   29.00 219.60   0.00   0.00   1.00   0.00 270.60   9.20
  23.93300   29.80 217.60   0.00   0.00   1.00   0.00 270.55   9.29
  23.47000   32.00 218.30   0.00   0.00   1.00   0.00 270.53   9.57
  22.86000   35.20 218.80   0.00   0.00   1.00   0.00 270.41  10.05
  22.46200   37.50 217.80   0.00   0.00   1.00   0.00 270.25  10.35
  21.85200   41.30 213.40   0.00   0.00   1.00   0.00 270.03  10.60
  21.59900   43.00 214.00   0.00   0.00   1.00   0.00 270.01  10.71
  20.96600   47.60 211.00   0.00   0.00   1.00   0.00 269.94  10.94
  20.66000   50.00 213.20   0.00   0.00   1.00   0.00 270.02  11.15
  20.26000   53.30 214.60   0.00   0.00   1.00   0.01 269.97  11.55
  19.52600   60.00 209.40   0.00   0.00   1.00   0.01 269.72  11.90
  18.93100   66.10 210.40   0.00   0.00   2.00   0.01 269.79  12.31
  18.59300   69.80 208.70   0.00   0.00   2.00   0.01 269.74  12.53
  18.33300   72.90 207.60   0.00   0.00   2.00   0.01 269.75  12.65
  17.76800   80.00 207.80   0.00   0.00   2.00   0.01 269.86  13.03
  17.50900   83.50 205.40   0.00   0.00   2.00   0.01 269.87  13.11
  17.06900   89.80 206.20   0.00   0.00   2.00   0.01 270.16  13.37
  16.42000  100.00 207.40   0.00   0.00   2.00   0.01 270.63  14.00
  15.54500  115.40 209.40   0.00   0.00   3.00   0.01 271.33  15.18
  15.24000  121.30 210.50   0.00   0.00   3.00   0.01 271.55  15.72
  15.00600  126.00 209.60   0.00   0.00   3.00   0.01 271.65  16.03
  14.53500  136.00 211.40   0.00   0.00   5.00   0.01 272.03  16.92
  14.31200  141.00 210.20   0.00   0.00   6.00   0.01 272.10  17.29
  14.02100  147.80 210.70   0.00   0.00   9.00   0.01 272.36  17.91
  13.76700  154.00 211.20   0.00   0.00  14.00   0.01 272.56  18.67
  13.53200  160.00 209.20   0.00   0.00  18.00   0.01 272.70  19.25
  13.05100  173.00 210.60   0.00   0.00  21.00   0.01 273.59  20.82
  12.94500  176.00 210.00   0.00   0.00  25.00   0.01 273.79  21.18
  12.53700  188.00 211.60   0.00   0.00  22.00   0.01 274.98  22.82
  12.19200  198.70 214.30   0.00   0.00  20.00   0.01 276.23  24.62
  11.57600  219.00 218.80   0.00   0.00  11.00   0.01 278.49  28.21
  10.06400  276.00 228.80   0.01   0.00   5.00   0.02 284.40  37.94
   9.43200  303.00 233.60   0.02   0.00  11.00   0.02 287.47  44.67
   9.14400  315.90 235.50   0.06   0.00  25.00   0.03 289.16  50.27
   8.05300  369.00 244.60   0.18   0.00  34.00   0.06 299.91  77.18
   7.71000  387.00 247.40   0.21   0.00  32.00   0.06 304.49  86.09
   7.50700  398.00 249.00   0.12   0.00  16.00   0.07 307.17  90.24
   6.90000  432.00 254.40   0.10   0.00   8.00   0.11 313.93 100.33
   6.40100  461.60 257.60   0.12   0.00   8.00   0.11 319.10 108.52
   6.09600  480.40 260.30   0.11   0.00   6.00   0.13 322.75 114.08
   5.65200  509.00 264.20   0.10   0.00   4.00   0.14 327.41 122.30
   5.18200  540.70 266.40   0.15   0.00   5.00   0.16 331.20 130.53
   4.57200  584.00 270.50   0.28   0.00   7.00   0.17 337.54 144.51
