 Sounding NKX 20170705-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 286.12   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 286.13   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 286.24   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 286.08   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 285.74   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 285.20   3.31
  30.00000   13.20 234.20   0.00   0.00   0.04   0.00 284.42   5.36
  21.94600   42.10 216.80   0.00   0.00   1.00   0.00 281.85  10.64
  21.33600   46.40 214.70   0.00   0.00   1.00   0.00 281.59  10.91
  21.03100   48.70 212.60   0.00   0.00   1.00   0.00 281.47  10.99
  20.87000   50.00 212.60   0.00   0.00   1.00   0.00 281.44  11.03
  20.42200   53.70 212.40   0.00   0.00   1.00   0.00 281.29  11.25
  20.02200   57.30 208.40   0.00   0.00   1.00   0.01 281.10  11.28
  19.20200   65.50 207.80   0.00   0.00   2.00   0.01 281.15  11.63
  18.96700   68.10 206.00   0.00   0.00   2.00   0.01 281.14  11.70
  18.80000   70.00 206.20   0.00   0.00   2.00   0.01 281.21  11.78
  18.52200   73.30 207.80   0.00   0.00   3.00   0.01 281.28  12.04
  18.28800   76.20 206.60   0.00   0.00   3.00   0.01 281.23  12.23
  17.88500   81.50 204.60   0.00   0.00   5.00   0.01 281.16  12.44
  17.39900   88.50 199.80   0.00   0.00   6.00   0.01 281.23  12.42
  16.81800   97.70 203.80   0.00   0.00   7.00   0.01 281.85  12.97
  16.44700  104.00 202.80   0.00   0.00  11.00   0.01 282.00  13.40
  16.33400  106.00 201.20   0.00   0.00  13.00   0.01 282.05  13.45
  15.80200  116.00 201.60   0.00   0.00  13.00   0.01 282.74  13.98
  15.24000  127.50 203.60   0.00   0.00  11.00   0.01 283.73  14.88
  14.85400  136.00 205.00   0.00   0.00  10.00   0.01 284.51  15.63
  14.32600  148.40 208.60   0.00   0.00   7.00   0.01 285.79  16.98
  14.02100  155.80 210.60   0.00   0.00   6.00   0.01 286.54  17.89
  13.10600  180.20 216.60   0.00   0.00   5.00   0.01 289.08  21.31
  12.70500  192.00 219.20   0.00   0.00   4.00   0.01 290.31  23.13
  12.19200  207.70 223.20   0.00   0.00   4.00   0.01 292.02  25.92
  11.63700  226.00 226.40   0.01   0.00   6.00   0.02 293.97  29.82
   9.70000  300.00 241.20   0.01   0.00   3.00   0.03 303.52  48.69
   9.14400  324.40 245.30   0.02   0.00   3.00   0.04 306.21  55.64
   8.33300  363.00 249.60   0.06   0.00   8.00   0.04 310.28  69.93
   8.21400  369.00 249.20   0.12   0.00  16.00   0.07 310.94  73.03
   7.31500  416.60 257.00   0.06   0.00   4.00   0.08 318.32  92.97
   7.11200  428.00 258.00   0.10   0.00   6.00   0.10 318.93  96.46
   6.93800  438.00 256.40   0.36   0.00  26.00   0.14 319.02 100.61
   6.58500  459.00 258.60   0.37   0.00  22.00   0.14 322.66 112.79
   6.40100  470.20 259.80   1.22   0.00  67.00   0.14 325.04 121.44
   6.14900  486.00 262.00   1.66   0.00  77.00   0.14 330.16 137.43
   6.00800  495.00 263.40   1.25   0.00  52.00   0.17 333.22 144.76
   5.74500  512.00 265.80   1.41   0.00  49.00   0.17 338.09 155.57
   5.40100  535.00 268.20   2.15   0.00  63.00   0.17 344.57 169.74
   5.09600  556.00 271.00   2.25   0.00  54.00   0.19 351.81 183.14
   4.87700  571.40 273.00   2.16   0.00  45.00   0.21 356.92 191.94
   4.59200  592.00 275.30   1.96   0.00  35.00   0.21 362.98 201.96
   4.26700  616.10 277.90   1.94   0.00  29.00   0.22 369.39 212.47
   3.47700  678.00 284.10   3.99   0.00  40.00   0.27 386.80 242.37
   2.74300  739.20 290.50   4.73   0.00  32.00   0.33 405.73 276.25
   2.19700  788.00 295.30   5.29   0.00  27.00   0.45 418.66 302.02
   1.82900  821.90 297.40   6.40   0.00  29.00   0.59 423.98 318.16
   1.53500  850.00 298.90   5.28   0.00  22.00   0.59 427.16 329.81
   1.41200  862.00 299.80   5.30   0.00  21.00   0.59 428.36 334.63
   1.21900  881.00 300.30   2.86   0.00  11.00   0.63 428.02 339.47
   0.97300  906.00 299.50   6.46   0.00  26.00   0.94 424.32 342.52
   0.86600  917.00 299.50   5.96   0.00  24.00   0.94 421.79 344.83
