 Sounding NKX 20140615-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 289.63   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 289.63   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 289.75   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 289.59   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 289.25   1.95
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 288.71   3.25
  30.00000   13.20 234.20   0.00   0.00   0.01   0.00 287.91   5.19
  25.00000   27.70 224.20   0.00   0.00   0.09   0.00 286.82   7.85
  19.15400   64.70 213.20   0.00   0.00   2.00   0.01 284.74  12.06
  19.05900   65.70 210.20   0.00   0.00   2.00   0.01 284.63  12.04
  18.75800   69.00 209.00   0.00   0.00   2.00   0.01 284.51  12.04
  18.63600   70.40 206.40   0.00   0.00   3.00   0.01 284.47  11.98
  18.40700   73.10 207.40   0.00   0.00   3.00   0.01 284.52  12.02
  18.10900   76.80 205.00   0.00   0.00   4.00   0.01 284.53  12.05
  17.79600   80.90 206.40   0.00   0.00   3.00   0.01 284.70  12.22
  17.41300   86.20 205.40   0.00   0.00   3.00   0.01 284.85  12.42
  16.51000  100.00 209.80   0.00   0.00   3.00   0.01 285.44  13.56
  16.27100  104.00 207.60   0.00   0.00   3.00   0.01 285.42  13.76
  15.98400  109.00 209.20   0.00   0.00   4.00   0.01 285.57  14.13
  15.81800  112.00 208.60   0.00   0.00   5.00   0.01 285.52  14.36
  15.65800  115.00 205.60   0.00   0.00   5.00   0.01 285.49  14.39
  15.35200  121.00 206.60   0.00   0.00   5.00   0.01 285.85  14.62
  15.15400  125.00 208.40   0.00   0.00   5.00   0.00 286.09  14.98
  14.77700  133.00 208.00   0.00   0.00   6.00   0.00 286.37  15.57
  14.16400  147.00 210.60   0.00   0.00  10.00   0.00 287.05  17.04
  14.04000  150.00 210.00   0.00   0.00  12.00   0.00 287.13  17.37
  13.71600  158.10 210.90   0.00   0.00  20.00   0.00 287.44  18.52
  13.52700  163.00 209.40   0.00   0.00  28.00   0.00 287.56  19.19
  12.88100  181.00 210.60   0.01   0.00  38.00   0.00 288.84  22.05
  12.61200  189.00 212.00   0.01   0.00  45.00   0.00 289.56  23.66
  12.35400  197.00 211.80   0.01   0.00  65.00   0.00 290.35  25.35
  12.26000  200.00 212.80   0.01   0.00  68.00   0.00 290.79  26.11
  11.65900  220.00 218.00   0.02   0.00  55.00   0.01 293.86  32.02
  11.40200  229.00 220.40   0.03   0.00  63.00   0.01 295.32  35.14
  10.59500  259.00 227.60   0.06   0.00  62.00   0.01 300.98  47.13
  10.29200  271.00 229.80   0.07   0.00  58.00   0.01 303.41  52.04
   9.95200  285.00 232.80   0.06   0.00  33.00   0.01 306.22  56.93
   9.50800  304.00 236.40   0.08   0.00  35.00   0.01 309.95  63.24
   9.14400  320.30 239.40   0.07   0.00  23.00   0.01 313.26  68.59
   8.91300  331.00 241.60   0.06   0.00  15.00   0.02 315.20  71.70
   8.23000  363.90 247.50   0.24   0.00  36.00   0.02 322.42  84.60
   7.54000  400.00 254.00   0.32   0.00  28.00   0.03 333.59 102.68
   7.04800  427.00 258.40   0.10   0.00   6.00   0.05 340.62 111.93
   6.40100  464.50 263.00   0.09   0.00   4.00   0.06 347.19 120.79
   5.83000  500.00 267.40   0.10   0.00   3.00   0.07 352.70 129.47
   5.07800  550.00 272.00   0.27   0.00   6.00   0.07 359.72 144.00
   4.87700  564.10 272.20   0.32   0.00   7.00   0.08 361.38 148.35
   4.19600  614.00 277.50   0.59   0.00   9.00   0.08 371.83 168.18
   3.65800  655.80 280.90   0.41   0.00   5.00   0.09 379.53 182.95
   3.35300  680.50 282.90   0.55   0.00   6.00   0.09 384.13 190.82
   3.00000  710.00 285.30   0.22   0.00   2.00   0.12 389.04 198.74
   2.69800  736.00 287.50   0.25   0.00   2.00   0.12 392.34 204.75
   2.16300  784.00 289.80   0.28   0.00   2.00   0.17 395.99 214.96
