 Sounding NKX 20170708-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 290.39   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 290.39   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 290.50   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 290.34   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 289.99   1.98
  32.61400    8.40 237.10   0.00   0.00   1.00   0.00 288.71   5.30
  31.98200    9.20 240.00   0.00   0.00   1.00   0.00 288.54   6.04
  31.26300   10.20 236.00   0.00   0.00   1.00   0.00 288.21   6.82
  31.06500   10.50 231.20   0.00   0.00   1.00   0.00 288.13   6.93
  31.09000   10.50 231.80   0.00   0.00   1.00   0.00 288.13   6.93
  30.81400   10.90 228.00   0.00   0.00   1.00   0.00 288.07   7.04
  29.89700   12.50 229.60   0.00   0.00   1.00   0.00 288.00   7.54
  28.90400   14.50 227.60   0.00   0.00   1.00   0.00 287.85   8.19
  28.65100   15.10 228.10   0.00   0.00   1.00   0.00 287.83   8.37
  27.88000   16.90 229.40   0.00   0.00   1.00   0.00 287.68   9.02
  27.43200   18.10 227.80   0.00   0.00   1.00   0.00 287.53   9.39
  25.90800   22.80 222.50   0.00   0.00   1.00   0.00 287.04  10.39
  24.61700   27.80 218.00   0.00   0.00   1.00   0.00 286.76  11.04
  24.13000   30.00 218.20   0.00   0.00   1.00   0.00 286.73  11.31
  23.52200   33.00 217.60   0.00   0.00   1.00   0.00 286.68  11.70
  23.29400   34.20 219.40   0.00   0.00   1.00   0.00 286.66  11.90
  22.87800   36.50 217.20   0.00   0.00   1.00   0.00 286.53  12.19
  22.55500   38.40 216.80   0.00   0.00   1.00   0.00 286.47  12.39
  21.94400   42.30 216.00   0.00   0.00   1.00   0.00 286.35  12.79
  21.73700   43.70 217.20   0.00   0.00   1.00   0.00 286.31  12.97
  21.64100   44.40 216.80   0.00   0.00   1.00   0.00 286.26  13.05
  21.19700   47.60 215.20   0.00   0.00   1.00   0.00 286.00  13.34
  21.06700   48.60 212.60   0.00   0.00   1.00   0.00 285.91  13.35
  20.72600   51.30 210.70   0.00   0.00   1.00   0.00 285.83  13.39
  19.95000   58.20 211.80   0.00   0.00   1.00   0.01 285.75  13.81
  19.76200   60.00 209.80   0.00   0.00   1.00   0.01 285.67  13.90
  19.20200   65.70 208.80   0.00   0.00   2.00   0.01 285.60  14.19
  18.89800   69.10 206.30   0.00   0.00   2.00   0.01 285.53  14.26
  18.59300   72.70 206.30   0.00   0.00   3.00   0.01 285.54  14.39
  18.28800   76.50 204.20   0.00   0.00   5.00   0.01 285.50  14.47
  17.98300   80.50 202.70   0.00   0.00   6.00   0.01 285.55  14.52
  17.53100   86.80 201.60   0.00   0.00   8.00   0.01 285.79  14.64
  17.23700   91.20 203.00   0.00   0.00   8.00   0.01 286.02  14.88
  17.07600   93.70 201.40   0.00   0.00   8.00   0.01 286.09  14.95
  16.69000  100.00 202.80   0.00   0.00  11.00   0.01 286.47  15.28
  16.40100  105.00 201.40   0.00   0.00  13.00   0.01 286.73  15.49
  16.17900  109.00 203.20   0.00   0.00  11.00   0.01 287.08  15.77
  15.91200  114.00 203.40   0.00   0.00  10.00   0.01 287.41  16.12
  15.54500  121.20 204.80   0.00   0.00  10.00   0.01 287.95  16.67
  15.36100  125.00 205.60   0.00   0.00   9.00   0.01 288.19  17.00
  15.17200  129.00 204.20   0.00   0.00   8.00   0.01 288.39  17.20
  14.90000  135.00 205.00   0.00   0.00   9.00   0.01 288.93  17.55
  14.26000  150.00 209.80   0.00   0.00   5.00   0.01 290.47  19.00
  13.41000  172.00 215.40   0.00   0.00   5.00   0.01 292.54  21.68
  13.15900  179.00 216.20   0.00   0.00   5.00   0.01 293.14  22.57
