 Sounding NKX 20150921-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 283.54   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 283.54   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 283.65   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 283.49   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 283.14   1.98
  31.39400    9.80 228.50   0.00   0.00   1.00   0.00 281.52   5.20
  31.29000   10.00 227.80   0.00   0.00   1.00   0.00 281.51   5.25
  31.22400   10.10 227.40   0.00   0.00   1.00   0.00 281.51   5.28
  30.90100   10.60 228.60   0.00   0.00   1.00   0.00 281.48   5.46
  29.96600   12.20 226.20   0.00   0.00   1.00   0.00 281.38   6.02
  28.81400   14.50 229.40   0.00   0.00   1.00   0.00 281.24   6.96
  28.37000   15.50 226.00   0.00   0.00   1.00   0.00 281.10   7.30
  27.73700   17.10 223.90   0.00   0.00   1.00   0.00 280.98   7.69
  27.35200   18.10 222.60   0.00   0.00   1.00   0.00 280.93   7.92
  26.82200   19.60 223.70   0.00   0.00   1.00   0.00 280.87   8.29
  26.70000   20.00 223.00   0.00   0.00   1.00   0.00 280.84   8.38
  26.21300   21.60 222.10   0.00   0.00   1.00   0.00 280.76   8.71
  25.60300   23.70 220.90   0.00   0.00   1.00   0.00 280.66   9.11
  24.94300   26.20 221.80   0.00   0.00   1.00   0.00 280.53   9.63
  24.22100   29.30 217.80   0.00   0.00   1.00   0.00 280.33  10.09
  24.07000   30.00 218.60   0.00   0.00   1.00   0.00 280.32  10.19
  23.77400   31.40 218.30   0.00   0.00   1.00   0.00 280.25  10.40
  23.47000   33.00 217.50   0.00   0.00   1.00   0.00 280.17  10.60
  22.89300   36.10 215.20   0.00   0.00   1.00   0.00 280.05  10.92
  22.70300   37.20 216.20   0.00   0.00   1.00   0.00 280.03  11.05
  22.25000   40.00 214.40   0.00   0.00   1.00   0.00 279.89  11.32
  21.64100   44.10 211.90   0.00   0.00   1.00   0.00 279.77  11.58
  21.33600   46.30 211.40   0.00   0.00   1.00   0.00 279.76  11.71
  20.86000   50.00 212.00   0.00   0.00   1.00   0.00 279.78  12.01
  20.22300   55.40 212.80   0.00   0.00   1.00   0.01 279.69  12.52
  19.86400   58.70 211.20   0.00   0.00   1.00   0.02 279.53  12.76
  19.60800   61.20 208.20   0.00   0.00   1.00   0.02 279.45  12.83
  19.31600   64.20 209.20   0.00   0.00   2.00   0.02 279.47  13.02
  19.21200   65.30 208.00   0.00   0.00   2.00   0.02 279.44  13.07
  18.77300   70.20 205.80   0.00   0.00   3.00   0.02 279.40  13.24
  18.51300   73.30 203.60   0.00   0.00   4.00   0.02 279.43  13.27
  18.28800   76.10 204.00   0.00   0.00   4.00   0.02 279.57  13.37
  17.79800   82.60 205.00   0.00   0.00   5.00   0.02 279.82  13.77
  17.26400   90.30 203.40   0.00   0.00   8.00   0.02 279.96  14.18
  16.98200   94.70 200.80   0.00   0.00   9.00   0.02 280.10  14.24
  16.15400  108.90 204.20   0.00   0.00   8.00   0.02 281.18  15.16
  15.87900  114.00 204.40   0.00   0.00  10.00   0.02 281.47  15.56
  15.77500  116.00 203.60   0.00   0.00  10.00   0.02 281.58  15.68
  15.52200  121.00 204.60   0.00   0.00  10.00   0.02 281.95  16.04
  15.32800  125.00 203.20   0.00   0.00  10.00   0.01 282.23  16.24
  14.68700  139.00 208.40   0.00   0.00   7.00   0.01 283.77  17.60
  14.22000  150.00 210.40   0.00   0.00   6.00   0.01 284.82  18.80
  12.82300  187.00 221.00   0.00   0.00   4.00   0.01 289.02  24.39
  12.58900  194.00 222.80   0.00   0.00   4.00   0.02 289.75  25.70
  11.29100  236.00 231.20   0.00   0.00   3.00   0.02 294.15  34.12
  10.92700  249.00 234.40   0.01   0.00   3.00   0.02 295.48  37.25
  10.34100  271.00 237.20   0.01   0.00   4.00   0.02 297.14  42.95
   9.99000  285.00 238.00   0.10   0.00  35.00   0.03 298.25  50.85
   9.77200  294.00 238.60   0.21   0.00  72.00   0.03 299.74  60.16
   9.63000  300.00 239.80   0.18   0.00  55.00   0.03 301.21  65.54
   9.44900  307.80 241.20   0.09   0.00  23.00   0.03 302.56  69.57
   9.33100  313.00 241.00   0.03   0.00   7.00   0.04 302.99  70.65
   8.82900  336.00 243.40   0.10   0.00  22.00   0.05 305.76  75.88
   8.53400  350.20 245.80   0.22   0.00  39.00   0.06 308.43  82.20
   7.88200  383.00 251.60   0.45   0.00  48.00   0.10 316.18 101.01
   7.62000  396.80 254.00   0.59   0.00  51.00   0.10 319.57 109.63
   7.37500  410.00 255.60   0.79   0.00  60.00   0.10 322.53 117.72
   7.19500  420.00 256.20   0.76   0.00  55.00   0.16 324.74 122.97
   6.38800  467.00 262.60   0.63   0.00  28.00   0.18 336.45 144.44
   6.09600  485.00 263.80   1.11   0.00  45.00   0.22 340.09 151.69
   5.24100  541.00 270.60   0.57   0.00  14.00   0.22 352.25 173.94
   5.09500  551.00 271.00   0.75   0.00  18.00   0.23 352.85 176.73
   4.96700  560.00 270.00   2.64   0.00  68.00   0.27 353.02 179.49
   4.87700  566.40 270.60   2.96   0.00  73.00   0.27 354.93 183.65
   4.26700  611.10 275.40   2.99   0.00  53.00   0.28 368.92 211.23
   3.79100  648.00 278.90   4.35   0.00  61.00   0.29 380.02 230.75
   3.15200  700.00 284.50   4.81   0.00  47.00   0.37 397.81 259.37
   2.74300  734.90 288.20   5.66   0.00  44.00   0.42 409.37 278.37
   2.13400  788.70 292.90   6.81   0.00  40.00   0.68 425.22 306.72
   1.48900  850.00 297.90   8.17   0.00  36.00   0.81 441.87 339.41
