 Sounding NKX 20160802-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 282.52   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 282.53   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 282.64   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 282.47   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 282.10   1.99
  32.90100    8.00 233.40   0.00   0.00   1.00   0.00 280.80   4.76
  32.17700    8.90 230.20   0.00   0.00   1.00   0.00 280.69   5.21
  31.12400   10.40 231.40   0.00   0.00   1.00   0.00 280.54   5.93
  30.17500   12.00 226.10   0.00   0.00   1.00   0.00 280.35   6.50
  29.56600   13.10 226.90   0.00   0.00   1.00   0.00 280.32   6.87
  28.95500   14.40 228.20   0.00   0.00   1.00   0.00 280.23   7.34
  28.65100   15.10 226.90   0.00   0.00   1.00   0.00 280.16   7.57
  27.89600   16.90 223.60   0.00   0.00   1.00   0.00 280.02   8.05
  27.43200   18.10 224.30   0.00   0.00   1.00   0.00 279.98   8.36
  26.79000   20.00 224.40   0.00   0.00   1.00   0.00 279.88   8.85
  25.37800   24.80 222.80   0.00   0.00   1.00   0.00 279.50   9.96
  24.99400   26.30 220.70   0.00   0.00   1.00   0.00 279.35  10.21
  24.38400   28.90 217.40   0.00   0.00   1.00   0.00 279.19  10.51
  23.37300   33.90 217.00   0.00   0.00   1.00   0.00 279.09  11.13
  23.16500   35.00 218.30   0.00   0.00   1.00   0.00 279.05  11.31
  22.50200   38.90 214.20   0.00   0.00   1.00   0.00 278.81  11.68
  21.49600   45.70 213.00   0.00   0.00   1.00   0.00 278.63  12.22
  21.03100   49.30 210.70   0.00   0.00   1.00   0.00 278.51  12.41
  20.80600   51.10 209.20   0.00   0.00   1.00   0.00 278.50  12.46
  20.15400   56.80 212.00   0.00   0.00   1.00   0.01 278.59  12.92
  19.50700   63.10 210.00   0.00   0.00   2.00   0.02 278.47  13.44
  19.10000   67.40 208.80   0.00   0.00   2.00   0.02 278.39  13.72
  18.87000   70.00 206.40   0.00   0.00   3.00   0.02 278.32  13.79
  18.39100   75.80 204.20   0.00   0.00   3.00   0.02 278.39  13.91
  18.06100   80.10 203.80   0.00   0.00   4.00   0.02 278.57  14.05
  17.61300   86.30 205.60   0.00   0.00   5.00   0.02 278.86  14.48
  17.18400   92.70 203.80   0.00   0.00   7.00   0.02 279.00  14.81
  16.73000  100.00 204.60   0.00   0.00   8.00   0.02 279.30  15.27
  16.55400  103.00 203.40   0.00   0.00  10.00   0.02 279.38  15.41
  16.21600  109.00 204.00   0.00   0.00  14.00   0.02 279.66  15.80
  16.05400  112.00 202.40   0.00   0.00  16.00   0.02 279.76  15.93
  15.64500  120.00 203.60   0.00   0.00  22.00   0.02 280.30  16.51
  15.54600  122.00 202.80   0.00   0.00  26.00   0.02 280.40  16.65
  15.24000  128.50 202.60   0.00   0.00  29.00   0.01 280.95  17.12
  14.39200  148.00 207.60   0.00   0.00  20.00   0.01 283.07  19.37
  14.07100  156.00 209.00   0.00   0.00  18.00   0.01 283.92  20.42
  12.51000  200.00 221.00   0.01   0.00  13.00   0.02 289.75  28.84
  11.03000  250.00 232.40   0.02   0.00  10.00   0.03 297.41  42.58
   9.76000  300.00 242.80   0.02   0.00   4.00   0.03 305.36  57.01
   9.14400  326.80 247.90   0.02   0.00   3.00   0.06 309.02  64.51
   7.65000  400.00 258.00   0.11   0.00   7.00   0.10 319.56  91.51
   7.37100  415.00 259.20   0.17   0.00  10.00   0.14 321.63  98.96
   6.70600  452.50 264.80   0.29   0.00  11.00   0.19 328.16 119.49
   6.56300  461.00 265.60   0.40   0.00  14.00   0.19 328.87 124.35
   6.44500  468.00 265.00   0.92   0.00  34.00   0.19 329.07 129.09
   6.26500  479.00 266.00   0.79   0.00  27.00   0.19 330.42 137.37
   6.04000  493.00 265.60   1.75   0.00  62.00   0.22 331.31 146.95
   5.89900  502.00 266.20   2.16   0.00  73.00   0.23 333.10 154.76
   5.59200  522.00 267.80   2.96   0.00  89.00   0.24 338.08 171.89
   4.87700  571.10 272.80   3.88   0.00  82.00   0.28 354.61 208.11
   4.50600  598.00 276.10   3.55   0.00  60.00   0.28 364.60 224.65
   4.26700  615.80 278.10   3.66   0.00  54.00   0.29 370.25 233.53
   3.86100  647.00 281.30   4.09   0.00  49.00   0.31 379.54 248.44
   3.52100  674.00 284.10   4.69   0.00  47.00   0.31 387.02 261.72
   3.26300  695.00 285.10   7.11   0.00  67.00   0.33 391.62 271.59
   2.94200  722.00 288.30   7.63   0.00  59.00   0.44 401.42 288.88
   2.83700  731.00 289.10   4.89   0.00  36.00   0.44 403.68 293.42
   2.72100  741.00 289.50   5.84   0.00  42.00   0.44 405.42 296.97
   2.38200  771.00 291.80   7.18   0.00  45.00   0.46 412.60 310.37
   1.97800  808.00 294.90   7.27   0.00  38.00   0.79 420.25 328.30
   1.82900  822.00 294.80   7.99   0.00  42.00   0.79 420.42 332.89
   1.53800  850.00 295.80   6.65   0.00  33.00   0.79 422.69 342.02
   1.36500  867.00 296.50   5.66   0.00  27.00   0.79 423.73 346.83
   1.23600  880.00 297.10   2.17   0.00  10.00   0.79 423.97 349.59
   1.09800  894.00 296.80   2.35   0.00  11.00   0.79 422.72 350.60
   1.00100  904.00 295.80   8.86   0.00  44.00   1.26 420.31 350.26
   0.91400  913.10 295.20   8.95   0.00  46.00   1.26 417.86 350.82
   0.81100  924.00 293.50  11.99   0.00  68.00   1.26 413.24 349.83
   0.70000  936.00 291.50  14.42   0.00  92.00   1.26 408.72 348.20
   0.50800  957.00 290.50  14.62   0.00  99.00   1.26 407.83 351.93
   0.18900  993.00 293.10  15.33   0.00  89.00   1.26 414.80 372.11
   0.13700  999.00 292.30  14.46   0.00  88.00   0.00 413.44 372.67
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
