 Sounding NKX 20150603-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 282.54   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 282.54   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 282.65   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 282.50   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 282.16   1.95
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 281.62   3.25
  26.04800   21.80 219.60   0.00   0.00   1.00   0.00 279.19   7.46
  25.75900   22.80 219.00   0.00   0.00   1.00   0.00 279.13   7.58
  25.56600   23.50 216.60   0.00   0.00   1.00   0.00 279.09   7.63
  24.38400   28.30 218.00   0.00   0.00   1.00   0.00 279.05   8.27
  24.01000   30.00 217.60   0.00   0.00   1.00   0.00 278.99   8.53
  23.38800   33.10 215.80   0.00   0.00   1.00   0.00 278.89   8.91
  22.91000   35.70 217.00   0.00   0.00   1.00   0.00 278.83   9.27
  22.65000   37.20 215.00   0.00   0.00   1.00   0.00 278.75   9.42
  21.94600   41.60 214.80   0.00   0.00   1.00   0.00 278.67   9.88
  21.35900   45.70 214.60   0.00   0.00   1.00   0.00 278.52  10.31
  20.80000   50.00 211.20   0.00   0.00   1.00   0.00 278.30  10.56
  20.75100   50.40 210.20   0.00   0.00   2.00   0.00 278.29  10.56
  20.18800   55.20 211.00   0.00   0.00   2.00   0.00 278.26  10.90
  19.87300   58.10 208.00   0.00   0.00   2.00   0.01 278.20  11.02
  18.69500   70.40 210.00   0.00   0.00   2.00   0.01 278.44  11.96
  18.28800   75.20 207.20   0.00   0.00   2.00   0.01 278.42  12.18
  17.92800   79.80 209.80   0.00   0.00   3.00   0.01 278.52  12.58
  17.67800   83.10 207.10   0.00   0.00   3.00   0.01 278.41  12.74
  16.92100   94.30 203.00   0.00   0.00   3.00   0.01 278.62  12.89
  16.57000  100.00 205.20   0.00   0.00   2.00   0.01 279.09  13.16
  15.99200  110.00 209.60   0.00   0.00   3.00   0.01 279.82  14.13
  15.71800  115.00 210.80   0.00   0.00   3.00   0.01 279.98  14.70
  15.54500  118.30 209.70   0.00   0.00   3.00   0.01 280.02  14.95
  15.24000  124.30 210.20   0.00   0.00   3.00   0.01 280.20  15.40
  14.93500  130.60 209.70   0.00   0.00   4.00   0.00 280.30  15.82
  14.77900  134.00 207.80   0.00   0.00   4.00   0.00 280.35  15.90
  14.38200  143.00 209.20   0.00   0.00   5.00   0.00 280.87  16.44
  14.09000  150.00 208.60   0.00   0.00   6.00   0.00 281.26  16.86
  13.02600  178.00 215.20   0.00   0.00   7.00   0.01 283.91  20.18
  12.28000  200.00 221.00   0.00   0.00   7.00   0.01 286.18  24.32
  11.62700  221.00 225.20   0.01   0.00  12.00   0.01 288.13  29.76
  11.27800  233.00 225.40   0.02   0.00  21.00   0.01 289.16  33.50
  11.08200  240.00 227.20   0.01   0.00  15.00   0.01 290.00  35.78
  10.97200  244.00 227.00   0.02   0.00  17.00   0.01 290.34  36.88
  10.36800  267.00 230.40   0.05   0.00  37.00   0.01 293.89  45.42
   9.66300  296.00 236.20   0.02   0.00   9.00   0.01 298.93  54.64
   9.14400  318.70 240.20   0.03   0.00  10.00   0.02 302.20  60.44
   7.92500  377.90 249.20   0.09   0.00  12.00   0.03 312.38  79.59
   7.62000  394.10 251.60   0.08   0.00   9.00   0.05 315.46  85.28
   6.57700  453.00 260.00   0.09   0.00   5.00   0.07 325.72 103.77
   5.85100  498.00 264.60   0.26   0.00  10.00   0.08 333.55 119.98
   5.26200  537.00 269.60   0.15   0.00   4.00   0.09 340.82 134.22
   4.44500  595.00 274.10   0.47   0.00   9.00   0.10 349.82 154.06
   3.65800  655.30 280.40   0.47   0.00   6.00   0.10 361.87 178.42
   3.34400  681.00 282.90   0.46   0.00   5.00   0.12 365.79 187.64
   2.82400  725.00 284.10   0.30   0.00   3.00   0.15 369.17 197.58
   2.43800  759.20 285.80   0.22   0.00   2.00   0.16 372.11 203.88
   1.94700  805.00 287.90   0.25   0.00   2.00   0.26 374.40 212.05
   1.83300  816.00 286.90   0.83   0.00   7.00   0.26 373.86 213.74
   1.64900  834.00 287.90   0.88   0.00   7.00   0.26 375.06 219.30
   1.48900  850.00 287.50   2.46   0.00  20.00   0.26 374.82 225.11
   1.35100  864.00 288.10   3.45   0.00  27.00   0.26 375.83 233.57
   1.10000  890.00 289.50   3.76   0.00  27.00   0.26 376.44 249.06
   1.09700  890.30 289.50   3.76   0.00  27.00   0.26 376.39 249.23
   1.07900  892.30 289.40   4.15   0.00  30.00   0.26 376.00 250.10
   1.06000  894.20 289.30   4.53   0.00  33.00   0.26 375.56 251.00
   1.04200  896.20 289.20   4.92   0.00  36.00   0.26 375.06 251.88
   1.02300  898.10 289.00   5.13   0.00  38.00   0.26 374.44 252.73
   1.00500  900.10 288.90   5.50   0.00  41.00   0.38 373.86 253.58
   0.98600  902.00 288.80   5.87   0.00  44.00   0.42 373.09 254.57
   0.96800  904.00 288.50   6.28   0.00  48.00   0.42 372.03 255.37
   0.94900  906.00 287.90   6.94   0.00  55.00   0.42 370.60 255.87
   0.93100  908.00 287.30   7.54   0.00  62.00   0.42 369.17 256.20
   0.91200  910.00 286.70   8.09   0.00  69.00   0.42 367.53 256.53
   0.89400  912.00 285.70   8.27   0.00  75.00   0.42 365.67 256.36
   0.87500  913.90 284.70   8.39   0.00  81.00   0.42 363.97 255.94
   0.85700  915.90 283.80   8.51   0.00  87.00   0.42 362.77 255.49
   0.83800  918.00 283.40   9.06   0.00  95.00   0.42 362.21 255.54
   0.82000  920.00 283.20   9.33   0.00  99.00   0.42 362.05 255.68
   0.80100  922.10 283.30   9.39   0.00  99.00   0.42 365.68 337.83
   0.78300  924.20 283.40   9.45   0.00  99.00   0.42 366.52 349.49
   0.76400  926.20 283.50   9.51   0.00  99.00   0.42 367.14 353.57
   0.74600  928.30 283.60   9.57   0.00  99.00   0.42 367.66 355.12
   0.72700  930.40 283.70   9.63   0.00  99.00   0.42 368.14 356.04
   0.70900  932.40 283.80   9.69   0.00  99.00   0.42 368.49 356.71
   0.69000  934.50 283.80   9.69   0.00  99.00   0.42 368.74 357.09
   0.67200  936.60 283.90   9.75   0.00  99.00   0.42 369.25 357.54
   0.65300  938.60 284.00   9.81   0.00  99.00   0.42 369.79 358.12
   0.63500  940.70 284.10   9.87   0.00  99.00   0.42 370.38 358.70
   0.61600  942.80 284.20   9.93   0.00  99.00   0.42 371.26 359.33
   0.59800  944.90 284.40  10.06   0.00  99.00   0.42 372.64 360.21
   0.57900  947.00 284.50  10.02   0.00  98.00   0.42 375.41 361.07
   0.56100  949.10 284.70  10.04   0.00  97.00   0.42 382.71 362.23
   0.30500  978.30 287.00  10.63   0.00  89.00   0.42 390.13 369.29
   0.13700  998.00 288.90  11.13   0.00  83.00   0.00 394.62 375.71
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
