 Sounding NKX 20160626-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 307.61   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 307.61   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 307.72   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 307.55   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 307.20   1.96
  32.30900    8.60 233.50   0.00   0.00   1.00   0.00 305.78   4.99
  31.95700    9.10 233.20   0.00   0.00   1.00   0.00 305.69   5.26
  31.32000   10.00 228.60   0.00   0.00   1.00   0.00 305.56   5.65
  29.56600   13.00 226.60   0.00   0.00   1.00   0.00 305.33   6.66
  28.94000   14.30 224.20   0.00   0.00   1.00   0.00 305.26   7.02
  28.04200   16.40 225.00   0.00   0.00   1.00   0.00 305.20   7.60
  27.42300   18.00 225.60   0.00   0.00   1.00   0.00 305.11   8.08
  26.82200   19.70 223.70   0.00   0.00   1.00   0.00 304.98   8.52
  26.60000   20.40 222.80   0.00   0.00   1.00   0.00 304.94   8.66
  25.60300   23.80 223.20   0.00   0.00   1.00   0.00 304.77   9.42
  24.09000   30.00 218.20   0.00   0.00   1.00   0.00 304.33  10.42
  23.35000   33.70 215.80   0.00   0.00   1.00   0.00 304.21  10.79
  22.55500   38.20 217.10   0.00   0.00   1.00   0.00 304.16  11.35
  22.25000   40.10 216.90   0.00   0.00   1.00   0.00 304.07  11.59
  21.86300   42.60 215.60   0.00   0.00   1.00   0.00 303.92  11.85
  21.56100   44.70 212.80   0.00   0.00   1.00   0.00 303.81  11.96
  20.86000   50.00 214.00   0.00   0.00   1.00   0.00 303.73  12.39
  20.11700   56.40 209.90   0.00   0.00   1.00   0.01 303.44  12.70
  19.86900   58.70 210.60   0.00   0.00   1.00   0.01 303.42  12.83
  19.81200   59.30 210.20   0.00   0.00   1.00   0.01 303.40  12.87
  19.42900   63.10 207.20   0.00   0.00   1.00   0.01 303.32  12.96
  19.22100   65.30 208.20   0.00   0.00   2.00   0.01 303.36  13.07
  18.89800   68.90 206.80   0.00   0.00   2.00   0.01 303.32  13.22
  18.36000   75.30 204.20   0.00   0.00   3.00   0.01 303.37  13.36
  18.28800   76.20 204.50   0.00   0.00   3.00   0.01 303.41  13.39
  17.98300   80.20 205.50   0.00   0.00   4.00   0.01 303.53  13.61
  17.37400   88.80 202.10   0.00   0.00   5.00   0.01 303.70  13.83
  16.66000  100.00 205.60   0.00   0.00   4.00   0.01 304.41  14.54
  16.45900  103.40 205.50   0.00   0.00   6.00   0.01 304.51  14.78
  15.82100  115.00 204.60   0.00   0.00  12.00   0.01 304.95  15.49
  15.54500  120.40 203.10   0.00   0.00  12.00   0.01 305.23  15.71
  15.24000  126.80 204.10   0.00   0.00   9.00   0.01 305.79  16.06
  14.51200  143.00 208.60   0.00   0.00   4.00   0.01 307.29  17.44
  14.22000  150.00 209.60   0.00   0.00   4.00   0.01 307.88  18.04
  13.71600  162.70 213.40   0.00   0.00   4.00   0.01 309.13  19.45
  12.84100  187.00 219.20   0.00   0.00   4.00   0.01 311.35  22.80
  12.49700  197.30 220.30   0.00   0.00   4.00   0.01 312.17  24.27
  12.21800  206.00 222.20   0.00   0.00   4.00   0.01 312.94  25.64
  11.88700  216.70 223.30   0.00   0.00   5.00   0.01 313.81  27.38
  11.29600  237.00 226.40   0.01   0.00   6.00   0.01 315.75  31.27
  10.67800  260.00 228.80   0.01   0.00  10.00   0.01 318.31  36.61
   9.70000  300.00 237.60   0.02   0.00   9.00   0.03 325.11  49.37
   8.04000  378.00 251.80   0.03   0.00   3.00   0.05 338.33  73.23
   7.73300  394.00 253.20   0.04   0.00   4.00   0.07 340.58  77.87
   6.70600  451.00 261.80   0.06   0.00   3.00   0.11 350.96  97.06
   5.92000  500.00 268.40   0.10   0.00   3.00   0.13 359.38 114.96
   5.56500  523.00 270.00   0.16   0.00   4.00   0.13 362.84 123.81
   5.07700  556.00 274.50   0.16   0.00   3.00   0.15 368.66 137.41
   4.26700  614.60 278.60   0.77   0.00  11.00   0.15 377.11 166.09
   4.06500  630.00 279.80   2.73   0.00  36.00   0.17 380.61 180.86
   3.65800  661.70 283.60   2.71   0.00  28.00   0.17 391.98 212.33
   3.51700  673.00 284.90   1.78   0.00  17.00   0.18 395.70 219.37
   2.93700  721.00 289.80   1.42   0.00  10.00   0.24 407.47 240.96
   2.43800  764.20 292.00   2.74   0.00  17.00   0.24 415.10 257.82
   2.13400  791.70 294.80   2.66   0.00  14.00   0.36 422.67 271.39
   1.74700  828.00 298.10   2.53   0.00  11.00   0.43 430.68 288.15
   1.37300  864.00 300.10   6.68   0.00  26.00   0.46 435.76 306.86
   0.94200  907.00 303.10   7.26   0.00  24.00   0.69 439.08 334.27
   0.74800  927.00 302.80   9.23   0.00  31.00   0.69 431.75 343.11
   0.66200  936.00 299.50  11.18   0.00  45.00   0.69 420.11 340.80
   0.58800  944.00 294.30  12.75   0.00  69.00   0.69 407.42 332.49
   0.44300  960.00 289.80  12.60   0.00  89.00   0.69 396.63 323.92
   0.13700  995.00 288.90  13.41   0.00 100.00   0.00 394.62 329.64
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
