 Sounding NKX 20170913-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 283.17   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 283.18   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 283.29   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 283.13   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 282.79   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 282.24   3.33
  30.00000   13.20 234.20   0.00   0.00   0.05   0.00 281.39   5.43
  22.82700   36.30 214.20   0.00   0.00   1.00   0.00 279.19   9.52
  22.44100   38.60 215.20   0.00   0.00   1.00   0.00 279.16   9.72
  22.20200   40.10 213.60   0.00   0.00   1.00   0.00 279.10   9.83
  21.64100   43.90 213.80   0.00   0.00   1.00   0.00 279.01  10.16
  21.00500   48.60 209.60   0.00   0.00   1.00   0.00 278.86  10.36
  20.58700   52.00 211.20   0.00   0.00   2.00   0.00 278.91  10.61
  20.11700   56.10 210.00   0.00   0.00   2.00   0.01 278.87  10.94
  19.70400   60.00 211.20   0.00   0.00   2.00   0.02 278.90  11.36
  19.28800   64.20 208.20   0.00   0.00   2.00   0.02 278.84  11.65
  18.76000   70.00 208.00   0.00   0.00   3.00   0.02 278.94  12.05
  18.49600   73.10 208.20   0.00   0.00   4.00   0.02 278.97  12.32
  18.10300   78.00 206.60   0.00   0.00   5.00   0.02 278.90  12.68
  17.94300   80.10 203.40   0.00   0.00   7.00   0.02 278.88  12.69
  17.27200   89.60 206.00   0.00   0.00   9.00   0.02 279.26  13.42
  17.17300   91.10 203.40   0.00   0.00  10.00   0.02 279.21  13.48
  16.97400   94.20 202.20   0.00   0.00  11.00   0.02 279.32  13.55
  16.62000  100.00 202.80   0.00   0.00  11.00   0.02 279.64  13.87
  16.44500  103.00 201.40   0.00   0.00  11.00   0.02 279.79  13.99
  16.11000  109.00 203.20   0.00   0.00  13.00   0.02 280.30  14.41
  15.38900  123.00 204.40   0.00   0.00  14.00   0.01 281.43  15.65
  14.32600  146.50 211.10   0.00   0.00   9.00   0.01 283.80  18.64
  14.18000  150.00 211.60   0.00   0.00   9.00   0.01 284.11  19.13
  13.70000  162.00 214.40   0.00   0.00   6.00   0.01 285.20  20.83
  12.52300  195.00 219.40   0.00   0.00  12.00   0.02 288.40  26.36
  11.64800  223.00 225.90   0.01   0.00   7.00   0.02 291.99  32.58
  11.36100  233.00 228.20   0.01   0.00   6.00   0.02 293.17  34.84
  10.46600  266.00 233.20   0.01   0.00   5.00   0.03 296.82  42.07
   9.14400  321.50 241.80   0.02   0.00   5.00   0.04 304.01  56.03
   8.83900  335.40 244.30   0.03   0.00   5.00   0.07 306.06  60.30
   7.62000  396.80 254.40   0.06   0.00   5.00   0.10 315.62  81.69
   7.41200  408.00 255.00   0.06   0.00   5.00   0.10 317.00  85.63
   7.10500  425.00 257.80   0.08   0.00   5.00   0.16 319.55  91.99
   6.60300  454.00 260.00   0.11   0.00   6.00   0.19 323.08 102.70
   5.86000  500.00 264.40   0.21   0.00   8.00   0.22 329.38 120.77
   5.64600  514.00 265.40   0.61   0.00  22.00   0.22 331.14 128.65
