 Sounding NKX 20160703-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 280.66   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 280.66   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 280.77   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 280.61   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 280.28   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 279.73   3.30
  30.00000   13.20 234.20   0.00   0.00   0.04   0.00 278.91   5.34
  25.00000   27.70 224.20   0.00   0.00   0.22   0.00 277.73   8.30
  19.58100   61.70 208.40   0.00   0.00   2.00   0.01 275.87  11.44
  18.86200   69.40 207.80   0.00   0.00   2.00   0.01 275.91  11.81
  18.64800   71.90 205.80   0.00   0.00   3.00   0.01 275.91  11.87
  18.38400   75.10 206.80   0.00   0.00   3.00   0.01 276.01  12.05
  18.03200   79.60 205.40   0.00   0.00   4.00   0.01 276.09  12.26
  17.77200   83.10 206.60   0.00   0.00   4.00   0.01 276.19  12.51
  17.43400   87.90 204.20   0.00   0.00   5.00   0.01 276.25  12.71
  17.21200   91.20 205.60   0.00   0.00   5.00   0.01 276.38  12.93
  17.07500   93.30 203.80   0.00   0.00   6.00   0.01 276.40  13.00
  16.31200  106.00 205.40   0.00   0.00   7.00   0.01 277.02  13.85
  16.25500  107.00 204.60   0.00   0.00   8.00   0.01 277.05  13.90
  16.09000  110.00 205.20   0.00   0.00   9.00   0.01 277.20  14.12
  16.03600  111.00 204.40   0.00   0.00   8.00   0.01 277.23  14.17
  15.47200  122.00 205.40   0.00   0.00   7.00   0.01 277.91  14.92
  15.37400  124.00 205.00   0.00   0.00   7.00   0.01 278.04  15.03
  15.13700  129.00 206.80   0.00   0.00   6.00   0.01 278.44  15.46
  14.90800  134.00 206.20   0.00   0.00   6.00   0.01 278.77  15.80
  14.63000  140.30 208.50   0.00   0.00   6.00   0.01 279.37  16.39
  14.32600  147.40 210.60   0.00   0.00   6.00   0.01 279.98  17.24
  13.74100  162.00 212.60   0.00   0.00   7.00   0.01 281.13  19.00
  13.51300  168.00 214.60   0.00   0.00   7.00   0.01 281.71  19.91
  12.49700  197.00 219.20   0.00   0.00  10.00   0.01 284.25  24.97
  11.99500  213.00 221.40   0.01   0.00  10.00   0.01 285.84  28.12
  11.07500  245.00 228.80   0.01   0.00   7.00   0.02 289.52  35.50
  10.62300  262.00 230.20   0.02   0.00  18.00   0.02 291.26  40.53
  10.19300  279.00 234.00   0.02   0.00  13.00   0.02 293.66  46.74
   9.99800  287.00 234.60   0.09   0.00  43.00   0.02 294.81  50.67
   9.69000  300.00 237.60   0.09   0.00  35.00   0.02 297.75  58.81
   9.10700  326.00 243.00   0.10   0.00  22.00   0.03 303.10  71.04
   8.74400  343.00 245.40   0.14   0.00  25.00   0.04 306.28  78.08
   8.39500  360.00 248.60   0.18   0.00  24.00   0.04 309.96  85.69
   8.27400  366.00 249.40   0.28   0.00  36.00   0.04 311.37  88.76
   8.05800  377.00 251.40   0.12   0.00  13.00   0.06 313.84  93.47
   7.84600  388.00 253.20   0.23   0.00  21.00   0.07 315.98  97.67
   7.25400  420.00 257.40   0.17   0.00  11.00   0.07 321.33 109.46
   7.02400  433.00 257.40   0.36   0.00  24.00   0.12 322.80 113.56
   6.71500  451.00 259.60   0.54   0.00  30.00   0.13 327.20 122.04
   5.92000  500.00 266.40   0.60   0.00  20.00   0.16 341.12 145.51
   5.18200  548.00 273.10   0.48   0.00  10.00   0.18 354.52 165.83
   4.57200  591.20 278.60   0.42   0.00   6.00   0.19 364.52 181.78
   4.09900  627.00 282.90   0.37   0.00   4.00   0.20 370.20 194.17
   3.65800  661.30 283.30   0.47   0.00   5.00   0.21 370.64 202.29
   3.47600  676.00 281.10   4.04   0.00  49.00   0.21 369.11 206.98
   3.28200  692.00 283.10   4.31   0.00  46.00   0.21 373.92 222.06
   3.04800  711.60 284.80   5.84   0.00  56.00   0.28 378.68 238.88
   2.74300  737.90 286.90   6.89   0.00  58.00   0.30 385.17 259.43
   2.43800  765.00 289.30   6.87   0.00  50.00   0.30 392.20 277.56
   2.13400  792.70 292.10   6.98   0.00  43.00   0.42 399.24 294.48
   1.84200  820.00 294.80   7.61   0.00  40.00   0.53 404.37 310.91
   1.80000  824.00 295.50   2.57   0.00  13.00   0.53 404.87 312.97
   1.54100  849.00 294.90   1.53   0.00   8.00   0.53 403.48 315.44
   1.21900  881.20 295.00   4.04   0.00  21.00   0.53 402.78 318.94
   1.09400  894.00 295.30   3.92   0.00  20.00   0.65 402.09 321.28
   0.94000  910.10 294.70   6.43   0.00  34.00   0.84 398.57 323.19
   0.92500  911.70 294.60   6.58   0.00  35.00   0.84 398.00 323.37
   0.90900  913.30 294.50   6.92   0.00  37.00   0.84 397.31 323.56
   0.89400  914.90 294.30   7.39   0.00  40.00   0.84 396.51 323.63
   0.87800  916.60 294.10   7.85   0.00  43.00   0.84 395.60 323.68
   0.86300  918.20 294.00   8.35   0.00  46.00   0.84 394.66 323.81
   0.84800  919.80 293.80   8.79   0.00  49.00   0.84 393.31 323.89
   0.83200  921.50 293.00   9.76   0.00  57.00   0.84 391.18 323.30
   0.81700  923.10 292.10  10.72   0.00  66.00   0.84 389.03 322.27
   0.80200  924.70 291.30  11.77   0.00  76.00   0.84 386.93 321.14
   0.78600  926.40 290.40  12.48   0.00  85.00   0.84 384.56 319.86
   0.77100  928.00 289.50  13.07   0.00  94.00   0.84 382.18 318.57
   0.75500  929.70 288.20  12.47   0.00  97.00   0.84 379.44 316.73
   0.74000  931.40 286.80  11.68   0.00  99.00   0.84 377.25 314.58
   0.72500  933.10 285.90  11.16   0.00  99.99   0.84 376.07 312.83
   0.70900  934.90 285.60  10.95   0.00  99.99   0.84 375.84 312.05
   0.69400  936.60 285.70  11.02   0.00  99.99   0.84 378.10 357.18
   0.67900  938.30 285.80  11.09   0.00  99.99   0.84 378.82 366.07
   0.66300  940.00 285.90  11.05   0.00  99.00   0.84 379.27 369.77
   0.64800  941.70 285.90  11.05   0.00  99.00   0.84 379.56 371.06
   0.63200  943.40 286.00  11.12   0.00  99.00   0.84 380.10 371.81
   0.61700  945.10 286.10  11.19   0.00  99.00   0.84 380.62 372.42
   0.60200  946.80 286.20  11.26   0.00  99.00   0.84 381.14 372.98
   0.58600  948.60 286.30  11.21   0.00  98.00   0.84 381.70 373.55
   0.57100  950.30 286.40  11.28   0.00  98.00   0.84 382.28 374.09
